Year,Scenario,Nationality,EB_Category,Count
2031,Capped,Other,Overall,2131
2031,Capped,Overall,EB-3,2390
2031,Capped,Overall,EB-2,6072
2031,Capped,Overall,EB-4,2046
2031,Capped,Overall,EB-1,46
2031,Capped,Overall,EB-5,11
2032,Capped,India,Overall,8422
2032,Capped,China,Overall,834
2032,Capped,Other,Overall,2314
2032,Capped,Overall,EB-3,2531
2032,Capped,Overall,EB-2,6773
2032,Capped,Overall,EB-4,2206
2032,Capped,Overall,EB-1,54
2032,Capped,Overall,EB-5,6
2033,Capped,India,Overall,9252
2033,Capped,China,Overall,899
2033,Capped,Other,Overall,2586
2033,Capped,Overall,EB-3,2735
2033,Capped,Overall,EB-2,7516
2033,Capped,Overall,EB-4,2396
2033,Capped,Overall,EB-1,83
2033,Capped,Overall,EB-5,7
2034,Capped,India,Overall,9978
2034,Capped,China,Overall,1024
2034,Capped,Other,Overall,2667
2034,Capped,Overall,EB-3,2950
2034,Capped,Overall,EB-2,8225
2034,Capped,Overall,EB-4,2399
2034,Capped,Overall,EB-1,88
2034,Capped,Overall,EB-5,7
2035,Capped,India,Overall,10903
2035,Capped,China,Overall,1083
2035,Capped,Other,Overall,2815
2035,Capped,Overall,EB-2,8865
2035,Capped,Overall,EB-3,3285
2035,Capped,Overall,EB-4,2500
2035,Capped,Overall,EB-1,137
2035,Capped,Overall,EB-5,14
2036,Capped,India,Overall,11435
2036,Capped,China,Overall,1268
2036,Capped,Other,Overall,3051
2036,Capped,Overall,EB-2,9415
2036,Capped,Overall,EB-3,3457
2036,Capped,Overall,EB-4,2676
2036,Capped,Overall,EB-1,197
2036,Capped,Overall,EB-5,9
2037,Capped,India,Overall,11800
2037,Capped,China,Overall,1393
2037,Capped,Other,Overall,3000
2037,Capped,Overall,EB-2,9718
2037,Capped,Overall,EB-3,3659
2037,Capped,Overall,EB-4,2586
2037,Capped,Overall,EB-1,216
2037,Capped,Overall,EB-5,14
2038,Capped,India,Overall,11960
2038,Capped,China,Overall,1528
2038,Capped,Other,Overall,3262
2038,Capped,Overall,EB-2,9885
2038,Capped,Overall,EB-3,3838
2038,Capped,Overall,EB-4,2745
2038,Capped,Overall,EB-1,261
2038,Capped,Overall,EB-5,21
2039,Capped,India,Overall,12132
