Year,Scenario,Nationality,EB_Category,Count
2025,Capped,Overall,EB-2,1735
2025,Capped,Overall,EB-4,1028
2026,Capped,India,Overall,3255
2026,Capped,Other,Overall,1237
2026,Capped,China,Overall,269
2026,Capped,Overall,EB-3,1339
2026,Capped,Overall,EB-2,2168
2026,Capped,Overall,EB-4,1250
2026,Capped,Overall,EB-1,4
2027,Capped,India,Overall,3904
2027,Capped,Other,Overall,1400
2027,Capped,China,Overall,303
2027,Capped,Overall,EB-3,1532
2027,Capped,Overall,EB-2,2660
2027,Capped,Overall,EB-4,1414
2027,Capped,Overall,EB-1,1
2028,Capped,India,Overall,4284
2028,Capped,China,Overall,350
2028,Capped,Other,Overall,1562
2028,Capped,Overall,EB-3,1537
2028,Capped,Overall,EB-2,3091
2028,Capped,Overall,EB-4,1564
2028,Capped,Overall,EB-1,4
2029,Capped,India,Overall,5133
2029,Capped,China,Overall,397
2029,Capped,Other,Overall,1661
2029,Capped,Overall,EB-3,1765
2029,Capped,Overall,EB-2,3775
2029,Capped,Overall,EB-4,1639
2029,Capped,Overall,EB-1,12
2030,Capped,India,Overall,5750
2030,Capped,China,Overall,402
2030,Capped,Other,Overall,1927
2030,Capped,Overall,EB-3,1800
2030,Capped,Overall,EB-2,4363
2030,Capped,Overall,EB-4,1897
2030,Capped,Overall,EB-1,19
2031,Capped,India,Overall,6559
2031,Capped,China,Overall,527
2031,Capped,Other,Overall,2052
2031,Capped,Overall,EB-3,2103
2031,Capped,Overall,EB-2,5009
2031,Capped,Overall,EB-4,2001
2031,Capped,Overall,EB-1,25
2032,Capped,India,Overall,7218
2032,Capped,China,Overall,633
2032,Capped,Other,Overall,2257
2032,Capped,Overall,EB-3,2289
2032,Capped,Overall,EB-2,5583
2032,Capped,Overall,EB-4,2195
2032,Capped,Overall,EB-1,41
2033,Capped,India,Overall,7777
2033,Capped,China,Overall,673
2033,Capped,Other,Overall,2460
2033,Capped,Overall,EB-3,2355
2033,Capped,Overall,EB-2,6126
2033,Capped,Overall,EB-4,2379
2033,Capped,Overall,EB-1,50
2034,Capped,India,Overall,8296
2034,Capped,China,Overall,776
2034,Capped,Other,Overall,2577
2034,Capped,Overall,EB-3,2478
2034,Capped,Overall,EB-2,6694
2034,Capped,Overall,EB-4,2430
2034,Capped,Overall,EB-1,47
2035,Capped,India,Overall,9058
2035,Capped,China,Overall,780
2035,Capped,Other,Overall,2744
2035,Capped,Overall,EB-2,7178
2035,Capped,Overall,EB-3,2808
2035,Capped,Overall,EB-4,2539
2035,Capped,Overall,EB-1,57
2036,Capped,India,Overall,9505
2036,Capped,China,Overall,906
2036,Capped,Other,Overall,2882
2036,Capped,Overall,EB-2,7548
2036,Capped,Overall,EB-3,3035
2036,Capped,Overall,EB-4,2642
2036,Capped,Overall,EB-1,68
2037,Capped,India,Overall,10059
2037,Capped,China,Overall,954
2037,Capped,Other,Overall,2904
2037,Capped,Overall,EB-2,8009
2037,Capped,Overall,EB-3,3186
2037,Capped,Overall,EB-4,2631
2037,Capped,Overall,EB-1,91
2038,Capped,India,Overall,10071
2038,Capped,China,Overall,1127
2038,Capped,Other,Overall,3080
2038,Capped,Overall,EB-2,8074
2038,Capped,Overall,EB-3,3361
2038,Capped,Overall,EB-4,2731
2038,Capped,Overall,EB-1,112
2039,Capped,India,Overall,10189
2039,Capped,China,Overall,1184
2039,Capped,Other,Overall,3231
2039,Capped,Overall,EB-2,8039
2039,Capped,Overall,EB-3,3553
2039,Capped,Overall,EB-4,2873
2039,Capped,Overall,EB-1,139
2040,Capped,India,Overall,10183
2040,Capped,China,Overall,1211
2040,Capped,Other,Overall,3414
2040,Capped,Overall,EB-2,7954
2040,Capped,Overall,EB-3,3663
2040,Capped,Overall,EB-4,3034
2040,Capped,Overall,EB-1,157
