Year,Scenario,Nationality,EB_Category,Count
2015,Capped,ROW,Overall,4472
2015,Capped,Overall,EB-3,3731
2015,Capped,Overall,EB-2,3210
2015,Capped,Overall,EB-4,4162
2015,Capped,Overall,EB-1,82
2015,Capped,Overall,EB-5,162
2016,Capped,India,Overall,6489
2016,Capped,China,Overall,2149
2016,Capped,ROW,Overall,6218
2016,Capped,Overall,EB-3,4126
2016,Capped,Overall,EB-2,4681
2016,Capped,Overall,EB-4,5493
2016,Capped,Overall,EB-5,305
2016,Capped,Overall,EB-1,251
2017,Capped,India,Overall,7470
2017,Capped,China,Overall,2608
2017,Capped,ROW,Overall,7612
2017,Capped,Overall,EB-3,4654
2017,Capped,Overall,EB-2,5560
2017,Capped,Overall,EB-4,6500
2017,Capped,Overall,EB-5,502
2017,Capped,Overall,EB-1,474
2018,Capped,India,Overall,8684
2018,Capped,China,Overall,3171
2018,Capped,ROW,Overall,8182
2018,Capped,Overall,EB-3,5361
2018,Capped,Overall,EB-2,6582
2018,Capped,Overall,EB-4,6666
2018,Capped,Overall,EB-5,775
2018,Capped,Overall,EB-1,653
2019,Capped,India,Overall,9829
2019,Capped,China,Overall,3561
2019,Capped,ROW,Overall,9834
2019,Capped,Overall,EB-3,5829
2019,Capped,Overall,EB-2,8130
2019,Capped,Overall,EB-4,7759
2019,Capped,Overall,EB-5,834
2019,Capped,Overall,EB-1,672
2020,Capped,India,Overall,11194
2020,Capped,China,Overall,4055
2020,Capped,ROW,Overall,11721
2020,Capped,Overall,EB-3,6827
2020,Capped,Overall,EB-2,9225
2020,Capped,Overall,EB-4,9544
2020,Capped,Overall,EB-5,884
2020,Capped,Overall,EB-1,490
2021,Capped,India,Overall,12688
2021,Capped,China,Overall,4507
2021,Capped,ROW,Overall,13294
2021,Capped,Overall,EB-3,8796
2021,Capped,Overall,EB-2,10094
2021,Capped,Overall,EB-4,10249
2021,Capped,Overall,EB-5,992
2021,Capped,Overall,EB-1,358
2022,Capped,India,Overall,13162
2022,Capped,China,Overall,4355
2022,Capped,ROW,Overall,14486
2022,Capped,Overall,EB-3,8948
2022,Capped,Overall,EB-2,10446
2022,Capped,Overall,EB-4,11468
2022,Capped,Overall,EB-5,826
2022,Capped,Overall,EB-1,315
2023,Capped,ROW,Overall,18243
2023,Capped,India,Overall,14886
2023,Capped,China,Overall,4757
2023,Capped,Overall,EB-2,12257
2023,Capped,Overall,EB-3,10393
2023,Capped,Overall,EB-4,14114
2023,Capped,Overall,EB-5,681
2023,Capped,Overall,EB-1,441
2024,Capped,India,Overall,16229
2024,Capped,China,Overall,5089
2024,Capped,ROW,Overall,22256
2024,Capped,Overall,EB-3,11671
2024,Capped,Overall,EB-2,13520
2024,Capped,Overall,EB-4,17133
2024,Capped,Overall,EB-5,653
2024,Capped,Overall,EB-1,597
2025,Capped,India,Overall,17994
2025,Capped,China,Overall,5562
2025,Capped,ROW,Overall,26220
2025,Capped,Overall,EB-3,13133
2025,Capped,Overall,EB-2,15092
2025,Capped,Overall,EB-4,20270
2025,Capped,Overall,EB-5,613
2025,Capped,Overall,EB-1,668
2026,Capped,India,Overall,19606
2026,Capped,China,Overall,5887
2026,Capped,ROW,Overall,29945
2026,Capped,Overall,EB-3,14092
2026,Capped,Overall,EB-2,16758
2026,Capped,Overall,EB-4,23222
2026,Capped,Overall,EB-5,552
2026,Capped,Overall,EB-1,814
2027,Capped,India,Overall,21282
2027,Capped,China,Overall,6500
2027,Capped,ROW,Overall,33632
2027,Capped,Overall,EB-3,15117
2027,Capped,Overall,EB-2,18665
2027,Capped,Overall,EB-4,26137
2027,Capped,Overall,EB-5,518
2027,Capped,Overall,EB-1,977
2028,Capped,India,Overall,23287
2028,Capped,China,Overall,6896
2028,Capped,ROW,Overall,36412
2028,Capped,Overall,EB-3,16115
2028,Capped,Overall,EB-2,20560
2028,Capped,Overall,EB-4,28279
2028,Capped,Overall,EB-5,508
2028,Capped,Overall,EB-1,1133
2029,Capped,India,Overall,25320
2029,Capped,China,Overall,7245
2029,Capped,ROW,Overall,39223
2029,Capped,Overall,EB-3,16934
2029,Capped,Overall,EB-2,22858
2029,Capped,Overall,EB-4,30241
2029,Capped,Overall,EB-1,1267
2029,Capped,Overall,EB-5,488
2030,Capped,India,Overall,27744
2030,Capped,China,Overall,7554
2030,Capped,ROW,Overall,41572
2030,Capped,Overall,EB-3,18138
2030,Capped,Overall,EB-2,25176
2030,Capped,Overall,EB-4,31735
2030,Capped,Overall,EB-1,1294
2030,Capped,Overall,EB-5,527
2031,Capped,China,Overall,7926
2031,Capped,ROW,Overall,44028
2031,Capped,India,Overall,29615
2031,Capped,Overall,EB-3,18453
2031,Capped,Overall,EB-4,33750
2031,Capped,Overall,EB-5,550
2031,Capped,Overall,EB-2,27294
2031,Capped,Overall,EB-1,1522
2032,Capped,ROW,Overall,46375
2032,Capped,China,Overall,8370
2032,Capped,India,Overall,31677
2032,Capped,Overall,EB-3,19276
2032,Capped,Overall,EB-4,35378
2032,Capped,Overall,EB-5,540
2032,Capped,Overall,EB-1,1664
2032,Capped,Overall,EB-2,29564
2033,Capped,ROW,Overall,47921
2033,Capped,China,Overall,9120
2033,Capped,India,Overall,33802
2033,Capped,Overall,EB-3,20103
2033,Capped,Overall,EB-4,36526
2033,Capped,Overall,EB-5,521
2033,Capped,Overall,EB-1,1809
2033,Capped,Overall,EB-2,31884
2034,Capped,ROW,Overall,48882
2034,Capped,China,Overall,9311
2034,Capped,India,Overall,36061
2034,Capped,Overall,EB-3,21172
2034,Capped,Overall,EB-4,36847
2034,Capped,Overall,EB-5,538
2034,Capped,Overall,EB-1,1981
2034,Capped,Overall,EB-2,33716
2035,Capped,India,Overall,38552
2035,Capped,China,Overall,9899
2035,Capped,ROW,Overall,51017
2035,Capped,Overall,EB-2,36330
2035,Capped,Overall,EB-3,22060
2035,Capped,Overall,EB-4,38524
2035,Capped,Overall,EB-1,2030
2035,Capped,Overall,EB-5,524
2036,Capped,India,Overall,40871
2036,Capped,China,Overall,9936
2036,Capped,ROW,Overall,52214
2036,Capped,Overall,EB-2,37989
2036,Capped,Overall,EB-3,22944
2036,Capped,Overall,EB-4,39336
2036,Capped,Overall,EB-1,2184
2036,Capped,Overall,EB-5,568
2037,Capped,India,Overall,42684
2037,Capped,China,Overall,10572
2037,Capped,ROW,Overall,53975
2037,Capped,Overall,EB-2,39869
2037,Capped,Overall,EB-3,23915
2037,Capped,Overall,EB-4,40508
2037,Capped,Overall,EB-1,2360
2037,Capped,Overall,EB-5,579
2038,Capped,India,Overall,44642
2038,Capped,China,Overall,10992
2038,Capped,ROW,Overall,55121
2038,Capped,Overall,EB-2,41808
2038,Capped,Overall,EB-3,24543
2038,Capped,Overall,EB-4,41338
2038,Capped,Overall,EB-1,2505
2038,Capped,Overall,EB-5,561
2039,Capped,India,Overall,45898
2039,Capped,China,Overall,11366
2039,Capped,ROW,Overall,56384
2039,Capped,Overall,EB-2,42902
2039,Capped,Overall,EB-3,25317
2039,Capped,Overall,EB-4,42271
2039,Capped,Overall,EB-1,2589
2039,Capped,Overall,EB-5,569
2040,Capped,India,Overall,47562
2040,Capped,China,Overall,11982
2040,Capped,ROW,Overall,58055
2040,Capped,Overall,EB-2,44425
2040,Capped,Overall,EB-3,26443
2040,Capped,Overall,EB-4,43409
2040,Capped,Overall,EB-1,2725
2040,Capped,Overall,EB-5,597
