Year,Scenario,Nationality,EB_Category,Count
2030,Capped,Overall,EB-3,2349
2030,Capped,Overall,EB-2,4487
2030,Capped,Overall,EB-4,2026
2030,Capped,Overall,EB-1,1
2031,Capped,India,Overall,7317
2031,Capped,China,Overall,612
2031,Capped,ROW,Overall,2165
2031,Capped,Overall,EB-3,2427
2031,Capped,Overall,EB-2,5462
2031,Capped,Overall,EB-4,2205
2032,Capped,India,Overall,8018
2032,Capped,China,Overall,653
2032,Capped,ROW,Overall,2342
2032,Capped,Overall,EB-3,2333
2032,Capped,Overall,EB-2,6338
2032,Capped,Overall,EB-4,2341
2032,Capped,Overall,EB-1,1
2033,Capped,India,Overall,9346
2033,Capped,China,Overall,727
2033,Capped,ROW,Overall,2548
2033,Capped,Overall,EB-3,2568
2033,Capped,Overall,EB-2,7518
2033,Capped,Overall,EB-4,2529
2033,Capped,Overall,EB-1,6
2034,Capped,India,Overall,10288
2034,Capped,China,Overall,835
2034,Capped,ROW,Overall,2851
2034,Capped,Overall,EB-3,2947
2034,Capped,Overall,EB-2,8182
2034,Capped,Overall,EB-4,2836
2034,Capped,Overall,EB-1,9
2035,Capped,India,Overall,12132
2035,Capped,China,Overall,934
2035,Capped,ROW,Overall,2925
2035,Capped,Overall,EB-3,3427
2035,Capped,Overall,EB-2,9641
2035,Capped,Overall,EB-4,2914
2035,Capped,Overall,EB-1,9
2036,Capped,India,Overall,13018
2036,Capped,China,Overall,1032
2036,Capped,ROW,Overall,3054
2036,Capped,Overall,EB-2,10591
2036,Capped,Overall,EB-3,3530
2036,Capped,Overall,EB-4,2968
2036,Capped,Overall,EB-1,15
2037,Capped,India,Overall,14300
2037,Capped,China,Overall,1103
2037,Capped,ROW,Overall,3223
2037,Capped,Overall,EB-2,11534
2037,Capped,Overall,EB-3,4009
2037,Capped,Overall,EB-4,3070
2037,Capped,Overall,EB-1,13
2038,Capped,India,Overall,14141
2038,Capped,China,Overall,1228
2038,Capped,ROW,Overall,3322
2038,Capped,Overall,EB-2,11330
2038,Capped,Overall,EB-3,4246
2038,Capped,Overall,EB-4,3085
2038,Capped,Overall,EB-1,30
2039,Capped,India,Overall,14529
2039,Capped,China,Overall,1334
2039,Capped,ROW,Overall,3615
2039,Capped,Overall,EB-2,11389
2039,Capped,Overall,EB-3,4653
2039,Capped,Overall,EB-4,3408
2039,Capped,Overall,EB-1,28
2040,Capped,India,Overall,14534
2040,Capped,China,Overall,1512
2040,Capped,ROW,Overall,3800
2040,Capped,Overall,EB-2,11549
2040,Capped,Overall,EB-3,4778
2040,Capped,Overall,EB-4,3486
2040,Capped,Overall,EB-1,33
