Year,Scenario,Nationality,EB_Category,Count
2023,Uncapped,Overall,EB-5,325
2023,Uncapped,Overall,EB-1,17
2024,Uncapped,India,Overall,4423
2024,Uncapped,China,Overall,574
2024,Uncapped,Other,Overall,2304
2024,Uncapped,Overall,EB-3,2052
2024,Uncapped,Overall,EB-2,3062
2024,Uncapped,Overall,EB-4,1984
2024,Uncapped,Overall,EB-5,155
2024,Uncapped,Overall,EB-1,48
2025,Uncapped,India,Overall,3919
2025,Uncapped,China,Overall,643
2025,Uncapped,Other,Overall,2875
2025,Uncapped,Overall,EB-3,1777
2025,Uncapped,Overall,EB-2,3437
2025,Uncapped,Overall,EB-4,2100
2025,Uncapped,Overall,EB-5,96
2025,Uncapped,Overall,EB-1,27
2026,Uncapped,India,Overall,3945
2026,Uncapped,China,Overall,683
2026,Uncapped,Other,Overall,3552
2026,Uncapped,Overall,EB-2,4011
2026,Uncapped,Overall,EB-3,1780
2026,Uncapped,Overall,EB-4,2253
2026,Uncapped,Overall,EB-5,52
2026,Uncapped,Overall,EB-1,84
2027,Uncapped,India,Overall,4012
2027,Uncapped,China,Overall,729
2027,Uncapped,Other,Overall,4448
2027,Uncapped,Overall,EB-2,4707
2027,Uncapped,Overall,EB-3,1803
2027,Uncapped,Overall,EB-4,2459
2027,Uncapped,Overall,EB-5,61
2027,Uncapped,Overall,EB-1,159
2028,Uncapped,India,Overall,4141
2028,Uncapped,China,Overall,758
2028,Uncapped,Other,Overall,5093
2028,Uncapped,Overall,EB-2,5048
2028,Uncapped,Overall,EB-4,2417
2028,Uncapped,Overall,EB-3,2290
2028,Uncapped,Overall,EB-5,65
2028,Uncapped,Overall,EB-1,172
2029,Uncapped,India,Overall,4347
2029,Uncapped,China,Overall,898
2029,Uncapped,Other,Overall,5675
2029,Uncapped,Overall,EB-2,5392
2029,Uncapped,Overall,EB-4,2679
2029,Uncapped,Overall,EB-3,2591
2029,Uncapped,Overall,EB-5,65
2029,Uncapped,Overall,EB-1,193
2030,Uncapped,India,Overall,4258
2030,Uncapped,China,Overall,946
2030,Uncapped,Other,Overall,6622
2030,Uncapped,Overall,EB-2,5671
2030,Uncapped,Overall,EB-4,2981
2030,Uncapped,Overall,EB-3,2862
2030,Uncapped,Overall,EB-5,71
2030,Uncapped,Overall,EB-1,241
2031,Uncapped,China,Overall,936
2031,Uncapped,India,Overall,4055
2031,Uncapped,Other,Overall,7602
2031,Uncapped,Overall,EB-2,6053
2031,Uncapped,Overall,EB-4,3071
2031,Uncapped,Overall,EB-3,3137
2031,Uncapped,Overall,EB-5,65
2031,Uncapped,Overall,EB-1,267
2032,Uncapped,India,Overall,4403
2032,Uncapped,China,Overall,1033
2032,Uncapped,Other,Overall,8520
2032,Uncapped,Overall,EB-2,6845
2032,Uncapped,Overall,EB-4,3409
2032,Uncapped,Overall,EB-3,3340
2032,Uncapped,Overall,EB-5,75
2032,Uncapped,Overall,EB-1,287
2033,Uncapped,India,Overall,4534
2033,Uncapped,China,Overall,1089
2033,Uncapped,Other,Overall,9173
2033,Uncapped,Overall,EB-2,7422
2033,Uncapped,Overall,EB-4,3318
2033,Uncapped,Overall,EB-3,3637
2033,Uncapped,Overall,EB-5,74
2033,Uncapped,Overall,EB-1,345
2034,Uncapped,India,Overall,4775
2034,Uncapped,China,Overall,1124
2034,Uncapped,Other,Overall,9625
2034,Uncapped,Overall,EB-2,8028
2034,Uncapped,Overall,EB-4,3309
2034,Uncapped,Overall,EB-3,3718
2034,Uncapped,Overall,EB-1,393
2034,Uncapped,Overall,EB-5,76
2035,Uncapped,India,Overall,5103
2035,Uncapped,China,Overall,1215
2035,Uncapped,Other,Overall,9843
2035,Uncapped,Overall,EB-2,8405
2035,Uncapped,Overall,EB-4,3279
