run_index,year,annual_aged_out_China_cap,annual_aged_out_China_unc,annual_aged_out_EB1_cap,annual_aged_out_EB1_unc,annual_aged_out_EB2_cap,annual_aged_out_EB2_unc,annual_aged_out_EB3_cap,annual_aged_out_EB3_unc,annual_aged_out_EB4_cap,annual_aged_out_EB4_unc,annual_aged_out_EB5_cap,annual_aged_out_EB5_unc,annual_aged_out_India_cap,annual_aged_out_India_unc,annual_aged_out_Other_cap,annual_aged_out_Other_unc,annual_aged_out_cap,annual_aged_out_unc,annual_backlog_China_cap,annual_backlog_China_unc,annual_backlog_India_cap,annual_backlog_India_unc,annual_backlog_Other_cap,annual_backlog_Other_unc,annual_backlog_total_cap,annual_backlog_total_unc,annual_conversions_cap,annual_conversions_unc,annual_exited_China_cap,annual_exited_China_unc,annual_exited_EB1_cap,annual_exited_EB1_unc,annual_exited_EB2_cap,annual_exited_EB2_unc,annual_exited_EB3_cap,annual_exited_EB3_unc,annual_exited_EB4_cap,annual_exited_EB4_unc,annual_exited_EB5_cap,annual_exited_EB5_unc,annual_exited_India_cap,annual_exited_India_unc,annual_exited_Other_cap,annual_exited_Other_unc,annual_exited_cap,annual_exited_unc,annual_visas_consumed_cap,annual_visas_consumed_unc,cumul_aged_out_cap,cumul_aged_out_unc
12,2036,1224.0,923.0,182.0,32.0,9199.0,6820.0,3532.0,2679.0,2589.0,2562.0,20.0,8.0,11286.0,3811.0,3012.0,7367.0,15522.0,12101.0,265776.0,226106.0,828974.0,600721.0,1081978.0,1390183.0,2176728.0,2217010.0,79268.0,80341.0,369.0,321.0,98.0,45.0,1834.0,1205.0,811.0,597.0,873.0,1036.0,-42.0,-19.0,1935.0,221.0,1270.0,2322.0,102960.0,95959.0,167395.0,167395.0,140299.0,109675.0
12,2037,1390.0,1003.0,215.0,55.0,9730.0,7546.0,3881.0,2722.0,2669.0,2691.0,21.0,6.0,12032.0,4190.0,3094.0,7827.0,16516.0,13020.0,274587.0,231623.0,836732.0,612133.0,1127151.0,1441081.0,2238470.0,2284837.0,80449.0,82435.0,418.0,138.0,102.0,160.0,2042.0,1476.0,541.0,355.0,949.0,626.0,78.0,25.0,2124.0,815.0,1170.0,1689.0,106672.0,98601.0,167395.0,167395.0,156815.0,122695.0
12,2038,1504.0,1061.0,286.0,65.0,9750.0,8095.0,3851.0,2868.0,2792.0,2769.0,13.0,2.0,11879.0,4592.0,3309.0,8146.0,16692.0,13799.0,282735.0,236394.0,842831.0,625238.0,1169569.0,1487645.0,2295135.0,2349277.0,81467.0,82800.0,588.0,473.0,200.0,109.0,1934.0,1431.0,908.0,460.0,1027.0,1032.0,-10.0,-10.0,1828.0,827.0,1643.0,1722.0,110731.0,101623.0,167395.0,167395.0,173507.0,136494.0
12,2039,1645.0,1030.0,304.0,57.0,9744.0,8552.0,4249.0,3135.0,2979.0,2946.0,18.0,3.0,12112.0,4912.0,3537.0,8751.0,17294.0,14693.0,290343.0,241183.0,847329.0,638181.0,1210982.0,1530679.0,2348654.0,2410043.0,81356.0,83209.0,540.0,37.0,220.0,215.0,1256.0,1250.0,845.0,235.0,943.0,1550.0,-7.0,15.0,1449.0,678.0,1268.0,2550.0,113988.0,104888.0,167395.0,167395.0,190801.0,151187.0
12,2040,1755.0,1106.0,373.0,62.0,9828.0,8960.0,4267.0,3166.0,3033.0,3033.0,14.0,4.0,12109.0,5151.0,3651.0,8968.0,17515.0,15225.0,298053.0,245940.0,850263.0,649537.0,1250841.0,1572301.0,2399157.0,2467778.0,81516.0,83634.0,175.0,226.0,139.0,-29.0,1020.0,1330.0,669.0,696.0,1017.0,592.0,11.0,17.0,1352.0,1195.0,1329.0,1185.0,116844.0,107494.0,167395.0,167395.0,208316.0,166412.0
13,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38304.0,38304.0,93069.0,93069.0,73948.0,73948.0,205321.0,205321.0,63787.0,63787.0,1704.0,1704.0,0.0,0.0,521.0,521.0,7780.0,7780.0,1.0,1.0,0.0,0.0,2595.0,2595.0,4003.0,4003.0,8302.0,8302.0,140986.0,140986.0,0.0,0.0
13,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35816.0,35816.0,106458.0,106458.0,67157.0,67157.0,209431.0,209431.0,68180.0,68180.0,-10.0,-10.0,0.0,0.0,288.0,288.0,-273.0,-273.0,69.0,69.0,0.0,0.0,311.0,311.0,-217.0,-217.0,8386.0,8386.0,150263.0,150263.0,0.0,0.0
13,2011,0.0,0.0,0.0,0.0,0.0,0.0,42.0,42.0,0.0,0.0,0.0,0.0,1.0,1.0,41.0,41.0,42.0,42.0,32647.0,32647.0,125115.0,125115.0,63632.0,63632.0,221394.0,221394.0,63381.0,63381.0,-42.0,-42.0,0.0,0.0,422.0,422.0,-540.0,-540.0,318.0,318.0,0.0,0.0,463.0,463.0,-221.0,-221.0,8586.0,8586.0,139300.0,139300.0,42.0,42.0
13,2012,52.0,52.0,0.0,0.0,0.0,0.0,142.0,142.0,3.0,3.0,0.0,0.0,42.0,42.0,51.0,51.0,145.0,145.0,31985.0,31985.0,141072.0,141072.0,55915.0,55915.0,228972.0,228972.0,65403.0,65403.0,-19.0,-19.0,0.0,0.0,354.0,354.0,-675.0,-675.0,477.0,477.0,0.0,0.0,430.0,430.0,-255.0,-255.0,8742.0,8742.0,144647.0,144647.0,187.0,187.0
13,2013,62.0,62.0,0.0,0.0,5.0,5.0,240.0,240.0,5.0,5.0,0.0,0.0,147.0,147.0,41.0,41.0,250.0,250.0,30773.0,30773.0,153167.0,153167.0,49684.0,49684.0,233624.0,233624.0,72766.0,72766.0,-98.0,-98.0,0.0,0.0,151.0,151.0,-894.0,-894.0,1158.0,1158.0,0.0,0.0,350.0,350.0,163.0,163.0,9157.0,9157.0,161269.0,161269.0,437.0,437.0
13,2014,46.0,46.0,0.0,0.0,18.0,18.0,221.0,221.0,25.0,25.0,0.0,0.0,190.0,190.0,28.0,28.0,264.0,264.0,34852.0,34852.0,175952.0,175952.0,46910.0,46910.0,257714.0,257714.0,68086.0,68086.0,-10.0,-10.0,5.0,5.0,597.0,597.0,-1375.0,-1375.0,743.0,743.0,16.0,16.0,93.0,93.0,-97.0,-97.0,9143.0,9143.0,151359.0,151359.0,701.0,701.0
13,2015,88.0,88.0,0.0,0.0,64.0,64.0,183.0,183.0,81.0,81.0,0.0,0.0,165.0,165.0,75.0,75.0,328.0,328.0,42670.0,42670.0,209771.0,209771.0,58645.0,58645.0,311086.0,311086.0,64589.0,64589.0,151.0,151.0,83.0,83.0,763.0,763.0,-324.0,-324.0,1317.0,1317.0,117.0,117.0,827.0,827.0,978.0,978.0,11099.0,11099.0,143952.0,143952.0,1029.0,1029.0
13,2016,217.0,217.0,0.0,0.0,107.0,107.0,442.0,442.0,164.0,164.0,0.0,0.0,342.0,342.0,154.0,154.0,713.0,713.0,53815.0,53815.0,263386.0,263386.0,89704.0,89704.0,406905.0,406905.0,62759.0,62759.0,379.0,379.0,168.0,168.0,1350.0,1350.0,402.0,402.0,1490.0,1490.0,135.0,135.0,1266.0,1266.0,1900.0,1900.0,14644.0,14644.0,140350.0,140350.0,1742.0,1742.0
13,2017,121.0,121.0,0.0,0.0,168.0,168.0,469.0,469.0,265.0,265.0,0.0,0.0,543.0,543.0,238.0,238.0,902.0,902.0,67964.0,67964.0,307828.0,307828.0,109733.0,109733.0,485525.0,485525.0,62419.0,62419.0,498.0,498.0,241.0,241.0,1129.0,1129.0,469.0,469.0,845.0,845.0,151.0,151.0,1114.0,1114.0,1223.0,1223.0,17479.0,17479.0,139605.0,139605.0,2644.0,2644.0
13,2018,40.0,40.0,0.0,0.0,269.0,269.0,481.0,481.0,404.0,404.0,0.0,0.0,737.0,737.0,377.0,377.0,1154.0,1154.0,84438.0,84438.0,347544.0,347544.0,121377.0,121377.0,553359.0,553359.0,62566.0,62566.0,589.0,589.0,158.0,158.0,1228.0,1228.0,732.0,732.0,204.0,204.0,349.0,349.0,1439.0,1439.0,643.0,643.0,20150.0,20150.0,139482.0,139482.0,3798.0,3798.0
13,2019,136.0,136.0,0.0,0.0,430.0,430.0,937.0,937.0,547.0,547.0,0.0,0.0,1255.0,1255.0,523.0,523.0,1914.0,1914.0,93064.0,93064.0,393319.0,393319.0,153382.0,153382.0,639765.0,639765.0,63546.0,63546.0,273.0,273.0,-30.0,-30.0,1237.0,1237.0,592.0,592.0,1156.0,1156.0,-42.0,-42.0,953.0,953.0,1687.0,1687.0,23063.0,23063.0,140588.0,140588.0,5712.0,5712.0
13,2020,102.0,102.0,3.0,3.0,665.0,665.0,867.0,867.0,640.0,640.0,0.0,0.0,1467.0,1467.0,606.0,606.0,2175.0,2175.0,102736.0,102736.0,425909.0,425909.0,189996.0,189996.0,718641.0,718641.0,66850.0,66850.0,607.0,607.0,-136.0,-136.0,1128.0,1128.0,884.0,884.0,1973.0,1973.0,172.0,172.0,1318.0,1318.0,2096.0,2096.0,27084.0,27084.0,147154.0,147154.0,7887.0,7887.0
13,2021,164.0,164.0,0.0,0.0,781.0,781.0,878.0,878.0,631.0,631.0,0.0,0.0,1521.0,1521.0,605.0,605.0,2290.0,2290.0,112767.0,112767.0,471556.0,471556.0,215014.0,215014.0,799337.0,799337.0,89059.0,89059.0,411.0,411.0,-110.0,-110.0,870.0,870.0,1771.0,1771.0,622.0,622.0,61.0,61.0,1408.0,1408.0,1395.0,1395.0,30298.0,30298.0,195507.0,195507.0,10177.0,10177.0
13,2022,121.0,121.0,0.0,0.0,746.0,746.0,1002.0,1002.0,666.0,666.0,7.0,7.0,1661.0,1661.0,639.0,639.0,2421.0,2421.0,110338.0,110338.0,488014.0,488014.0,236736.0,236736.0,835088.0,835088.0,126413.0,126413.0,-112.0,-112.0,-77.0,-77.0,376.0,376.0,402.0,402.0,887.0,887.0,-126.0,-126.0,673.0,673.0,901.0,901.0,31760.0,31760.0,275252.0,275252.0,12598.0,12598.0
13,2023,146.0,146.0,0.0,0.0,1096.0,1096.0,1150.0,1150.0,766.0,766.0,13.0,13.0,2142.0,2142.0,737.0,737.0,3025.0,3025.0,116256.0,116256.0,527429.0,527429.0,304264.0,304264.0,947949.0,947949.0,89463.0,89463.0,278.0,278.0,119.0,119.0,1527.0,1527.0,1523.0,1523.0,2859.0,2859.0,-146.0,-146.0,1681.0,1681.0,3923.0,3923.0,37642.0,37642.0,193927.0,193927.0,15623.0,15623.0
13,2024,292.0,292.0,0.0,0.0,1518.0,1518.0,1262.0,1262.0,947.0,947.0,73.0,73.0,2585.0,2585.0,923.0,923.0,3800.0,3800.0,130247.0,130247.0,562394.0,562394.0,382779.0,382779.0,1075420.0,1075420.0,77315.0,77315.0,588.0,588.0,205.0,205.0,1674.0,1674.0,1340.0,1340.0,3237.0,3237.0,-21.0,-21.0,1634.0,1634.0,4213.0,4213.0,44077.0,44077.0,167395.0,167395.0,19423.0,19423.0
13,2025,377.0,309.0,0.0,0.0,2001.0,1648.0,1505.0,788.0,1105.0,1096.0,107.0,31.0,3264.0,2170.0,1077.0,1084.0,4718.0,3563.0,143763.0,140392.0,596316.0,551732.0,457246.0,506304.0,1197325.0,1198428.0,77287.0,76924.0,301.0,269.0,45.0,229.0,1635.0,1683.0,1046.0,362.0,2920.0,2658.0,-52.0,-78.0,1484.0,-1220.0,3809.0,5805.0,49671.0,48931.0,167395.0,167395.0,24141.0,22986.0
13,2026,374.0,365.0,4.0,8.0,2669.0,2041.0,1489.0,653.0,1241.0,1218.0,44.0,3.0,3857.0,2201.0,1216.0,1357.0,5447.0,3923.0,156645.0,152574.0,628540.0,545692.0,528282.0,618707.0,1313467.0,1316973.0,77503.0,76149.0,480.0,355.0,158.0,260.0,1591.0,1325.0,1137.0,763.0,2745.0,2973.0,-84.0,-83.0,1455.0,-853.0,3612.0,5736.0,55218.0,54169.0,167395.0,167395.0,29588.0,26909.0
13,2027,385.0,422.0,10.0,9.0,3307.0,2371.0,1757.0,579.0,1376.0,1394.0,1.0,9.0,4715.0,2236.0,1351.0,1704.0,6451.0,4362.0,169015.0,160932.0,658749.0,545920.0,596201.0,722584.0,1423965.0,1429436.0,76937.0,75411.0,287.0,337.0,152.0,233.0,1950.0,1885.0,1311.0,1550.0,2846.0,3089.0,-49.0,63.0,2159.0,319.0,3764.0,6164.0,61428.0,60989.0,167395.0,167395.0,36039.0,31271.0
13,2028,446.0,496.0,15.0,12.0,3917.0,2672.0,1886.0,876.0,1552.0,1543.0,7.0,2.0,5352.0,2329.0,1579.0,2280.0,7377.0,5105.0,181101.0,169896.0,687199.0,546377.0,659665.0,818843.0,1527965.0,1535116.0,78319.0,77496.0,604.0,287.0,112.0,58.0,2041.0,1450.0,573.0,1019.0,2348.0,2206.0,42.0,-35.0,1674.0,230.0,2838.0,4181.0,66544.0,65687.0,167395.0,167395.0,43416.0,36376.0
13,2029,542.0,553.0,32.0,11.0,4703.0,3155.0,1986.0,1075.0,1736.0,1738.0,5.0,4.0,6122.0,2609.0,1798.0,2821.0,8462.0,5983.0,192796.0,178504.0,713044.0,546710.0,719664.0,910364.0,1625504.0,1635578.0,78844.0,77648.0,672.0,453.0,125.0,128.0,2269.0,1345.0,1346.0,1375.0,2154.0,2141.0,42.0,77.0,2064.0,24.0,3200.0,4589.0,72480.0,70753.0,167395.0,167395.0,51878.0,42359.0
13,2030,547.0,561.0,36.0,16.0,5363.0,3499.0,2130.0,1434.0,1847.0,1910.0,10.0,3.0,6931.0,2693.0,1908.0,3608.0,9386.0,6862.0,204261.0,186884.0,736655.0,546798.0,776867.0,997899.0,1717783.0,1731581.0,79775.0,78407.0,265.0,169.0,186.0,164.0,1977.0,1217.0,780.0,1036.0,1430.0,1328.0,-44.0,-45.0,2164.0,174.0,1900.0,3357.0,76809.0,74453.0,167395.0,167395.0,61264.0,49221.0
13,2031,714.0,651.0,41.0,18.0,6254.0,4075.0,2284.0,1771.0,2046.0,2116.0,12.0,5.0,7788.0,2925.0,2135.0,4409.0,10637.0,7985.0,215507.0,194021.0,757933.0,547797.0,831466.0,1080507.0,1804906.0,1822325.0,79952.0,79208.0,243.0,296.0,115.0,123.0,2502.0,1530.0,603.0,1109.0,1769.0,1709.0,-10.0,-13.0,2277.0,356.0,2459.0,3806.0,81788.0,78911.0,167395.0,167395.0,71901.0,57206.0
13,2032,815.0,727.0,63.0,21.0,6803.0,4719.0,2401.0,1863.0,2171.0,2135.0,15.0,6.0,8388.0,3128.0,2250.0,4889.0,11453.0,8744.0,225982.0,202038.0,776871.0,558904.0,883644.0,1145741.0,1886497.0,1906683.0,80214.0,80709.0,626.0,313.0,159.0,280.0,2316.0,1817.0,907.0,707.0,1912.0,2067.0,-24.0,14.0,2223.0,1020.0,2421.0,3552.0,87058.0,83796.0,167395.0,167395.0,83354.0,65950.0
13,2033,907.0,791.0,75.0,25.0,7635.0,5326.0,2666.0,2207.0,2313.0,2356.0,11.0,11.0,9264.0,3376.0,2529.0,5758.0,12700.0,9925.0,236371.0,208610.0,793387.0,570734.0,934681.0,1210179.0,1964439.0,1989523.0,79838.0,79645.0,241.0,287.0,95.0,45.0,2144.0,1263.0,698.0,397.0,1049.0,861.0,39.0,16.0,2211.0,163.0,1573.0,2132.0,91083.0,86378.0,167395.0,167395.0,96054.0,75875.0
13,2034,1016.0,820.0,95.0,36.0,8317.0,5832.0,2934.0,2304.0,2630.0,2607.0,9.0,6.0,10149.0,3551.0,2820.0,6414.0,13985.0,10785.0,246393.0,213986.0,807396.0,582467.0,985196.0,1271891.0,2038985.0,2068344.0,79185.0,79868.0,221.0,185.0,147.0,199.0,2161.0,1746.0,890.0,757.0,814.0,1112.0,37.0,-18.0,2478.0,1026.0,1350.0,2585.0,95132.0,90174.0,167395.0,167395.0,110039.0,86660.0
13,2035,1040.0,815.0,133.0,37.0,8754.0,6375.0,3284.0,2343.0,2596.0,2579.0,12.0,6.0,10819.0,3652.0,2920.0,6873.0,14779.0,11340.0,255969.0,219627.0,819927.0,593441.0,1034035.0,1331628.0,2109931.0,2144696.0,78869.0,79565.0,599.0,232.0,147.0,173.0,1837.0,1172.0,865.0,517.0,1130.0,901.0,-63.0,9.0,1831.0,270.0,1486.0,2270.0,99048.0,92946.0,167395.0,167395.0,124818.0,98000.0
13,2036,1240.0,907.0,198.0,67.0,9318.0,6992.0,3448.0,2569.0,2600.0,2608.0,15.0,8.0,11401.0,4047.0,2938.0,7290.0,15579.0,12244.0,264840.0,225350.0,829629.0,603072.0,1082003.0,1388446.0,2176472.0,2216868.0,79049.0,80218.0,520.0,303.0,282.0,-50.0,2179.0,1767.0,1229.0,545.0,472.0,1281.0,63.0,-16.0,2441.0,767.0,1264.0,2457.0,103273.0,96473.0,167395.0,167395.0,140397.0,110244.0
13,2037,1370.0,966.0,201.0,37.0,9924.0,7661.0,3912.0,2720.0,2713.0,2725.0,15.0,2.0,12266.0,4276.0,3129.0,7903.0,16765.0,13145.0,273587.0,230728.0,837149.0,613964.0,1126758.0,1439143.0,2237494.0,2283835.0,80349.0,82185.0,348.0,187.0,59.0,289.0,1983.0,1473.0,760.0,417.0,1448.0,1028.0,-31.0,31.0,1992.0,715.0,1879.0,2336.0,107492.0,99711.0,167395.0,167395.0,157162.0,123389.0
13,2038,1434.0,1017.0,276.0,52.0,9821.0,8152.0,3771.0,2845.0,2768.0,2853.0,12.0,2.0,11974.0,4645.0,3240.0,8242.0,16648.0,13904.0,282153.0,236353.0,842704.0,626170.0,1169473.0,1485657.0,2294330.0,2348180.0,81283.0,82890.0,347.0,41.0,114.0,25.0,1553.0,1073.0,550.0,72.0,1007.0,772.0,28.0,-25.0,1753.0,640.0,1152.0,1236.0,110744.0,101628.0,167395.0,167395.0,173810.0,137293.0
13,2039,1577.0,1106.0,261.0,50.0,9707.0,8641.0,4097.0,3114.0,2901.0,2945.0,21.0,3.0,11947.0,4858.0,3463.0,8789.0,16987.0,14753.0,289871.0,241233.0,847824.0,638572.0,1210201.0,1529243.0,2347896.0,2409048.0,81236.0,83172.0,544.0,409.0,189.0,179.0,1375.0,1195.0,578.0,991.0,1151.0,811.0,24.0,19.0,1142.0,1033.0,1631.0,1753.0,114061.0,104823.0,167395.0,167395.0,190797.0,152046.0
13,2040,1787.0,1162.0,372.0,85.0,9913.0,8928.0,4226.0,3313.0,2941.0,3046.0,13.0,6.0,12123.0,5094.0,3555.0,9122.0,17465.0,15378.0,297369.0,246110.0,851618.0,649859.0,1249399.0,1570396.0,2398386.0,2466365.0,81877.0,83713.0,355.0,99.0,179.0,162.0,462.0,1754.0,1204.0,-20.0,606.0,1109.0,-16.0,5.0,824.0,1046.0,1256.0,1865.0,116496.0,107833.0,167395.0,167395.0,208262.0,167424.0
14,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38351.0,38351.0,93345.0,93345.0,73585.0,73585.0,205281.0,205281.0,63967.0,63967.0,1659.0,1659.0,0.0,0.0,570.0,570.0,7590.0,7590.0,2.0,2.0,0.0,0.0,2632.0,2632.0,3871.0,3871.0,8162.0,8162.0,140986.0,140986.0,0.0,0.0
14,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35855.0,35855.0,106481.0,106481.0,67001.0,67001.0,209337.0,209337.0,68407.0,68407.0,30.0,30.0,0.0,0.0,216.0,216.0,-244.0,-244.0,79.0,79.0,0.0,0.0,308.0,308.0,-287.0,-287.0,8213.0,8213.0,150263.0,150263.0,0.0,0.0
14,2011,0.0,0.0,0.0,0.0,0.0,0.0,36.0,36.0,0.0,0.0,0.0,0.0,2.0,2.0,34.0,34.0,36.0,36.0,32682.0,32682.0,125108.0,125108.0,63521.0,63521.0,221311.0,221311.0,63336.0,63336.0,-77.0,-77.0,0.0,0.0,371.0,371.0,-284.0,-284.0,320.0,320.0,0.0,0.0,410.0,410.0,74.0,74.0,8620.0,8620.0,139300.0,139300.0,36.0,36.0
14,2012,41.0,41.0,0.0,0.0,2.0,2.0,130.0,130.0,2.0,2.0,0.0,0.0,37.0,37.0,56.0,56.0,134.0,134.0,32170.0,32170.0,141278.0,141278.0,55652.0,55652.0,229100.0,229100.0,65324.0,65324.0,-86.0,-86.0,0.0,0.0,478.0,478.0,-931.0,-931.0,443.0,443.0,0.0,0.0,468.0,468.0,-392.0,-392.0,8610.0,8610.0,144647.0,144647.0,170.0,170.0
14,2013,60.0,60.0,0.0,0.0,3.0,3.0,240.0,240.0,6.0,6.0,0.0,0.0,137.0,137.0,52.0,52.0,249.0,249.0,30935.0,30935.0,153700.0,153700.0,49735.0,49735.0,234370.0,234370.0,72439.0,72439.0,38.0,38.0,0.0,0.0,96.0,96.0,-922.0,-922.0,1082.0,1082.0,0.0,0.0,258.0,258.0,-40.0,-40.0,8866.0,8866.0,161269.0,161269.0,419.0,419.0
14,2014,62.0,62.0,0.0,0.0,24.0,24.0,225.0,225.0,44.0,44.0,0.0,0.0,188.0,188.0,43.0,43.0,293.0,293.0,35024.0,35024.0,176435.0,176435.0,47036.0,47036.0,258495.0,258495.0,68181.0,68181.0,-84.0,-84.0,1.0,1.0,536.0,536.0,-1227.0,-1227.0,818.0,818.0,19.0,19.0,117.0,117.0,114.0,114.0,9013.0,9013.0,151359.0,151359.0,712.0,712.0
14,2015,84.0,84.0,0.0,0.0,55.0,55.0,189.0,189.0,86.0,86.0,0.0,0.0,162.0,162.0,84.0,84.0,330.0,330.0,42797.0,42797.0,210446.0,210446.0,58335.0,58335.0,311578.0,311578.0,64754.0,64754.0,192.0,192.0,84.0,84.0,853.0,853.0,-228.0,-228.0,1356.0,1356.0,145.0,145.0,1017.0,1017.0,1001.0,1001.0,11223.0,11223.0,143952.0,143952.0,1042.0,1042.0
14,2016,209.0,209.0,0.0,0.0,116.0,116.0,436.0,436.0,177.0,177.0,0.0,0.0,351.0,351.0,169.0,169.0,729.0,729.0,53903.0,53903.0,264237.0,264237.0,89306.0,89306.0,407446.0,407446.0,62719.0,62719.0,392.0,392.0,157.0,157.0,1445.0,1445.0,380.0,380.0,1370.0,1370.0,60.0,60.0,1240.0,1240.0,1780.0,1780.0,14635.0,14635.0,140350.0,140350.0,1771.0,1771.0
14,2017,159.0,159.0,0.0,0.0,188.0,188.0,547.0,547.0,318.0,318.0,0.0,0.0,590.0,590.0,304.0,304.0,1053.0,1053.0,68025.0,68025.0,308545.0,308545.0,109690.0,109690.0,486260.0,486260.0,62343.0,62343.0,503.0,503.0,244.0,244.0,881.0,881.0,510.0,510.0,886.0,886.0,205.0,205.0,1008.0,1008.0,1215.0,1215.0,17361.0,17361.0,139605.0,139605.0,2824.0,2824.0
14,2018,48.0,48.0,0.0,0.0,275.0,275.0,526.0,526.0,396.0,396.0,0.0,0.0,773.0,773.0,376.0,376.0,1197.0,1197.0,84487.0,84487.0,348348.0,348348.0,121490.0,121490.0,554325.0,554325.0,62599.0,62599.0,501.0,501.0,158.0,158.0,1366.0,1366.0,583.0,583.0,167.0,167.0,251.0,251.0,1354.0,1354.0,670.0,670.0,19886.0,19886.0,139482.0,139482.0,4021.0,4021.0
14,2019,133.0,133.0,0.0,0.0,428.0,428.0,861.0,861.0,550.0,550.0,0.0,0.0,1187.0,1187.0,519.0,519.0,1839.0,1839.0,93245.0,93245.0,394024.0,394024.0,153474.0,153474.0,640743.0,640743.0,63489.0,63489.0,328.0,328.0,-22.0,-22.0,1243.0,1243.0,606.0,606.0,1340.0,1340.0,55.0,55.0,1034.0,1034.0,1860.0,1860.0,23108.0,23108.0,140588.0,140588.0,5860.0,5860.0
14,2020,131.0,131.0,2.0,2.0,624.0,624.0,942.0,942.0,689.0,689.0,0.0,0.0,1485.0,1485.0,641.0,641.0,2257.0,2257.0,102949.0,102949.0,426580.0,426580.0,190459.0,190459.0,719988.0,719988.0,66596.0,66596.0,622.0,622.0,-145.0,-145.0,1043.0,1043.0,1013.0,1013.0,1835.0,1835.0,115.0,115.0,1205.0,1205.0,2034.0,2034.0,26969.0,26969.0,147154.0,147154.0,8117.0,8117.0
14,2021,169.0,169.0,0.0,0.0,742.0,742.0,960.0,960.0,687.0,687.0,0.0,0.0,1572.0,1572.0,648.0,648.0,2389.0,2389.0,112733.0,112733.0,472471.0,472471.0,215644.0,215644.0,800848.0,800848.0,89000.0,89000.0,499.0,499.0,-136.0,-136.0,899.0,899.0,1790.0,1790.0,494.0,494.0,177.0,177.0,1559.0,1559.0,1166.0,1166.0,30193.0,30193.0,195507.0,195507.0,10506.0,10506.0
14,2022,115.0,115.0,0.0,0.0,740.0,740.0,991.0,991.0,685.0,685.0,2.0,2.0,1644.0,1644.0,659.0,659.0,2418.0,2418.0,110083.0,110083.0,489093.0,489093.0,237060.0,237060.0,836236.0,836236.0,126525.0,126525.0,-110.0,-110.0,-27.0,-27.0,472.0,472.0,237.0,237.0,1329.0,1329.0,-193.0,-193.0,561.0,561.0,1367.0,1367.0,32011.0,32011.0,275252.0,275252.0,12924.0,12924.0
14,2023,174.0,174.0,0.0,0.0,1085.0,1085.0,1206.0,1206.0,769.0,769.0,19.0,19.0,2166.0,2166.0,739.0,739.0,3079.0,3079.0,116194.0,116194.0,528503.0,528503.0,304657.0,304657.0,949354.0,949354.0,89426.0,89426.0,155.0,155.0,146.0,146.0,1510.0,1510.0,1397.0,1397.0,2485.0,2485.0,-127.0,-127.0,1477.0,1477.0,3779.0,3779.0,37422.0,37422.0,193927.0,193927.0,16003.0,16003.0
14,2024,310.0,310.0,0.0,0.0,1556.0,1556.0,1219.0,1219.0,890.0,890.0,98.0,98.0,2596.0,2596.0,857.0,857.0,3763.0,3763.0,130333.0,130333.0,563461.0,563461.0,383345.0,383345.0,1077139.0,1077139.0,77005.0,77005.0,624.0,624.0,120.0,120.0,1659.0,1659.0,1484.0,1484.0,3363.0,3363.0,25.0,25.0,1835.0,1835.0,4192.0,4192.0,44073.0,44073.0,167395.0,167395.0,19766.0,19766.0
14,2025,394.0,349.0,3.0,0.0,2105.0,1742.0,1568.0,838.0,1041.0,1049.0,98.0,43.0,3410.0,2268.0,1011.0,1055.0,4815.0,3672.0,143516.0,140341.0,597008.0,552622.0,458062.0,506847.0,1198586.0,1199810.0,77534.0,76984.0,530.0,336.0,171.0,315.0,1612.0,1568.0,1407.0,530.0,2713.0,2876.0,-94.0,-154.0,1706.0,-1203.0,3573.0,6002.0,49882.0,49208.0,167395.0,167395.0,24581.0,23438.0
14,2026,377.0,381.0,0.0,3.0,2704.0,1997.0,1578.0,672.0,1215.0,1253.0,48.0,3.0,3973.0,2168.0,1195.0,1379.0,5545.0,3928.0,156496.0,152542.0,629060.0,546861.0,528952.0,618809.0,1314508.0,1318212.0,77593.0,76038.0,321.0,266.0,109.0,215.0,1565.0,1398.0,750.0,568.0,3114.0,3042.0,-72.0,-8.0,1278.0,-841.0,3867.0,5790.0,55348.0,54423.0,167395.0,167395.0,30126.0,27366.0
14,2027,405.0,442.0,6.0,10.0,3382.0,2348.0,1753.0,614.0,1323.0,1293.0,1.0,2.0,4739.0,2212.0,1321.0,1613.0,6465.0,4267.0,169087.0,161119.0,659261.0,546780.0,597042.0,722742.0,1425390.0,1430641.0,76841.0,75753.0,204.0,442.0,107.0,142.0,1913.0,1791.0,1134.0,1685.0,2720.0,2712.0,-82.0,-72.0,2077.0,244.0,3511.0,5572.0,61140.0,60681.0,167395.0,167395.0,36591.0,31633.0
