Year,Scenario,Nationality,EB_Category,Count
2013,Capped,Overall,EB-4,14
2014,Capped,India,Overall,205
2014,Capped,China,Overall,69
2014,Capped,ROW,Overall,92
2014,Capped,Overall,EB-3,267
2014,Capped,Overall,EB-2,51
2014,Capped,Overall,EB-4,48
2015,Capped,India,Overall,258
2015,Capped,China,Overall,123
2015,Capped,ROW,Overall,142
2015,Capped,Overall,EB-3,257
2015,Capped,Overall,EB-2,125
2015,Capped,Overall,EB-4,141
2016,Capped,India,Overall,421
2016,Capped,China,Overall,320
2016,Capped,ROW,Overall,252
2016,Capped,Overall,EB-3,545
2016,Capped,Overall,EB-2,180
2016,Capped,Overall,EB-4,268
2017,Capped,India,Overall,743
2017,Capped,China,Overall,229
2017,Capped,ROW,Overall,442
2017,Capped,Overall,EB-3,671
2017,Capped,Overall,EB-2,272
2017,Capped,Overall,EB-4,471
2018,Capped,India,Overall,1063
2018,Capped,China,Overall,64
2018,Capped,ROW,Overall,665
2018,Capped,Overall,EB-3,627
2018,Capped,Overall,EB-2,467
2018,Capped,Overall,EB-4,698
2019,Capped,India,Overall,1689
2019,Capped,China,Overall,234
2019,Capped,ROW,Overall,891
2019,Capped,Overall,EB-3,1213
2019,Capped,Overall,EB-2,665
2019,Capped,Overall,EB-4,933
2019,Capped,Overall,EB-1,3
2020,Capped,India,Overall,1957
2020,Capped,China,Overall,233
2020,Capped,ROW,Overall,1037
2020,Capped,Overall,EB-3,1121
2020,Capped,Overall,EB-2,1021
2020,Capped,Overall,EB-4,1077
2020,Capped,Overall,EB-1,8
2021,Capped,India,Overall,2328
2021,Capped,China,Overall,317
2021,Capped,ROW,Overall,1209
2021,Capped,Overall,EB-3,1358
2021,Capped,Overall,EB-2,1229
2021,Capped,Overall,EB-4,1251
2021,Capped,Overall,EB-5,11
2021,Capped,Overall,EB-1,5
2022,Capped,India,Overall,2464
2022,Capped,China,Overall,330
2022,Capped,ROW,Overall,1234
2022,Capped,Overall,EB-3,1489
2022,Capped,Overall,EB-2,1234
2022,Capped,Overall,EB-4,1249
2022,Capped,Overall,EB-5,55
2022,Capped,Overall,EB-1,1
2023,Capped,India,Overall,3453
2023,Capped,China,Overall,442
2023,Capped,ROW,Overall,1412
2023,Capped,Overall,EB-3,1862
2023,Capped,Overall,EB-2,1837
2023,Capped,Overall,EB-4,1460
2023,Capped,Overall,EB-5,146
2023,Capped,Overall,EB-1,2
2024,Capped,India,Overall,4159
2024,Capped,China,Overall,735
2024,Capped,ROW,Overall,1812
2024,Capped,Overall,EB-3,2084
2024,Capped,Overall,EB-2,2486
2024,Capped,Overall,EB-4,1840
2024,Capped,Overall,EB-5,288
2024,Capped,Overall,EB-1,8
2025,Capped,India,Overall,5331
2025,Capped,China,Overall,820
2025,Capped,ROW,Overall,1993
2025,Capped,Overall,EB-3,2588
2025,Capped,Overall,EB-2,3160
2025,Capped,Overall,EB-4,1990
2025,Capped,Overall,EB-5,386
2025,Capped,Overall,EB-1,20
2026,Capped,India,Overall,6150
2026,Capped,China,Overall,815
2026,Capped,ROW,Overall,2303
2026,Capped,Overall,EB-3,2665
2026,Capped,Overall,EB-2,3996
2026,Capped,Overall,EB-4,2244
2026,Capped,Overall,EB-5,330
2026,Capped,Overall,EB-1,33
2027,Capped,India,Overall,7911
2027,Capped,China,Overall,931
2027,Capped,ROW,Overall,2717
2027,Capped,Overall,EB-3,3403
2027,Capped,Overall,EB-2,5235
2027,Capped,Overall,EB-4,2594
2027,Capped,Overall,EB-5,264
2027,Capped,Overall,EB-1,63
2028,Capped,India,Overall,9131
2028,Capped,China,Overall,986
2028,Capped,ROW,Overall,2951
2028,Capped,Overall,EB-3,3755
2028,Capped,Overall,EB-2,6264
2028,Capped,Overall,EB-4,2774
2028,Capped,Overall,EB-5,211
2028,Capped,Overall,EB-1,64
2029,Capped,India,Overall,10426
2029,Capped,China,Overall,1013
2029,Capped,ROW,Overall,3132
2029,Capped,Overall,EB-3,3997
2029,Capped,Overall,EB-2,7349
2029,Capped,Overall,EB-4,2968
2029,Capped,Overall,EB-5,126
2029,Capped,Overall,EB-1,131
2030,Capped,India,Overall,12688
2030,Capped,China,Overall,1043
2030,Capped,ROW,Overall,3504
2030,Capped,Overall,EB-3,4655
2030,Capped,Overall,EB-2,9084
2030,Capped,Overall,EB-4,3155
2030,Capped,Overall,EB-5,143
2030,Capped,Overall,EB-1,198
2031,Capped,India,Overall,12867
2031,Capped,China,Overall,1407
2031,Capped,ROW,Overall,4041
2031,Capped,Overall,EB-3,3954
2031,Capped,Overall,EB-2,10325
2031,Capped,Overall,EB-4,3574
2031,Capped,Overall,EB-1,287
2031,Capped,Overall,EB-5,175
2032,Capped,India,Overall,14546
2032,Capped,China,Overall,1550
2032,Capped,ROW,Overall,4443
2032,Capped,Overall,EB-3,4273
2032,Capped,Overall,EB-2,11919
2032,Capped,Overall,EB-4,3848
