Year,Scenario,Nationality,EB_Category,Count
2031,Uncapped,China,Overall,1174
2031,Uncapped,ROW,Overall,9082
2031,Uncapped,Overall,EB-2,7130
2031,Uncapped,Overall,EB-4,3953
2031,Uncapped,Overall,EB-3,3685
2031,Uncapped,Overall,EB-5,172
2031,Uncapped,Overall,EB-1,302
2032,Uncapped,India,Overall,5443
2032,Uncapped,China,Overall,1280
2032,Uncapped,ROW,Overall,10322
2032,Uncapped,Overall,EB-2,8118
2032,Uncapped,Overall,EB-4,4286
2032,Uncapped,Overall,EB-3,4095
2032,Uncapped,Overall,EB-5,192
2032,Uncapped,Overall,EB-1,354
2033,Uncapped,India,Overall,5798
2033,Uncapped,China,Overall,1359
2033,Uncapped,ROW,Overall,11166
2033,Uncapped,Overall,EB-2,9039
2033,Uncapped,Overall,EB-4,4266
2033,Uncapped,Overall,EB-3,4369
2033,Uncapped,Overall,EB-5,213
2033,Uncapped,Overall,EB-1,436
2034,Uncapped,China,Overall,1431
2034,Uncapped,India,Overall,6274
2034,Uncapped,ROW,Overall,11866
2034,Uncapped,Overall,EB-2,9857
2034,Uncapped,Overall,EB-4,4305
2034,Uncapped,Overall,EB-3,4691
2034,Uncapped,Overall,EB-5,225
2034,Uncapped,Overall,EB-1,493
2035,Uncapped,India,Overall,6701
2035,Uncapped,China,Overall,1581
2035,Uncapped,ROW,Overall,12593
2035,Uncapped,Overall,EB-2,10585
2035,Uncapped,Overall,EB-4,4548
2035,Uncapped,Overall,EB-3,4972
2035,Uncapped,Overall,EB-5,226
2035,Uncapped,Overall,EB-1,544
2036,Uncapped,India,Overall,7090
2036,Uncapped,China,Overall,1732
2036,Uncapped,ROW,Overall,13439
2036,Uncapped,Overall,EB-2,11363
2036,Uncapped,Overall,EB-4,4731
2036,Uncapped,Overall,EB-3,5326
2036,Uncapped,Overall,EB-5,227
2036,Uncapped,Overall,EB-1,614
2037,Uncapped,India,Overall,7744
2037,Uncapped,China,Overall,1825
2037,Uncapped,ROW,Overall,14292
2037,Uncapped,Overall,EB-2,12399
2037,Uncapped,Overall,EB-4,4860
2037,Uncapped,Overall,EB-3,5603
2037,Uncapped,Overall,EB-1,717
2037,Uncapped,Overall,EB-5,282
2038,Uncapped,India,Overall,8218
2038,Uncapped,China,Overall,1919
2038,Uncapped,ROW,Overall,15539
2038,Uncapped,Overall,EB-2,13645
2038,Uncapped,Overall,EB-4,4987
2038,Uncapped,Overall,EB-3,6021
2038,Uncapped,Overall,EB-1,744
2038,Uncapped,Overall,EB-5,279
2039,Uncapped,India,Overall,8772
2039,Uncapped,ROW,Overall,15884
2039,Uncapped,China,Overall,1952
2039,Uncapped,Overall,EB-2,14490
2039,Uncapped,Overall,EB-4,5067
2039,Uncapped,Overall,EB-3,5940
2039,Uncapped,Overall,EB-1,817
2039,Uncapped,Overall,EB-5,294
2040,Uncapped,ROW,Overall,16301
2040,Uncapped,India,Overall,9748
2040,Uncapped,China,Overall,2084
2040,Uncapped,Overall,EB-2,15843
2040,Uncapped,Overall,EB-4,5138
2040,Uncapped,Overall,EB-3,5995
2040,Uncapped,Overall,EB-1,878
2040,Uncapped,Overall,EB-5,279
2010,Capped,China,Overall,140
2010,Capped,India,Overall,219
2010,Capped,ROW,Overall,406
2010,Capped,Overall,EB-2,32
2010,Capped,Overall,EB-3,733
2011,Capped,China,Overall,99
2011,Capped,India,Overall,246
2011,Capped,ROW,Overall,461
2011,Capped,Overall,EB-2,62
2011,Capped,Overall,EB-3,744
2012,Capped,China,Overall,140
2012,Capped,ROW,Overall,382
2012,Capped,India,Overall,232
2012,Capped,Overall,EB-3,598
2012,Capped,Overall,EB-2,103
2012,Capped,Overall,EB-4,53
2013,Capped,China,Overall,398
2013,Capped,India,Overall,379
2013,Capped,ROW,Overall,429
2013,Capped,Overall,EB-3,829
2013,Capped,Overall,EB-2,131
2013,Capped,Overall,EB-4,246
2014,Capped,India,Overall,671
2014,Capped,China,Overall,261
2014,Capped,ROW,Overall,725
2014,Capped,Overall,EB-3,795
2014,Capped,Overall,EB-2,218
2014,Capped,Overall,EB-4,644
2015,Capped,India,Overall,404
2015,Capped,China,Overall,77
2015,Capped,ROW,Overall,783
2015,Capped,Overall,EB-2,319
2015,Capped,Overall,EB-3,117
2015,Capped,Overall,EB-4,828
2016,Capped,India,Overall,1113
2016,Capped,China,Overall,87
2016,Capped,ROW,Overall,1078
2016,Capped,Overall,EB-3,596
2016,Capped,Overall,EB-2,526
2016,Capped,Overall,EB-4,1156
2017,Capped,India,Overall,1473
2017,Capped,China,Overall,273
2017,Capped,ROW,Overall,1312
2017,Capped,Overall,EB-3,1046
2017,Capped,Overall,EB-2,619
2017,Capped,Overall,EB-4,1391
2017,Capped,Overall,EB-1,2
2018,Capped,India,Overall,1788
2018,Capped,China,Overall,366
2018,Capped,ROW,Overall,1457
2018,Capped,Overall,EB-3,1118
2018,Capped,Overall,EB-2,869
2018,Capped,Overall,EB-4,1540
2018,Capped,Overall,EB-5,45
2018,Capped,Overall,EB-1,39
2019,Capped,India,Overall,2245
2019,Capped,China,Overall,480
2019,Capped,ROW,Overall,1548
2019,Capped,Overall,EB-3,1340
2019,Capped,Overall,EB-2,1200
2019,Capped,Overall,EB-4,1596
2019,Capped,Overall,EB-5,87
