Year,Scenario,Nationality,EB_Category,Count
2025,Capped,Other,Overall,1065
2025,Capped,Overall,EB-3,1782
2025,Capped,Overall,EB-2,2275
2025,Capped,Overall,EB-4,1083
2025,Capped,Overall,EB-5,117
2025,Capped,Overall,EB-1,3
2026,Capped,India,Overall,4273
2026,Capped,China,Overall,387
2026,Capped,Other,Overall,1222
2026,Capped,Overall,EB-3,1779
2026,Capped,Overall,EB-2,2803
2026,Capped,Overall,EB-4,1238
2026,Capped,Overall,EB-5,54
2026,Capped,Overall,EB-1,8
2027,Capped,India,Overall,5215
2027,Capped,China,Overall,365
2027,Capped,Other,Overall,1398
2027,Capped,Overall,EB-3,2055
2027,Capped,Overall,EB-2,3514
2027,Capped,Overall,EB-4,1404
2027,Capped,Overall,EB-1,5
2028,Capped,India,Overall,5888
2028,Capped,China,Overall,439
2028,Capped,Other,Overall,1601
2028,Capped,Overall,EB-3,2142
2028,Capped,Overall,EB-2,4173
2028,Capped,Overall,EB-4,1593
2028,Capped,Overall,EB-5,10
2028,Capped,Overall,EB-1,10
2029,Capped,India,Overall,6888
2029,Capped,China,Overall,509
2029,Capped,Other,Overall,1738
2029,Capped,Overall,EB-3,2386
2029,Capped,Overall,EB-2,5023
2029,Capped,Overall,EB-4,1698
2029,Capped,Overall,EB-1,21
2029,Capped,Overall,EB-5,7
2030,Capped,India,Overall,7716
2030,Capped,China,Overall,535
2030,Capped,Other,Overall,1935
2030,Capped,Overall,EB-3,2436
2030,Capped,Overall,EB-2,5806
2030,Capped,Overall,EB-4,1896
2030,Capped,Overall,EB-1,44
2030,Capped,Overall,EB-5,4
2031,Capped,India,Overall,8400
2031,Capped,China,Overall,732
2031,Capped,Other,Overall,2122
2031,Capped,Overall,EB-3,2583
2031,Capped,Overall,EB-2,6550
2031,Capped,Overall,EB-4,2059
2031,Capped,Overall,EB-1,50
2031,Capped,Overall,EB-5,12
2032,Capped,India,Overall,9255
2032,Capped,China,Overall,830
2032,Capped,Other,Overall,2372
2032,Capped,Overall,EB-3,2724
2032,Capped,Overall,EB-2,7386
2032,Capped,Overall,EB-4,2279
2032,Capped,Overall,EB-1,62
2032,Capped,Overall,EB-5,6
2033,Capped,India,Overall,10110
2033,Capped,China,Overall,897
2033,Capped,Other,Overall,2495
2033,Capped,Overall,EB-3,2978
2033,Capped,Overall,EB-2,8075
2033,Capped,Overall,EB-4,2351
2033,Capped,Overall,EB-1,87
2033,Capped,Overall,EB-5,11
2034,Capped,India,Overall,10935
2034,Capped,China,Overall,1006
2034,Capped,Other,Overall,2659
2034,Capped,Overall,EB-3,3251
2034,Capped,Overall,EB-2,8835
2034,Capped,Overall,EB-4,2406
2034,Capped,Overall,EB-1,100
2034,Capped,Overall,EB-5,8
2035,Capped,India,Overall,11842
2035,Capped,China,Overall,1113
2035,Capped,Other,Overall,2845
2035,Capped,Overall,EB-3,3652
2035,Capped,Overall,EB-2,9450
2035,Capped,Overall,EB-4,2539
2035,Capped,Overall,EB-1,145
2035,Capped,Overall,EB-5,14
2036,Capped,India,Overall,12614
2036,Capped,China,Overall,1266
2036,Capped,Other,Overall,2988
2036,Capped,Overall,EB-2,10113
2036,Capped,Overall,EB-3,3893
2036,Capped,Overall,EB-4,2636
2036,Capped,Overall,EB-1,216
2036,Capped,Overall,EB-5,10
2037,Capped,India,Overall,13002
2037,Capped,China,Overall,1348
2037,Capped,Other,Overall,3046
2037,Capped,Overall,EB-2,10327
2037,Capped,Overall,EB-3,4170
2037,Capped,Overall,EB-4,2648
2037,Capped,Overall,EB-1,237
2037,Capped,Overall,EB-5,14
2038,Capped,India,Overall,13131
2038,Capped,China,Overall,1520
2038,Capped,Other,Overall,3282
2038,Capped,Overall,EB-2,10519
2038,Capped,Overall,EB-3,4302
2038,Capped,Overall,EB-4,2814
2038,Capped,Overall,EB-1,278
2038,Capped,Overall,EB-5,20
2039,Capped,India,Overall,13195
2039,Capped,China,Overall,1676
2039,Capped,Other,Overall,3385
2039,Capped,Overall,EB-2,10444
2039,Capped,Overall,EB-3,4537
2039,Capped,Overall,EB-4,2918
2039,Capped,Overall,EB-1,340
2039,Capped,Overall,EB-5,17
2040,Capped,India,Overall,13096
2040,Capped,China,Overall,1752
2040,Capped,Other,Overall,3637
2040,Capped,Overall,EB-2,10356
2040,Capped,Overall,EB-3,4655
2040,Capped,Overall,EB-4,3074
2040,Capped,Overall,EB-1,390
2040,Capped,Overall,EB-5,10
