scenario,year,outcome,dimension,group,threshold_age,denominator,count_at_or_above,share_pct,maximum_age,case,role,seed
Uncapped,2040,converted,category,EB-3,70,23535,0,0.0,68,catchall_60_65,primary,2046
Uncapped,2040,converted,category,EB-3,75,23535,0,0.0,68,catchall_60_65,primary,2046
Uncapped,2040,converted,category,EB-3,80,23535,0,0.0,68,catchall_60_65,primary,2046
Uncapped,2040,converted,category,EB-4,60,10410,178,1.7098943323727185,68,catchall_60_65,primary,2046
Uncapped,2040,converted,category,EB-4,65,10410,12,0.11527377521613832,68,catchall_60_65,primary,2046
Uncapped,2040,converted,category,EB-4,70,10410,0,0.0,68,catchall_60_65,primary,2046
Uncapped,2040,converted,category,EB-4,75,10410,0,0.0,68,catchall_60_65,primary,2046
Uncapped,2040,converted,category,EB-4,80,10410,0,0.0,68,catchall_60_65,primary,2046
Uncapped,2040,converted,category,EB-5,60,4738,20,0.42211903756859437,60,catchall_60_65,primary,2046
Uncapped,2040,converted,category,EB-5,65,4738,0,0.0,60,catchall_60_65,primary,2046
Uncapped,2040,converted,category,EB-5,70,4738,0,0.0,60,catchall_60_65,primary,2046
Uncapped,2040,converted,category,EB-5,75,4738,0,0.0,60,catchall_60_65,primary,2046
Uncapped,2040,converted,category,EB-5,80,4738,0,0.0,60,catchall_60_65,primary,2046
Uncapped,2040,converted,nationality,India,60,26964,526,1.9507491470108294,66,catchall_60_65,primary,2046
Uncapped,2040,converted,nationality,India,65,26964,8,0.02966918854769322,66,catchall_60_65,primary,2046
Uncapped,2040,converted,nationality,India,70,26964,0,0.0,66,catchall_60_65,primary,2046
Uncapped,2040,converted,nationality,India,75,26964,0,0.0,66,catchall_60_65,primary,2046
Uncapped,2040,converted,nationality,India,80,26964,0,0.0,66,catchall_60_65,primary,2046
Uncapped,2040,converted,nationality,China,60,14290,216,1.5115465360391882,70,catchall_60_65,primary,2046
Uncapped,2040,converted,nationality,China,65,14290,17,0.11896431070678797,70,catchall_60_65,primary,2046
Uncapped,2040,converted,nationality,China,70,14290,1,0.006997900629811057,70,catchall_60_65,primary,2046
Uncapped,2040,converted,nationality,China,75,14290,0,0.0,70,catchall_60_65,primary,2046
Uncapped,2040,converted,nationality,China,80,14290,0,0.0,70,catchall_60_65,primary,2046
Uncapped,2040,converted,nationality,ROW,60,42578,1182,2.77608154445958,70,catchall_60_65,primary,2046
Uncapped,2040,converted,nationality,ROW,65,42578,72,0.16910141387571045,70,catchall_60_65,primary,2046
Uncapped,2040,converted,nationality,ROW,70,42578,2,0.004697261496547513,70,catchall_60_65,primary,2046
Uncapped,2040,converted,nationality,ROW,75,42578,0,0.0,70,catchall_60_65,primary,2046
Uncapped,2040,converted,nationality,ROW,80,42578,0,0.0,70,catchall_60_65,primary,2046
Uncapped,2040,still_waiting,overall,All EB,60,2790906,25528,0.9146850520941945,73,catchall_60_65,primary,2046
Uncapped,2040,still_waiting,overall,All EB,65,2790906,887,0.03178179415573294,73,catchall_60_65,primary,2046
Uncapped,2040,still_waiting,overall,All EB,70,2790906,8,0.0002866452685973659,73,catchall_60_65,primary,2046
Uncapped,2040,still_waiting,overall,All EB,75,2790906,0,0.0,73,catchall_60_65,primary,2046
Uncapped,2040,still_waiting,overall,All EB,80,2790906,0,0.0,73,catchall_60_65,primary,2046
Uncapped,2040,still_waiting,category,EB-1,60,125137,64,0.05114394623492652,60,catchall_60_65,primary,2046
Uncapped,2040,still_waiting,category,EB-1,65,125137,0,0.0,60,catchall_60_65,primary,2046
Uncapped,2040,still_waiting,category,EB-1,70,125137,0,0.0,60,catchall_60_65,primary,2046
Uncapped,2040,still_waiting,category,EB-1,75,125137,0,0.0,60,catchall_60_65,primary,2046
Uncapped,2040,still_waiting,category,EB-1,80,125137,0,0.0,60,catchall_60_65,primary,2046
Uncapped,2040,still_waiting,category,EB-2,60,1059456,12933,1.2207208227618702,73,catchall_60_65,primary,2046
Uncapped,2040,still_waiting,category,EB-2,65,1059456,424,0.04002053884257581,73,catchall_60_65,primary,2046
Uncapped,2040,still_waiting,category,EB-2,70,1059456,5,0.00047194031653980913,73,catchall_60_65,primary,2046
Uncapped,2040,still_waiting,category,EB-2,75,1059456,0,0.0,73,catchall_60_65,primary,2046
Uncapped,2040,still_waiting,category,EB-2,80,1059456,0,0.0,73,catchall_60_65,primary,2046
Uncapped,2040,still_waiting,category,EB-3,60,558415,5660,1.0135830878468524,68,catchall_60_65,primary,2046
Uncapped,2040,still_waiting,category,EB-3,65,558415,128,0.0229220203612009,68,catchall_60_65,primary,2046
Uncapped,2040,still_waiting,category,EB-3,70,558415,0,0.0,68,catchall_60_65,primary,2046
Uncapped,2040,still_waiting,category,EB-3,75,558415,0,0.0,68,catchall_60_65,primary,2046
Uncapped,2040,still_waiting,category,EB-3,80,558415,0,0.0,68,catchall_60_65,primary,2046
Uncapped,2040,still_waiting,category,EB-4,60,1021235,6833,0.6690918348861917,72,catchall_60_65,primary,2046
Uncapped,2040,still_waiting,category,EB-4,65,1021235,335,0.032803419389268874,72,catchall_60_65,primary,2046
Uncapped,2040,still_waiting,category,EB-4,70,1021235,3,0.00029376196468001975,72,catchall_60_65,primary,2046
Uncapped,2040,still_waiting,category,EB-4,75,1021235,0,0.0,72,catchall_60_65,primary,2046
Uncapped,2040,still_waiting,category,EB-4,80,1021235,0,0.0,72,catchall_60_65,primary,2046
Uncapped,2040,still_waiting,category,EB-5,60,26663,38,0.14251959644451112,61,catchall_60_65,primary,2046
Uncapped,2040,still_waiting,category,EB-5,65,26663,0,0.0,61,catchall_60_65,primary,2046
Uncapped,2040,still_waiting,category,EB-5,70,26663,0,0.0,61,catchall_60_65,primary,2046
Uncapped,2040,still_waiting,category,EB-5,75,26663,0,0.0,61,catchall_60_65,primary,2046
Uncapped,2040,still_waiting,category,EB-5,80,26663,0,0.0,61,catchall_60_65,primary,2046
Uncapped,2040,still_waiting,nationality,India,60,751065,4821,0.6418885183040083,72,catchall_60_65,primary,2046
Uncapped,2040,still_waiting,nationality,India,65,751065,113,0.015045302337347632,72,catchall_60_65,primary,2046
Uncapped,2040,still_waiting,nationality,India,70,751065,3,0.00039943280541630886,72,catchall_60_65,primary,2046
Uncapped,2040,still_waiting,nationality,India,75,751065,0,0.0,72,catchall_60_65,primary,2046
Uncapped,2040,still_waiting,nationality,India,80,751065,0,0.0,72,catchall_60_65,primary,2046
Uncapped,2040,still_waiting,nationality,China,60,287092,2546,0.8868237359452719,69,catchall_60_65,primary,2046
Uncapped,2040,still_waiting,nationality,China,65,287092,83,0.02891059311997548,69,catchall_60_65,primary,2046
Uncapped,2040,still_waiting,nationality,China,70,287092,0,0.0,69,catchall_60_65,primary,2046
Uncapped,2040,still_waiting,nationality,China,75,287092,0,0.0,69,catchall_60_65,primary,2046
Uncapped,2040,still_waiting,nationality,China,80,287092,0,0.0,69,catchall_60_65,primary,2046
Uncapped,2040,still_waiting,nationality,ROW,60,1752749,18161,1.0361437946905119,73,catchall_60_65,primary,2046
Uncapped,2040,still_waiting,nationality,ROW,65,1752749,691,0.03942378515121104,73,catchall_60_65,primary,2046
Uncapped,2040,still_waiting,nationality,ROW,70,1752749,5,0.0002852661733083288,73,catchall_60_65,primary,2046
Uncapped,2040,still_waiting,nationality,ROW,75,1752749,0,0.0,73,catchall_60_65,primary,2046
Uncapped,2040,still_waiting,nationality,ROW,80,1752749,0,0.0,73,catchall_60_65,primary,2046
Capped,2024,converted,overall,All EB,60,76583,316,0.41262421163965896,65,catchall_60_65,primary,2046
Capped,2024,converted,overall,All EB,65,76583,1,0.0013057728216444903,65,catchall_60_65,primary,2046
Capped,2024,converted,overall,All EB,70,76583,0,0.0,65,catchall_60_65,primary,2046
Capped,2024,converted,overall,All EB,75,76583,0,0.0,65,catchall_60_65,primary,2046
Capped,2024,converted,overall,All EB,80,76583,0,0.0,65,catchall_60_65,primary,2046
Capped,2024,converted,category,EB-1,60,20289,0,0.0,57,catchall_60_65,primary,2046
Capped,2024,converted,category,EB-1,65,20289,0,0.0,57,catchall_60_65,primary,2046
Capped,2024,converted,category,EB-1,70,20289,0,0.0,57,catchall_60_65,primary,2046
Capped,2024,converted,category,EB-1,75,20289,0,0.0,57,catchall_60_65,primary,2046
Capped,2024,converted,category,EB-1,80,20289,0,0.0,57,catchall_60_65,primary,2046
Capped,2024,converted,category,EB-2,60,21766,26,0.11945235688688781,65,catchall_60_65,primary,2046
Capped,2024,converted,category,EB-2,65,21766,1,0.004594321418726454,65,catchall_60_65,primary,2046
Capped,2024,converted,category,EB-2,70,21766,0,0.0,65,catchall_60_65,primary,2046
Capped,2024,converted,category,EB-2,75,21766,0,0.0,65,catchall_60_65,primary,2046
Capped,2024,converted,category,EB-2,80,21766,0,0.0,65,catchall_60_65,primary,2046
Capped,2024,converted,category,EB-3,60,22817,56,0.24543103826094578,64,catchall_60_65,primary,2046
Capped,2024,converted,category,EB-3,65,22817,0,0.0,64,catchall_60_65,primary,2046
Capped,2024,converted,category,EB-3,70,22817,0,0.0,64,catchall_60_65,primary,2046
Capped,2024,converted,category,EB-3,75,22817,0,0.0,64,catchall_60_65,primary,2046
Capped,2024,converted,category,EB-3,80,22817,0,0.0,64,catchall_60_65,primary,2046
Capped,2024,converted,category,EB-4,60,6982,173,2.4778000572901746,63,catchall_60_65,primary,2046
Capped,2024,converted,category,EB-4,65,6982,0,0.0,63,catchall_60_65,primary,2046
Capped,2024,converted,category,EB-4,70,6982,0,0.0,63,catchall_60_65,primary,2046
Capped,2024,converted,category,EB-4,75,6982,0,0.0,63,catchall_60_65,primary,2046
Capped,2024,converted,category,EB-4,80,6982,0,0.0,63,catchall_60_65,primary,2046
Capped,2024,converted,category,EB-5,60,4729,61,1.2899133009092831,62,catchall_60_65,primary,2046
Capped,2024,converted,category,EB-5,65,4729,0,0.0,62,catchall_60_65,primary,2046
Capped,2024,converted,category,EB-5,70,4729,0,0.0,62,catchall_60_65,primary,2046
Capped,2024,converted,category,EB-5,75,4729,0,0.0,62,catchall_60_65,primary,2046
Capped,2024,converted,category,EB-5,80,4729,0,0.0,62,catchall_60_65,primary,2046
Capped,2024,converted,nationality,India,60,8666,39,0.45003461804754213,65,catchall_60_65,primary,2046
Capped,2024,converted,nationality,India,65,8666,1,0.011539349180706208,65,catchall_60_65,primary,2046
Capped,2024,converted,nationality,India,70,8666,0,0.0,65,catchall_60_65,primary,2046
Capped,2024,converted,nationality,India,75,8666,0,0.0,65,catchall_60_65,primary,2046
Capped,2024,converted,nationality,India,80,8666,0,0.0,65,catchall_60_65,primary,2046
Capped,2024,converted,nationality,China,60,9570,115,1.2016718913270636,64,catchall_60_65,primary,2046
Capped,2024,converted,nationality,China,65,9570,0,0.0,64,catchall_60_65,primary,2046
Capped,2024,converted,nationality,China,70,9570,0,0.0,64,catchall_60_65,primary,2046
Capped,2024,converted,nationality,China,75,9570,0,0.0,64,catchall_60_65,primary,2046
Capped,2024,converted,nationality,China,80,9570,0,0.0,64,catchall_60_65,primary,2046
Capped,2024,converted,nationality,ROW,60,58347,162,0.2776492364645997,63,catchall_60_65,primary,2046
Capped,2024,converted,nationality,ROW,65,58347,0,0.0,63,catchall_60_65,primary,2046
Capped,2024,converted,nationality,ROW,70,58347,0,0.0,63,catchall_60_65,primary,2046
Capped,2024,converted,nationality,ROW,75,58347,0,0.0,63,catchall_60_65,primary,2046
Capped,2024,converted,nationality,ROW,80,58347,0,0.0,63,catchall_60_65,primary,2046
Capped,2040,converted,overall,All EB,60,81384,1577,1.9377273174088272,78,catchall_60_65,primary,2046
Capped,2040,converted,overall,All EB,65,81384,58,0.07126707952423081,78,catchall_60_65,primary,2046
Capped,2040,converted,overall,All EB,70,81384,2,0.002457485500835545,78,catchall_60_65,primary,2046
Capped,2040,converted,overall,All EB,75,81384,1,0.0012287427504177725,78,catchall_60_65,primary,2046
Capped,2040,converted,overall,All EB,80,81384,0,0.0,78,catchall_60_65,primary,2046
Capped,2040,converted,category,EB-1,60,20541,65,0.3164402901514045,64,catchall_60_65,primary,2046
Capped,2040,converted,category,EB-1,65,20541,0,0.0,64,catchall_60_65,primary,2046
Capped,2040,converted,category,EB-1,70,20541,0,0.0,64,catchall_60_65,primary,2046
Capped,2040,converted,category,EB-1,75,20541,0,0.0,64,catchall_60_65,primary,2046
Capped,2040,converted,category,EB-1,80,20541,0,0.0,64,catchall_60_65,primary,2046
Capped,2040,converted,category,EB-2,60,22353,463,2.0713103386570033,78,catchall_60_65,primary,2046
Capped,2040,converted,category,EB-2,65,22353,18,0.08052610387867401,78,catchall_60_65,primary,2046
Capped,2040,converted,category,EB-2,70,22353,2,0.008947344875408223,78,catchall_60_65,primary,2046
Capped,2040,converted,category,EB-2,75,22353,1,0.004473672437704111,78,catchall_60_65,primary,2046
Capped,2040,converted,category,EB-2,80,22353,0,0.0,78,catchall_60_65,primary,2046
Capped,2040,converted,category,EB-3,60,23575,846,3.588547189819724,68,catchall_60_65,primary,2046
Capped,2040,converted,category,EB-3,65,23575,29,0.12301166489925769,68,catchall_60_65,primary,2046
Capped,2040,converted,category,EB-3,70,23575,0,0.0,68,catchall_60_65,primary,2046
Capped,2040,converted,category,EB-3,75,23575,0,0.0,68,catchall_60_65,primary,2046
Capped,2040,converted,category,EB-3,80,23575,0,0.0,68,catchall_60_65,primary,2046
Capped,2040,converted,category,EB-4,60,10179,141,1.3852048334806955,67,catchall_60_65,primary,2046
Capped,2040,converted,category,EB-4,65,10179,11,0.10806562530700461,67,catchall_60_65,primary,2046
Capped,2040,converted,category,EB-4,70,10179,0,0.0,67,catchall_60_65,primary,2046
Capped,2040,converted,category,EB-4,75,10179,0,0.0,67,catchall_60_65,primary,2046
Capped,2040,converted,category,EB-4,80,10179,0,0.0,67,catchall_60_65,primary,2046
Capped,2040,converted,category,EB-5,60,4736,62,1.3091216216216217,62,catchall_60_65,primary,2046
Capped,2040,converted,category,EB-5,65,4736,0,0.0,62,catchall_60_65,primary,2046
Capped,2040,converted,category,EB-5,70,4736,0,0.0,62,catchall_60_65,primary,2046
Capped,2040,converted,category,EB-5,75,4736,0,0.0,62,catchall_60_65,primary,2046
Capped,2040,converted,category,EB-5,80,4736,0,0.0,62,catchall_60_65,primary,2046
Capped,2040,converted,nationality,India,60,9774,886,9.06486597094332,78,catchall_60_65,primary,2046
Capped,2040,converted,nationality,India,65,9774,38,0.3887865766318805,78,catchall_60_65,primary,2046
Capped,2040,converted,nationality,India,70,9774,2,0.02046245140167792,78,catchall_60_65,primary,2046
Capped,2040,converted,nationality,India,75,9774,1,0.01023122570083896,78,catchall_60_65,primary,2046
Capped,2040,converted,nationality,India,80,9774,0,0.0,78,catchall_60_65,primary,2046
Capped,2040,converted,nationality,China,60,9831,199,2.0242091343708677,68,catchall_60_65,primary,2046
Capped,2040,converted,nationality,China,65,9831,10,0.10171905197843556,68,catchall_60_65,primary,2046
Capped,2040,converted,nationality,China,70,9831,0,0.0,68,catchall_60_65,primary,2046
Capped,2040,converted,nationality,China,75,9831,0,0.0,68,catchall_60_65,primary,2046
Capped,2040,converted,nationality,China,80,9831,0,0.0,68,catchall_60_65,primary,2046
Capped,2040,converted,nationality,ROW,60,61779,492,0.7963871218375176,67,catchall_60_65,primary,2046
Capped,2040,converted,nationality,ROW,65,61779,10,0.016186730118648733,67,catchall_60_65,primary,2046
Capped,2040,converted,nationality,ROW,70,61779,0,0.0,67,catchall_60_65,primary,2046
Capped,2040,converted,nationality,ROW,75,61779,0,0.0,67,catchall_60_65,primary,2046
Capped,2040,converted,nationality,ROW,80,61779,0,0.0,67,catchall_60_65,primary,2046
Capped,2040,still_waiting,overall,All EB,60,2774314,40904,1.4743824959972087,74,catchall_60_65,primary,2046
Capped,2040,still_waiting,overall,All EB,65,2774314,1442,0.05197681300674689,74,catchall_60_65,primary,2046
Capped,2040,still_waiting,overall,All EB,70,2774314,19,0.0006848539855257912,74,catchall_60_65,primary,2046
Capped,2040,still_waiting,overall,All EB,75,2774314,0,0.0,74,catchall_60_65,primary,2046
Capped,2040,still_waiting,overall,All EB,80,2774314,0,0.0,74,catchall_60_65,primary,2046
Capped,2040,still_waiting,category,EB-1,60,129564,395,0.30486863634960326,64,catchall_60_65,primary,2046
Capped,2040,still_waiting,category,EB-1,65,129564,0,0.0,64,catchall_60_65,primary,2046
Capped,2040,still_waiting,category,EB-1,70,129564,0,0.0,64,catchall_60_65,primary,2046
Capped,2040,still_waiting,category,EB-1,75,129564,0,0.0,64,catchall_60_65,primary,2046
Capped,2040,still_waiting,category,EB-1,80,129564,0,0.0,64,catchall_60_65,primary,2046
Capped,2040,still_waiting,category,EB-2,60,1041371,25386,2.437747930372557,74,catchall_60_65,primary,2046
Capped,2040,still_waiting,category,EB-2,65,1041371,893,0.08575233994416975,74,catchall_60_65,primary,2046
Capped,2040,still_waiting,category,EB-2,70,1041371,11,0.0010562998201409488,74,catchall_60_65,primary,2046
Capped,2040,still_waiting,category,EB-2,75,1041371,0,0.0,74,catchall_60_65,primary,2046
Capped,2040,still_waiting,category,EB-2,80,1041371,0,0.0,74,catchall_60_65,primary,2046
Capped,2040,still_waiting,category,EB-3,60,553245,8262,1.4933709296966082,72,catchall_60_65,primary,2046
Capped,2040,still_waiting,category,EB-3,65,553245,211,0.038138618514401396,72,catchall_60_65,primary,2046
Capped,2040,still_waiting,category,EB-3,70,553245,4,0.0007230069860550027,72,catchall_60_65,primary,2046
Capped,2040,still_waiting,category,EB-3,75,553245,0,0.0,72,catchall_60_65,primary,2046
Capped,2040,still_waiting,category,EB-3,80,553245,0,0.0,72,catchall_60_65,primary,2046
Capped,2040,still_waiting,category,EB-4,60,1023440,6756,0.6601266317517392,71,catchall_60_65,primary,2046
Capped,2040,still_waiting,category,EB-4,65,1023440,338,0.033025873524583756,71,catchall_60_65,primary,2046
Capped,2040,still_waiting,category,EB-4,70,1023440,4,0.00039083873993590244,71,catchall_60_65,primary,2046
Capped,2040,still_waiting,category,EB-4,75,1023440,0,0.0,71,catchall_60_65,primary,2046
Capped,2040,still_waiting,category,EB-4,80,1023440,0,0.0,71,catchall_60_65,primary,2046
Capped,2040,still_waiting,category,EB-5,60,26694,105,0.3933468195100022,63,catchall_60_65,primary,2046
Capped,2040,still_waiting,category,EB-5,65,26694,0,0.0,63,catchall_60_65,primary,2046
Capped,2040,still_waiting,category,EB-5,70,26694,0,0.0,63,catchall_60_65,primary,2046
Capped,2040,still_waiting,category,EB-5,75,26694,0,0.0,63,catchall_60_65,primary,2046
Capped,2040,still_waiting,category,EB-5,80,26694,0,0.0,63,catchall_60_65,primary,2046
Capped,2040,still_waiting,nationality,India,60,1078305,29525,2.7380935820570245,74,catchall_60_65,primary,2046
Capped,2040,still_waiting,nationality,India,65,1078305,971,0.09004873389254432,74,catchall_60_65,primary,2046
Capped,2040,still_waiting,nationality,India,70,1078305,14,0.001298333959315778,74,catchall_60_65,primary,2046
Capped,2040,still_waiting,nationality,India,75,1078305,0,0.0,74,catchall_60_65,primary,2046
Capped,2040,still_waiting,nationality,India,80,1078305,0,0.0,74,catchall_60_65,primary,2046
Capped,2040,still_waiting,nationality,China,60,341592,3637,1.064720485257266,70,catchall_60_65,primary,2046
Capped,2040,still_waiting,nationality,China,65,341592,150,0.04391203541066536,70,catchall_60_65,primary,2046
Capped,2040,still_waiting,nationality,China,70,341592,1,0.000292746902737769,70,catchall_60_65,primary,2046
Capped,2040,still_waiting,nationality,China,75,341592,0,0.0,70,catchall_60_65,primary,2046
Capped,2040,still_waiting,nationality,China,80,341592,0,0.0,70,catchall_60_65,primary,2046
Capped,2040,still_waiting,nationality,ROW,60,1354417,7742,0.5716112541410806,71,catchall_60_65,primary,2046
Capped,2040,still_waiting,nationality,ROW,65,1354417,321,0.02370023412287353,71,catchall_60_65,primary,2046
Capped,2040,still_waiting,nationality,ROW,70,1354417,4,0.00029533002022272313,71,catchall_60_65,primary,2046
Capped,2040,still_waiting,nationality,ROW,75,1354417,0,0.0,71,catchall_60_65,primary,2046
Capped,2040,still_waiting,nationality,ROW,80,1354417,0,0.0,71,catchall_60_65,primary,2046
Uncapped,2024,converted,overall,All EB,60,76604,288,0.37595947992271944,65,catchall_60_65,primary,2047
Uncapped,2024,converted,overall,All EB,65,76604,1,0.001305414860842776,65,catchall_60_65,primary,2047
Uncapped,2024,converted,overall,All EB,70,76604,0,0.0,65,catchall_60_65,primary,2047
Uncapped,2024,converted,overall,All EB,75,76604,0,0.0,65,catchall_60_65,primary,2047
Uncapped,2024,converted,overall,All EB,80,76604,0,0.0,65,catchall_60_65,primary,2047
Uncapped,2024,converted,category,EB-1,60,20319,0,0.0,57,catchall_60_65,primary,2047
Uncapped,2024,converted,category,EB-1,65,20319,0,0.0,57,catchall_60_65,primary,2047
Uncapped,2024,converted,category,EB-1,70,20319,0,0.0,57,catchall_60_65,primary,2047
Uncapped,2024,converted,category,EB-1,75,20319,0,0.0,57,catchall_60_65,primary,2047
Uncapped,2024,converted,category,EB-1,80,20319,0,0.0,57,catchall_60_65,primary,2047
Uncapped,2024,converted,category,EB-2,60,21836,17,0.07785308664590584,63,catchall_60_65,primary,2047
Uncapped,2024,converted,category,EB-2,65,21836,0,0.0,63,catchall_60_65,primary,2047
Uncapped,2024,converted,category,EB-2,70,21836,0,0.0,63,catchall_60_65,primary,2047
Uncapped,2024,converted,category,EB-2,75,21836,0,0.0,63,catchall_60_65,primary,2047
Uncapped,2024,converted,category,EB-2,80,21836,0,0.0,63,catchall_60_65,primary,2047
Uncapped,2024,converted,category,EB-3,60,22824,72,0.31545741324921134,65,catchall_60_65,primary,2047
Uncapped,2024,converted,category,EB-3,65,22824,1,0.004381352961794602,65,catchall_60_65,primary,2047
Uncapped,2024,converted,category,EB-3,70,22824,0,0.0,65,catchall_60_65,primary,2047
Uncapped,2024,converted,category,EB-3,75,22824,0,0.0,65,catchall_60_65,primary,2047
Uncapped,2024,converted,category,EB-3,80,22824,0,0.0,65,catchall_60_65,primary,2047
Uncapped,2024,converted,category,EB-4,60,6930,153,2.207792207792208,63,catchall_60_65,primary,2047
Uncapped,2024,converted,category,EB-4,65,6930,0,0.0,63,catchall_60_65,primary,2047
Uncapped,2024,converted,category,EB-4,70,6930,0,0.0,63,catchall_60_65,primary,2047
Uncapped,2024,converted,category,EB-4,75,6930,0,0.0,63,catchall_60_65,primary,2047
Uncapped,2024,converted,category,EB-4,80,6930,0,0.0,63,catchall_60_65,primary,2047
Uncapped,2024,converted,category,EB-5,60,4695,46,0.979765708200213,62,catchall_60_65,primary,2047
Uncapped,2024,converted,category,EB-5,65,4695,0,0.0,62,catchall_60_65,primary,2047
Uncapped,2024,converted,category,EB-5,70,4695,0,0.0,62,catchall_60_65,primary,2047
Uncapped,2024,converted,category,EB-5,75,4695,0,0.0,62,catchall_60_65,primary,2047
Uncapped,2024,converted,category,EB-5,80,4695,0,0.0,62,catchall_60_65,primary,2047
Uncapped,2024,converted,nationality,India,60,8760,37,0.4223744292237443,65,catchall_60_65,primary,2047
Uncapped,2024,converted,nationality,India,65,8760,1,0.01141552511415525,65,catchall_60_65,primary,2047
Uncapped,2024,converted,nationality,India,70,8760,0,0.0,65,catchall_60_65,primary,2047
Uncapped,2024,converted,nationality,India,75,8760,0,0.0,65,catchall_60_65,primary,2047
Uncapped,2024,converted,nationality,India,80,8760,0,0.0,65,catchall_60_65,primary,2047
Uncapped,2024,converted,nationality,China,60,9616,111,1.1543261231281199,64,catchall_60_65,primary,2047
Uncapped,2024,converted,nationality,China,65,9616,0,0.0,64,catchall_60_65,primary,2047
Uncapped,2024,converted,nationality,China,70,9616,0,0.0,64,catchall_60_65,primary,2047
Uncapped,2024,converted,nationality,China,75,9616,0,0.0,64,catchall_60_65,primary,2047
Uncapped,2024,converted,nationality,China,80,9616,0,0.0,64,catchall_60_65,primary,2047
Uncapped,2024,converted,nationality,ROW,60,58228,140,0.24043415538915985,63,catchall_60_65,primary,2047
Uncapped,2024,converted,nationality,ROW,65,58228,0,0.0,63,catchall_60_65,primary,2047
Uncapped,2024,converted,nationality,ROW,70,58228,0,0.0,63,catchall_60_65,primary,2047
Uncapped,2024,converted,nationality,ROW,75,58228,0,0.0,63,catchall_60_65,primary,2047
Uncapped,2024,converted,nationality,ROW,80,58228,0,0.0,63,catchall_60_65,primary,2047
Uncapped,2040,converted,overall,All EB,60,83944,1819,2.166920804345754,69,catchall_60_65,primary,2047
Uncapped,2040,converted,overall,All EB,65,83944,81,0.09649290002859048,69,catchall_60_65,primary,2047
Uncapped,2040,converted,overall,All EB,70,83944,0,0.0,69,catchall_60_65,primary,2047
Uncapped,2040,converted,overall,All EB,75,83944,0,0.0,69,catchall_60_65,primary,2047
Uncapped,2040,converted,overall,All EB,80,83944,0,0.0,69,catchall_60_65,primary,2047
Uncapped,2040,converted,category,EB-1,60,20769,39,0.18777986422071358,60,catchall_60_65,primary,2047
Uncapped,2040,converted,category,EB-1,65,20769,0,0.0,60,catchall_60_65,primary,2047
Uncapped,2040,converted,category,EB-1,70,20769,0,0.0,60,catchall_60_65,primary,2047
Uncapped,2040,converted,category,EB-1,75,20769,0,0.0,60,catchall_60_65,primary,2047
Uncapped,2040,converted,category,EB-1,80,20769,0,0.0,60,catchall_60_65,primary,2047
Uncapped,2040,converted,category,EB-2,60,24272,940,3.872775214238629,69,catchall_60_65,primary,2047
Uncapped,2040,converted,category,EB-2,65,24272,30,0.12359920896506263,69,catchall_60_65,primary,2047
Uncapped,2040,converted,category,EB-2,70,24272,0,0.0,69,catchall_60_65,primary,2047
Uncapped,2040,converted,category,EB-2,75,24272,0,0.0,69,catchall_60_65,primary,2047
Uncapped,2040,converted,category,EB-2,80,24272,0,0.0,69,catchall_60_65,primary,2047
Uncapped,2040,converted,category,EB-3,60,23753,647,2.7238664589736032,68,catchall_60_65,primary,2047
Uncapped,2040,converted,category,EB-3,65,23753,33,0.1389298193912348,68,catchall_60_65,primary,2047
Uncapped,2040,converted,category,EB-3,70,23753,0,0.0,68,catchall_60_65,primary,2047
Uncapped,2040,converted,category,EB-3,75,23753,0,0.0,68,catchall_60_65,primary,2047
Uncapped,2040,converted,category,EB-3,80,23753,0,0.0,68,catchall_60_65,primary,2047
Uncapped,2040,converted,category,EB-4,60,10430,170,1.6299137104506232,68,catchall_60_65,primary,2047
Uncapped,2040,converted,category,EB-4,65,10430,18,0.1725790987535954,68,catchall_60_65,primary,2047
Uncapped,2040,converted,category,EB-4,70,10430,0,0.0,68,catchall_60_65,primary,2047
Uncapped,2040,converted,category,EB-4,75,10430,0,0.0,68,catchall_60_65,primary,2047
Uncapped,2040,converted,category,EB-4,80,10430,0,0.0,68,catchall_60_65,primary,2047
Uncapped,2040,converted,category,EB-5,60,4720,23,0.4872881355932203,60,catchall_60_65,primary,2047
Uncapped,2040,converted,category,EB-5,65,4720,0,0.0,60,catchall_60_65,primary,2047
Uncapped,2040,converted,category,EB-5,70,4720,0,0.0,60,catchall_60_65,primary,2047
Uncapped,2040,converted,category,EB-5,75,4720,0,0.0,60,catchall_60_65,primary,2047
Uncapped,2040,converted,category,EB-5,80,4720,0,0.0,60,catchall_60_65,primary,2047
Uncapped,2040,converted,nationality,India,60,27264,526,1.9292840375586855,68,catchall_60_65,primary,2047
Uncapped,2040,converted,nationality,India,65,27264,7,0.02567488262910798,68,catchall_60_65,primary,2047
Uncapped,2040,converted,nationality,India,70,27264,0,0.0,68,catchall_60_65,primary,2047
Uncapped,2040,converted,nationality,India,75,27264,0,0.0,68,catchall_60_65,primary,2047
Uncapped,2040,converted,nationality,India,80,27264,0,0.0,68,catchall_60_65,primary,2047
Uncapped,2040,converted,nationality,China,60,14131,208,1.4719411223551058,68,catchall_60_65,primary,2047
Uncapped,2040,converted,nationality,China,65,14131,10,0.07076640011322624,68,catchall_60_65,primary,2047
