scenario,entry_year,nationality,eb_category,observation_end_year,quantity,n,mean,sd_across_runs,mcse_mean,mean_ci95_low,mean_ci95_high,positive_runs,zero_runs,negative_runs
Capped,2010,ROW,EB-1,2061,exited,2,0.0,0.0,0.0,,,0,2,0
Capped,2010,ROW,EB-2,2061,exited,2,2.5,0.7071067811865476,0.5,,,2,0,0
Capped,2010,ROW,EB-3,2061,exited,2,773.5,30.405591591021544,21.5,,,2,0,0
Capped,2010,ROW,EB-4,2061,exited,2,38.0,7.0710678118654755,5.0,,,2,0,0
Capped,2010,ROW,EB-5,2061,exited,2,0.0,0.0,0.0,,,0,2,0
Capped,2011,India,EB-1,2061,exited,2,0.0,0.0,0.0,,,0,2,0
Capped,2011,India,EB-2,2061,exited,2,1472.5,16.263455967290593,11.5,,,2,0,0
Capped,2011,India,EB-3,2061,exited,2,1109.0,28.284271247461902,20.0,,,2,0,0
Capped,2011,India,EB-4,2061,exited,2,4.5,4.949747468305833,3.4999999999999996,,,2,0,0
Capped,2011,India,EB-5,2061,exited,2,0.0,0.0,0.0,,,0,2,0
Capped,2011,China,EB-1,2061,exited,2,0.0,0.0,0.0,,,0,2,0
Capped,2011,China,EB-2,2061,exited,2,80.5,17.67766952966369,12.5,,,2,0,0
Capped,2011,China,EB-3,2061,exited,2,56.0,5.656854249492381,4.0,,,2,0,0
Capped,2011,China,EB-4,2061,exited,2,0.5,0.7071067811865476,0.5,,,1,1,0
Capped,2011,China,EB-5,2061,exited,2,0.0,0.0,0.0,,,0,2,0
Capped,2011,ROW,EB-1,2061,exited,2,0.0,0.0,0.0,,,0,2,0
Capped,2011,ROW,EB-2,2061,exited,2,44.5,14.849242404917497,10.499999999999998,,,2,0,0
Capped,2011,ROW,EB-3,2061,exited,2,541.5,19.091883092036785,13.5,,,2,0,0
Capped,2011,ROW,EB-4,2061,exited,2,191.5,14.849242404917497,10.499999999999998,,,2,0,0
Capped,2011,ROW,EB-5,2061,exited,2,0.0,0.0,0.0,,,0,2,0
Capped,2012,India,EB-1,2061,exited,2,0.0,0.0,0.0,,,0,2,0
Capped,2012,India,EB-2,2061,exited,2,1608.0,14.142135623730951,10.0,,,2,0,0
Capped,2012,India,EB-3,2061,exited,2,661.5,28.991378028648448,20.5,,,2,0,0
Capped,2012,India,EB-4,2061,exited,2,22.5,3.5355339059327378,2.5,,,2,0,0
Capped,2012,India,EB-5,2061,exited,2,0.0,0.0,0.0,,,0,2,0
Capped,2012,China,EB-1,2061,exited,2,0.0,0.0,0.0,,,0,2,0
Capped,2012,China,EB-2,2061,exited,2,101.5,4.949747468305833,3.4999999999999996,,,2,0,0
Capped,2012,China,EB-3,2061,exited,2,48.0,0.0,0.0,,,2,0,0
Capped,2012,China,EB-4,2061,exited,2,1.0,1.4142135623730951,1.0,,,1,1,0
Capped,2012,China,EB-5,2061,exited,2,0.0,0.0,0.0,,,0,2,0
Capped,2012,ROW,EB-1,2061,exited,2,0.0,0.0,0.0,,,0,2,0
Capped,2012,ROW,EB-2,2061,exited,2,44.0,14.142135623730951,10.0,,,2,0,0
Capped,2012,ROW,EB-3,2061,exited,2,253.0,9.899494936611665,6.999999999999999,,,2,0,0
Capped,2012,ROW,EB-4,2061,exited,2,658.5,44.54772721475249,31.499999999999996,,,2,0,0
Capped,2012,ROW,EB-5,2061,exited,2,0.0,0.0,0.0,,,0,2,0
Capped,2013,India,EB-1,2061,exited,2,0.0,0.0,0.0,,,0,2,0
Capped,2013,India,EB-2,2061,exited,2,1669.5,43.1335136523794,30.499999999999996,,,2,0,0
Capped,2013,India,EB-3,2061,exited,2,561.5,12.020815280171307,8.499999999999998,,,2,0,0
Capped,2013,India,EB-4,2061,exited,2,89.0,11.313708498984761,8.0,,,2,0,0
Capped,2013,India,EB-5,2061,exited,2,0.0,0.0,0.0,,,0,2,0
Capped,2013,China,EB-1,2061,exited,2,0.0,0.0,0.0,,,0,2,0
Capped,2013,China,EB-2,2061,exited,2,79.0,5.656854249492381,4.0,,,2,0,0
Capped,2013,China,EB-3,2061,exited,2,40.0,4.242640687119285,2.9999999999999996,,,2,0,0
Capped,2013,China,EB-4,2061,exited,2,3.0,0.0,0.0,,,2,0,0
Capped,2013,China,EB-5,2061,exited,2,0.0,0.0,0.0,,,0,2,0
Capped,2013,ROW,EB-1,2061,exited,2,0.0,0.0,0.0,,,0,2,0
Capped,2013,ROW,EB-2,2061,exited,2,0.0,0.0,0.0,,,0,2,0
Capped,2013,ROW,EB-3,2061,exited,2,161.5,6.363961030678928,4.5,,,2,0,0
Capped,2013,ROW,EB-4,2061,exited,2,2203.0,42.42640687119285,30.0,,,2,0,0
Capped,2013,ROW,EB-5,2061,exited,2,0.0,0.0,0.0,,,0,2,0
Capped,2014,India,EB-1,2061,exited,2,0.5,0.7071067811865476,0.5,,,1,1,0
Capped,2014,India,EB-2,2061,exited,2,3276.0,2.8284271247461903,2.0,,,2,0,0
Capped,2014,India,EB-3,2061,exited,2,628.0,38.18376618407357,27.0,,,2,0,0
Capped,2014,India,EB-4,2061,exited,2,88.5,19.091883092036785,13.5,,,2,0,0
Capped,2014,India,EB-5,2061,exited,2,0.0,0.0,0.0,,,0,2,0
Capped,2014,China,EB-1,2061,exited,2,0.5,0.7071067811865476,0.5,,,1,1,0
Capped,2014,China,EB-2,2061,exited,2,113.5,3.5355339059327378,2.5,,,2,0,0
Capped,2014,China,EB-3,2061,exited,2,401.5,34.64823227814083,24.5,,,2,0,0
Capped,2014,China,EB-4,2061,exited,2,2.5,2.1213203435596424,1.4999999999999998,,,2,0,0
Capped,2014,China,EB-5,2061,exited,2,5.0,4.242640687119285,2.9999999999999996,,,2,0,0
Capped,2014,ROW,EB-1,2061,exited,2,0.0,0.0,0.0,,,0,2,0
Capped,2014,ROW,EB-2,2061,exited,2,7.5,0.7071067811865476,0.5,,,2,0,0
Capped,2014,ROW,EB-3,2061,exited,2,106.5,12.020815280171307,8.499999999999998,,,2,0,0
Capped,2014,ROW,EB-4,2061,exited,2,2607.0,29.698484809834994,20.999999999999996,,,2,0,0
Capped,2014,ROW,EB-5,2061,exited,2,0.0,0.0,0.0,,,0,2,0
Capped,2015,India,EB-1,2061,exited,2,17.5,3.5355339059327378,2.5,,,2,0,0
Capped,2015,India,EB-2,2061,exited,2,4405.0,69.29646455628166,49.0,,,2,0,0
Capped,2015,India,EB-3,2061,exited,2,986.5,44.54772721475249,31.499999999999996,,,2,0,0
Capped,2015,India,EB-4,2061,exited,2,225.0,7.0710678118654755,5.0,,,2,0,0
Capped,2015,India,EB-5,2061,exited,2,0.0,0.0,0.0,,,0,2,0
Capped,2015,China,EB-1,2061,exited,2,4.5,0.7071067811865476,0.5,,,2,0,0
Capped,2015,China,EB-2,2061,exited,2,164.0,2.8284271247461903,2.0,,,2,0,0
Capped,2015,China,EB-3,2061,exited,2,125.5,9.192388155425117,6.499999999999999,,,2,0,0
Capped,2015,China,EB-4,2061,exited,2,0.0,0.0,0.0,,,0,2,0
Capped,2015,China,EB-5,2061,exited,2,48.0,8.48528137423857,5.999999999999999,,,2,0,0
Capped,2015,ROW,EB-1,2061,exited,2,0.0,0.0,0.0,,,0,2,0
Capped,2015,ROW,EB-2,2061,exited,2,40.5,3.5355339059327378,2.5,,,2,0,0
Capped,2015,ROW,EB-3,2061,exited,2,154.0,2.8284271247461903,2.0,,,2,0,0
Capped,2015,ROW,EB-4,2061,exited,2,4100.5,2.1213203435596424,1.4999999999999998,,,2,0,0
Capped,2015,ROW,EB-5,2061,exited,2,0.0,0.0,0.0,,,0,2,0
Capped,2016,India,EB-1,2061,exited,2,31.5,12.020815280171307,8.499999999999998,,,2,0,0
Capped,2016,India,EB-2,2061,exited,2,6517.5,17.67766952966369,12.5,,,2,0,0
Capped,2016,India,EB-3,2061,exited,2,1619.0,73.53910524340094,51.99999999999999,,,2,0,0
Capped,2016,India,EB-4,2061,exited,2,169.0,22.627416997969522,16.0,,,2,0,0
Capped,2016,India,EB-5,2061,exited,2,1.5,2.1213203435596424,1.4999999999999998,,,1,1,0
Capped,2016,China,EB-1,2061,exited,2,19.5,2.1213203435596424,1.4999999999999998,,,2,0,0
Capped,2016,China,EB-2,2061,exited,2,226.5,2.1213203435596424,1.4999999999999998,,,2,0,0
Capped,2016,China,EB-3,2061,exited,2,356.5,37.476659402887016,26.499999999999996,,,2,0,0
Capped,2016,China,EB-4,2061,exited,2,0.0,0.0,0.0,,,0,2,0
Capped,2016,China,EB-5,2061,exited,2,136.5,16.263455967290593,11.5,,,2,0,0
Capped,2016,ROW,EB-1,2061,exited,2,16.0,2.8284271247461903,2.0,,,2,0,0
Capped,2016,ROW,EB-2,2061,exited,2,120.5,24.748737341529164,17.5,,,2,0,0
Capped,2016,ROW,EB-3,2061,exited,2,194.5,9.192388155425117,6.499999999999999,,,2,0,0
Capped,2016,ROW,EB-4,2061,exited,2,4380.5,47.37615433949868,33.5,,,2,0,0
Capped,2016,ROW,EB-5,2061,exited,2,0.0,0.0,0.0,,,0,2,0
Capped,2017,India,EB-1,2061,exited,2,77.0,8.48528137423857,5.999999999999999,,,2,0,0
Capped,2017,India,EB-2,2061,exited,2,5834.5,53.033008588991066,37.5,,,2,0,0
Capped,2017,India,EB-3,2061,exited,2,1419.5,58.68986283848344,41.49999999999999,,,2,0,0
Capped,2017,India,EB-4,2061,exited,2,138.5,21.920310216782973,15.499999999999998,,,2,0,0
Capped,2017,India,EB-5,2061,exited,2,7.5,0.7071067811865476,0.5,,,2,0,0
Capped,2017,China,EB-1,2061,exited,2,34.0,5.656854249492381,4.0,,,2,0,0
Capped,2017,China,EB-2,2061,exited,2,234.0,1.4142135623730951,1.0,,,2,0,0
Capped,2017,China,EB-3,2061,exited,2,449.0,38.18376618407357,27.0,,,2,0,0
Capped,2017,China,EB-4,2061,exited,2,0.0,0.0,0.0,,,0,2,0
Capped,2017,China,EB-5,2061,exited,2,258.5,38.890872965260115,27.5,,,2,0,0
Capped,2017,ROW,EB-1,2061,exited,2,49.0,7.0710678118654755,5.0,,,2,0,0
Capped,2017,ROW,EB-2,2061,exited,2,160.0,2.8284271247461903,2.0,,,2,0,0
Capped,2017,ROW,EB-3,2061,exited,2,248.0,22.627416997969522,16.0,,,2,0,0
Capped,2017,ROW,EB-4,2061,exited,2,3319.5,95.45941546018392,67.5,,,2,0,0
Capped,2017,ROW,EB-5,2061,exited,2,0.0,0.0,0.0,,,0,2,0
Capped,2018,India,EB-1,2061,exited,2,89.0,2.8284271247461903,2.0,,,2,0,0
Capped,2018,India,EB-2,2061,exited,2,5515.5,57.27564927611035,40.5,,,2,0,0
Capped,2018,India,EB-3,2061,exited,2,1291.5,31.81980515339464,22.5,,,2,0,0
Capped,2018,India,EB-4,2061,exited,2,93.0,7.0710678118654755,5.0,,,2,0,0
Capped,2018,India,EB-5,2061,exited,2,18.0,12.727922061357855,9.0,,,2,0,0
Capped,2018,China,EB-1,2061,exited,2,39.0,0.0,0.0,,,2,0,0
Capped,2018,China,EB-2,2061,exited,2,378.0,8.48528137423857,5.999999999999999,,,2,0,0
Capped,2018,China,EB-3,2061,exited,2,448.5,21.920310216782973,15.499999999999998,,,2,0,0
Capped,2018,China,EB-4,2061,exited,2,0.0,0.0,0.0,,,0,2,0
Capped,2018,China,EB-5,2061,exited,2,466.5,3.5355339059327378,2.5,,,2,0,0
Capped,2018,ROW,EB-1,2061,exited,2,65.5,7.7781745930520225,5.499999999999999,,,2,0,0
Capped,2018,ROW,EB-2,2061,exited,2,199.0,19.79898987322333,13.999999999999998,,,2,0,0
Capped,2018,ROW,EB-3,2061,exited,2,362.5,3.5355339059327378,2.5,,,2,0,0
Capped,2018,ROW,EB-4,2061,exited,2,2750.0,53.74011537017761,38.0,,,2,0,0
Capped,2018,ROW,EB-5,2061,exited,2,0.0,0.0,0.0,,,0,2,0
Capped,2019,India,EB-1,2061,exited,2,67.5,14.849242404917497,10.499999999999998,,,2,0,0
Capped,2019,India,EB-2,2061,exited,2,5997.0,42.42640687119285,30.0,,,2,0,0
Capped,2019,India,EB-3,2061,exited,2,1776.5,60.10407640085654,42.5,,,2,0,0
Capped,2019,India,EB-4,2061,exited,2,142.5,19.091883092036785,13.5,,,2,0,0
Capped,2019,India,EB-5,2061,exited,2,11.0,8.48528137423857,5.999999999999999,,,2,0,0
Capped,2019,China,EB-1,2061,exited,2,31.0,0.0,0.0,,,2,0,0
Capped,2019,China,EB-2,2061,exited,2,555.5,26.16295090390226,18.5,,,2,0,0
Capped,2019,China,EB-3,2061,exited,2,422.5,4.949747468305833,3.4999999999999996,,,2,0,0
Capped,2019,China,EB-4,2061,exited,2,0.0,0.0,0.0,,,0,2,0
Capped,2019,China,EB-5,2061,exited,2,136.0,2.8284271247461903,2.0,,,2,0,0
Capped,2019,ROW,EB-1,2061,exited,2,40.5,7.7781745930520225,5.499999999999999,,,2,0,0
Capped,2019,ROW,EB-2,2061,exited,2,358.5,36.062445840513924,25.499999999999996,,,2,0,0
Capped,2019,ROW,EB-3,2061,exited,2,668.0,38.18376618407357,27.0,,,2,0,0
Capped,2019,ROW,EB-4,2061,exited,2,3868.0,38.18376618407357,27.0,,,2,0,0
Capped,2019,ROW,EB-5,2061,exited,2,0.0,0.0,0.0,,,0,2,0
Capped,2020,India,EB-1,2061,exited,2,49.5,7.7781745930520225,5.499999999999999,,,2,0,0
Capped,2020,India,EB-2,2061,exited,2,4916.0,45.254833995939045,32.0,,,2,0,0
Capped,2020,India,EB-3,2061,exited,2,1392.5,16.263455967290593,11.5,,,2,0,0
Capped,2020,India,EB-4,2061,exited,2,149.5,40.30508652763321,28.499999999999996,,,2,0,0
Capped,2020,India,EB-5,2061,exited,2,7.5,0.7071067811865476,0.5,,,2,0,0
Capped,2020,China,EB-1,2061,exited,2,19.5,2.1213203435596424,1.4999999999999998,,,2,0,0
Capped,2020,China,EB-2,2061,exited,2,647.5,2.1213203435596424,1.4999999999999998,,,2,0,0
Capped,2020,China,EB-3,2061,exited,2,513.5,40.30508652763321,28.499999999999996,,,2,0,0
Capped,2020,China,EB-4,2061,exited,2,0.0,0.0,0.0,,,0,2,0
Capped,2020,China,EB-5,2061,exited,2,80.0,21.213203435596427,15.0,,,2,0,0
Capped,2020,ROW,EB-1,2061,exited,2,0.0,0.0,0.0,,,0,2,0
Capped,2020,ROW,EB-2,2061,exited,2,393.5,7.7781745930520225,5.499999999999999,,,2,0,0
Capped,2020,ROW,EB-3,2061,exited,2,724.5,9.192388155425117,6.499999999999999,,,2,0,0
Capped,2020,ROW,EB-4,2061,exited,2,4052.0,38.18376618407357,27.0,,,2,0,0
Capped,2020,ROW,EB-5,2061,exited,2,0.0,0.0,0.0,,,0,2,0
Capped,2021,India,EB-1,2061,exited,2,45.5,4.949747468305833,3.4999999999999996,,,2,0,0
Capped,2021,India,EB-2,2061,exited,2,5262.0,7.0710678118654755,5.0,,,2,0,0
Capped,2021,India,EB-3,2061,exited,2,7695.0,11.313708498984761,8.0,,,2,0,0
Capped,2021,India,EB-4,2061,exited,2,146.0,16.97056274847714,11.999999999999998,,,2,0,0
Capped,2021,India,EB-5,2061,exited,2,5.5,3.5355339059327378,2.5,,,2,0,0
Capped,2021,China,EB-1,2061,exited,2,27.0,0.0,0.0,,,2,0,0
Capped,2021,China,EB-2,2061,exited,2,628.0,32.526911934581186,23.0,,,2,0,0
Capped,2021,China,EB-3,2061,exited,2,1239.5,24.748737341529164,17.5,,,2,0,0
Capped,2021,China,EB-4,2061,exited,2,0.0,0.0,0.0,,,0,2,0
Capped,2021,China,EB-5,2061,exited,2,76.0,7.0710678118654755,5.0,,,2,0,0
Capped,2021,ROW,EB-1,2061,exited,2,0.0,0.0,0.0,,,0,2,0
Capped,2021,ROW,EB-2,2061,exited,2,372.5,43.1335136523794,30.499999999999996,,,2,0,0
Capped,2021,ROW,EB-3,2061,exited,2,636.5,13.435028842544403,9.5,,,2,0,0
Capped,2021,ROW,EB-4,2061,exited,2,5001.5,60.10407640085654,42.5,,,2,0,0
Capped,2021,ROW,EB-5,2061,exited,2,2.5,0.7071067811865476,0.5,,,2,0,0
Capped,2022,India,EB-1,2061,exited,2,65.5,9.192388155425117,6.499999999999999,,,2,0,0
Capped,2022,India,EB-2,2061,exited,2,6356.5,146.37110370561533,103.49999999999999,,,2,0,0
Capped,2022,India,EB-3,2061,exited,2,2719.5,65.76093065034893,46.5,,,2,0,0
Capped,2022,India,EB-4,2061,exited,2,342.0,19.79898987322333,13.999999999999998,,,2,0,0
Capped,2022,India,EB-5,2061,exited,2,2.5,3.5355339059327378,2.5,,,1,1,0
Capped,2022,China,EB-1,2061,exited,2,32.0,1.4142135623730951,1.0,,,2,0,0
Capped,2022,China,EB-2,2061,exited,2,686.5,19.091883092036785,13.5,,,2,0,0
Capped,2022,China,EB-3,2061,exited,2,476.0,1.4142135623730951,1.0,,,2,0,0
Capped,2022,China,EB-4,2061,exited,2,0.0,0.0,0.0,,,0,2,0
Capped,2022,China,EB-5,2061,exited,2,19.5,17.67766952966369,12.5,,,2,0,0
Capped,2022,ROW,EB-1,2061,exited,2,0.0,0.0,0.0,,,0,2,0
Capped,2022,ROW,EB-2,2061,exited,2,465.5,10.606601717798213,7.5,,,2,0,0
Capped,2022,ROW,EB-3,2061,exited,2,875.0,48.08326112068523,33.99999999999999,,,2,0,0
Capped,2022,ROW,EB-4,2061,exited,2,8571.0,103.23759005323593,72.99999999999999,,,2,0,0
Capped,2022,ROW,EB-5,2061,exited,2,0.0,0.0,0.0,,,0,2,0
Capped,2023,India,EB-1,2061,exited,2,125.5,0.7071067811865476,0.5,,,2,0,0
Capped,2023,India,EB-2,2061,exited,2,5464.5,9.192388155425117,6.499999999999999,,,2,0,0
Capped,2023,India,EB-3,2061,exited,2,2045.5,14.849242404917497,10.499999999999998,,,2,0,0
Capped,2023,India,EB-4,2061,exited,2,407.0,33.94112549695428,23.999999999999996,,,2,0,0
Capped,2023,India,EB-5,2061,exited,2,9.5,2.1213203435596424,1.4999999999999998,,,2,0,0
Capped,2023,China,EB-1,2061,exited,2,66.5,7.7781745930520225,5.499999999999999,,,2,0,0
Capped,2023,China,EB-2,2061,exited,2,863.0,52.32590180780452,37.0,,,2,0,0
Capped,2023,China,EB-3,2061,exited,2,422.0,2.8284271247461903,2.0,,,2,0,0
Capped,2023,China,EB-4,2061,exited,2,0.0,0.0,0.0,,,0,2,0
Capped,2023,China,EB-5,2061,exited,2,36.0,8.48528137423857,5.999999999999999,,,2,0,0
Capped,2023,ROW,EB-1,2061,exited,2,0.0,0.0,0.0,,,0,2,0
Capped,2023,ROW,EB-2,2061,exited,2,744.5,62.932503525602726,44.49999999999999,,,2,0,0
Capped,2023,ROW,EB-3,2061,exited,2,1766.5,7.7781745930520225,5.499999999999999,,,2,0,0
Capped,2023,ROW,EB-4,2061,exited,2,5701.0,9.899494936611665,6.999999999999999,,,2,0,0
Capped,2023,ROW,EB-5,2061,exited,2,0.0,0.0,0.0,,,0,2,0
Capped,2024,India,EB-1,2061,exited,2,153.5,10.606601717798213,7.5,,,2,0,0
Capped,2024,India,EB-2,2061,exited,2,5411.5,3.5355339059327378,2.5,,,2,0,0
Capped,2024,India,EB-3,2061,exited,2,1634.5,37.476659402887016,26.499999999999996,,,2,0,0
Capped,2024,India,EB-4,2061,exited,2,359.0,36.76955262170047,25.999999999999996,,,2,0,0
Capped,2024,India,EB-5,2061,exited,2,25.0,1.4142135623730951,1.0,,,2,0,0
Capped,2024,China,EB-1,2061,exited,2,91.0,12.727922061357855,9.0,,,2,0,0
Capped,2024,China,EB-2,2061,exited,2,865.5,45.96194077712559,32.5,,,2,0,0
Capped,2024,China,EB-3,2061,exited,2,901.5,33.23401871576773,23.499999999999996,,,2,0,0
Capped,2024,China,EB-4,2061,exited,2,0.0,0.0,0.0,,,0,2,0
Capped,2024,China,EB-5,2061,exited,2,74.5,21.920310216782973,15.499999999999998,,,2,0,0
Capped,2024,ROW,EB-1,2061,exited,2,0.0,0.0,0.0,,,0,2,0
Capped,2024,ROW,EB-2,2061,exited,2,737.0,8.48528137423857,5.999999999999999,,,2,0,0
Capped,2024,ROW,EB-3,2061,exited,2,2057.5,79.90306627407988,56.5,,,2,0,0
Capped,2024,ROW,EB-4,2061,exited,2,6215.5,55.86143571373726,39.5,,,2,0,0
Capped,2024,ROW,EB-5,2061,exited,2,0.0,0.0,0.0,,,0,2,0
Capped,2025,India,EB-1,2061,exited,2,169.5,2.1213203435596424,1.4999999999999998,,,2,0,0
Capped,2025,India,EB-2,2061,exited,2,5430.0,57.982756057296896,41.0,,,2,0,0
Capped,2025,India,EB-3,2061,exited,2,1602.0,1.4142135623730951,1.0,,,2,0,0
Capped,2025,India,EB-4,2061,exited,2,391.5,9.192388155425117,6.499999999999999,,,2,0,0
Capped,2025,India,EB-5,2061,exited,2,24.5,3.5355339059327378,2.5,,,2,0,0
Capped,2025,China,EB-1,2061,exited,2,121.0,19.79898987322333,13.999999999999998,,,2,0,0
Capped,2025,China,EB-2,2061,exited,2,841.0,18.384776310850235,12.999999999999998,,,2,0,0
Capped,2025,China,EB-3,2061,exited,2,981.0,8.48528137423857,5.999999999999999,,,2,0,0
Capped,2025,China,EB-4,2061,exited,2,0.0,0.0,0.0,,,0,2,0
Capped,2025,China,EB-5,2061,exited,2,91.0,11.313708498984761,8.0,,,2,0,0
Capped,2025,ROW,EB-1,2061,exited,2,0.0,0.0,0.0,,,0,2,0
Capped,2025,ROW,EB-2,2061,exited,2,824.5,20.506096654409877,14.499999999999998,,,2,0,0
Capped,2025,ROW,EB-3,2061,exited,2,2450.5,37.476659402887016,26.499999999999996,,,2,0,0
Capped,2025,ROW,EB-4,2061,exited,2,6224.5,30.405591591021544,21.5,,,2,0,0
Capped,2025,ROW,EB-5,2061,exited,2,0.0,0.0,0.0,,,0,2,0
Capped,2026,India,EB-1,2061,exited,2,241.5,7.7781745930520225,5.499999999999999,,,2,0,0
Capped,2026,India,EB-2,2061,exited,2,5428.0,107.48023074035522,76.0,,,2,0,0
Capped,2026,India,EB-3,2061,exited,2,1635.0,62.22539674441618,43.99999999999999,,,2,0,0
Capped,2026,India,EB-4,2061,exited,2,367.5,24.748737341529164,17.5,,,2,0,0
Capped,2026,India,EB-5,2061,exited,2,28.5,3.5355339059327378,2.5,,,2,0,0
Capped,2026,China,EB-1,2061,exited,2,133.0,0.0,0.0,,,2,0,0
Capped,2026,China,EB-2,2061,exited,2,838.0,18.384776310850235,12.999999999999998,,,2,0,0
Capped,2026,China,EB-3,2061,exited,2,983.5,7.7781745930520225,5.499999999999999,,,2,0,0
Capped,2026,China,EB-4,2061,exited,2,0.0,0.0,0.0,,,0,2,0
Capped,2026,China,EB-5,2061,exited,2,95.0,7.0710678118654755,5.0,,,2,0,0
Capped,2026,ROW,EB-1,2061,exited,2,0.0,0.0,0.0,,,0,2,0
Capped,2026,ROW,EB-2,2061,exited,2,874.0,55.154328932550705,38.99999999999999,,,2,0,0
Capped,2026,ROW,EB-3,2061,exited,2,2817.0,103.23759005323593,72.99999999999999,,,2,0,0
Capped,2026,ROW,EB-4,2061,exited,2,6200.0,52.32590180780452,37.0,,,2,0,0
Capped,2026,ROW,EB-5,2061,exited,2,0.0,0.0,0.0,,,0,2,0
Capped,2027,India,EB-1,2061,exited,2,278.5,14.849242404917497,10.499999999999998,,,2,0,0
Capped,2027,India,EB-2,2061,exited,2,5449.0,101.82337649086284,72.0,,,2,0,0
Capped,2027,India,EB-3,2061,exited,2,1647.0,55.154328932550705,38.99999999999999,,,2,0,0
Capped,2027,India,EB-4,2061,exited,2,429.5,36.062445840513924,25.499999999999996,,,2,0,0
Capped,2027,India,EB-5,2061,exited,2,27.0,2.8284271247461903,2.0,,,2,0,0
Capped,2027,China,EB-1,2061,exited,2,160.0,2.8284271247461903,2.0,,,2,0,0
Capped,2027,China,EB-2,2061,exited,2,844.5,24.748737341529164,17.5,,,2,0,0
Capped,2027,China,EB-3,2061,exited,2,1035.5,30.405591591021544,21.5,,,2,0,0
Capped,2027,China,EB-4,2061,exited,2,0.0,0.0,0.0,,,0,2,0
Capped,2027,China,EB-5,2061,exited,2,107.5,6.363961030678928,4.5,,,2,0,0
Capped,2027,ROW,EB-1,2061,exited,2,0.0,0.0,0.0,,,0,2,0
Capped,2027,ROW,EB-2,2061,exited,2,882.0,32.526911934581186,23.0,,,2,0,0
Capped,2027,ROW,EB-3,2061,exited,2,3090.0,97.58073580374356,69.0,,,2,0,0
Capped,2027,ROW,EB-4,2061,exited,2,6179.0,60.81118318204309,43.0,,,2,0,0
Capped,2027,ROW,EB-5,2061,exited,2,0.0,0.0,0.0,,,0,2,0
Capped,2028,India,EB-1,2061,exited,2,285.5,9.192388155425117,6.499999999999999,,,2,0,0
Capped,2028,India,EB-2,2061,exited,2,5272.5,82.73149339882606,58.49999999999999,,,2,0,0
Capped,2028,India,EB-3,2061,exited,2,1566.0,53.74011537017761,38.0,,,2,0,0
Capped,2028,India,EB-4,2061,exited,2,443.5,20.506096654409877,14.499999999999998,,,2,0,0
Capped,2028,India,EB-5,2061,exited,2,37.5,2.1213203435596424,1.4999999999999998,,,2,0,0
Capped,2028,China,EB-1,2061,exited,2,160.5,20.506096654409877,14.499999999999998,,,2,0,0
Capped,2028,China,EB-2,2061,exited,2,792.5,12.020815280171307,8.499999999999998,,,2,0,0
Capped,2028,China,EB-3,2061,exited,2,1003.0,2.8284271247461903,2.0,,,2,0,0
Capped,2028,China,EB-4,2061,exited,2,0.0,0.0,0.0,,,0,2,0
Capped,2028,China,EB-5,2061,exited,2,95.5,4.949747468305833,3.4999999999999996,,,2,0,0
Capped,2028,ROW,EB-1,2061,exited,2,0.0,0.0,0.0,,,0,2,0
Capped,2028,ROW,EB-2,2061,exited,2,944.5,133.64318164425748,94.5,,,2,0,0
Capped,2028,ROW,EB-3,2061,exited,2,3385.5,81.31727983645297,57.5,,,2,0,0
Capped,2028,ROW,EB-4,2061,exited,2,6306.5,27.577164466275352,19.499999999999996,,,2,0,0
Capped,2028,ROW,EB-5,2061,exited,2,0.0,0.0,0.0,,,0,2,0
Capped,2029,India,EB-1,2061,exited,2,306.5,12.020815280171307,8.499999999999998,,,2,0,0
Capped,2029,India,EB-2,2061,exited,2,5453.0,50.91168824543142,36.0,,,2,0,0
Capped,2029,India,EB-3,2061,exited,2,1624.5,30.405591591021544,21.5,,,2,0,0
Capped,2029,India,EB-4,2061,exited,2,400.0,15.556349186104045,10.999999999999998,,,2,0,0
Capped,2029,India,EB-5,2061,exited,2,33.5,2.1213203435596424,1.4999999999999998,,,2,0,0
Capped,2029,China,EB-1,2061,exited,2,187.5,3.5355339059327378,2.5,,,2,0,0
Capped,2029,China,EB-2,2061,exited,2,821.0,45.254833995939045,32.0,,,2,0,0
Capped,2029,China,EB-3,2061,exited,2,1022.5,79.90306627407988,56.5,,,2,0,0
Capped,2029,China,EB-4,2061,exited,2,0.0,0.0,0.0,,,0,2,0
Capped,2029,China,EB-5,2061,exited,2,105.0,2.8284271247461903,2.0,,,2,0,0
Capped,2029,ROW,EB-1,2061,exited,2,0.0,0.0,0.0,,,0,2,0
Capped,2029,ROW,EB-2,2061,exited,2,1029.5,20.506096654409877,14.499999999999998,,,2,0,0
Capped,2029,ROW,EB-3,2061,exited,2,3645.0,18.384776310850235,12.999999999999998,,,2,0,0
Capped,2029,ROW,EB-4,2061,exited,2,6125.0,154.14927829866735,108.99999999999999,,,2,0,0
Capped,2029,ROW,EB-5,2061,exited,2,0.0,0.0,0.0,,,0,2,0
Capped,2030,India,EB-1,2061,exited,2,357.5,2.1213203435596424,1.4999999999999998,,,2,0,0
Capped,2030,India,EB-2,2061,exited,2,5423.0,0.0,0.0,,,2,0,0
