case,role,scenario,year,outcome,dimension,group,threshold_age,quantity,n,mean,sd_across_runs,mcse_mean,mean_ci95_low,mean_ci95_high,positive_runs,zero_runs,negative_runs
catchall_55_60,sensitivity,Uncapped,2040,still_waiting,category,EB-3,65,count_at_or_above,1,5.0,,,,,1,0,0
catchall_55_60,sensitivity,Uncapped,2040,still_waiting,category,EB-3,70,count_at_or_above,1,0.0,,,,,0,1,0
catchall_55_60,sensitivity,Uncapped,2040,still_waiting,category,EB-3,75,count_at_or_above,1,0.0,,,,,0,1,0
catchall_55_60,sensitivity,Uncapped,2040,still_waiting,category,EB-3,80,count_at_or_above,1,0.0,,,,,0,1,0
catchall_55_60,sensitivity,Uncapped,2040,still_waiting,category,EB-4,60,count_at_or_above,1,700.0,,,,,1,0,0
catchall_55_60,sensitivity,Uncapped,2040,still_waiting,category,EB-4,65,count_at_or_above,1,27.0,,,,,1,0,0
catchall_55_60,sensitivity,Uncapped,2040,still_waiting,category,EB-4,70,count_at_or_above,1,0.0,,,,,0,1,0
catchall_55_60,sensitivity,Uncapped,2040,still_waiting,category,EB-4,75,count_at_or_above,1,0.0,,,,,0,1,0
catchall_55_60,sensitivity,Uncapped,2040,still_waiting,category,EB-4,80,count_at_or_above,1,0.0,,,,,0,1,0
catchall_55_60,sensitivity,Uncapped,2040,still_waiting,category,EB-5,60,count_at_or_above,1,0.0,,,,,0,1,0
catchall_55_60,sensitivity,Uncapped,2040,still_waiting,category,EB-5,65,count_at_or_above,1,0.0,,,,,0,1,0
catchall_55_60,sensitivity,Uncapped,2040,still_waiting,category,EB-5,70,count_at_or_above,1,0.0,,,,,0,1,0
catchall_55_60,sensitivity,Uncapped,2040,still_waiting,category,EB-5,75,count_at_or_above,1,0.0,,,,,0,1,0
catchall_55_60,sensitivity,Uncapped,2040,still_waiting,category,EB-5,80,count_at_or_above,1,0.0,,,,,0,1,0
catchall_55_60,sensitivity,Uncapped,2040,still_waiting,nationality,India,60,count_at_or_above,1,380.0,,,,,1,0,0
catchall_55_60,sensitivity,Uncapped,2040,still_waiting,nationality,India,65,count_at_or_above,1,3.0,,,,,1,0,0
catchall_55_60,sensitivity,Uncapped,2040,still_waiting,nationality,India,70,count_at_or_above,1,0.0,,,,,0,1,0
catchall_55_60,sensitivity,Uncapped,2040,still_waiting,nationality,India,75,count_at_or_above,1,0.0,,,,,0,1,0
catchall_55_60,sensitivity,Uncapped,2040,still_waiting,nationality,India,80,count_at_or_above,1,0.0,,,,,0,1,0
catchall_55_60,sensitivity,Uncapped,2040,still_waiting,nationality,China,60,count_at_or_above,1,215.0,,,,,1,0,0
catchall_55_60,sensitivity,Uncapped,2040,still_waiting,nationality,China,65,count_at_or_above,1,3.0,,,,,1,0,0
catchall_55_60,sensitivity,Uncapped,2040,still_waiting,nationality,China,70,count_at_or_above,1,0.0,,,,,0,1,0
catchall_55_60,sensitivity,Uncapped,2040,still_waiting,nationality,China,75,count_at_or_above,1,0.0,,,,,0,1,0
catchall_55_60,sensitivity,Uncapped,2040,still_waiting,nationality,China,80,count_at_or_above,1,0.0,,,,,0,1,0
catchall_55_60,sensitivity,Uncapped,2040,still_waiting,nationality,ROW,60,count_at_or_above,1,1705.0,,,,,1,0,0
catchall_55_60,sensitivity,Uncapped,2040,still_waiting,nationality,ROW,65,count_at_or_above,1,46.0,,,,,1,0,0
catchall_55_60,sensitivity,Uncapped,2040,still_waiting,nationality,ROW,70,count_at_or_above,1,0.0,,,,,0,1,0
catchall_55_60,sensitivity,Uncapped,2040,still_waiting,nationality,ROW,75,count_at_or_above,1,0.0,,,,,0,1,0
catchall_55_60,sensitivity,Uncapped,2040,still_waiting,nationality,ROW,80,count_at_or_above,1,0.0,,,,,0,1,0
catchall_55_60,sensitivity,Capped,2024,converted,overall,All EB,60,count_at_or_above,1,42.0,,,,,1,0,0
catchall_55_60,sensitivity,Capped,2024,converted,overall,All EB,65,count_at_or_above,1,0.0,,,,,0,1,0
catchall_55_60,sensitivity,Capped,2024,converted,overall,All EB,70,count_at_or_above,1,0.0,,,,,0,1,0
catchall_55_60,sensitivity,Capped,2024,converted,overall,All EB,75,count_at_or_above,1,0.0,,,,,0,1,0
catchall_55_60,sensitivity,Capped,2024,converted,overall,All EB,80,count_at_or_above,1,0.0,,,,,0,1,0
catchall_55_60,sensitivity,Capped,2024,converted,category,EB-1,60,count_at_or_above,1,0.0,,,,,0,1,0
catchall_55_60,sensitivity,Capped,2024,converted,category,EB-1,65,count_at_or_above,1,0.0,,,,,0,1,0
catchall_55_60,sensitivity,Capped,2024,converted,category,EB-1,70,count_at_or_above,1,0.0,,,,,0,1,0
catchall_55_60,sensitivity,Capped,2024,converted,category,EB-1,75,count_at_or_above,1,0.0,,,,,0,1,0
catchall_55_60,sensitivity,Capped,2024,converted,category,EB-1,80,count_at_or_above,1,0.0,,,,,0,1,0
catchall_55_60,sensitivity,Capped,2024,converted,category,EB-2,60,count_at_or_above,1,4.0,,,,,1,0,0
catchall_55_60,sensitivity,Capped,2024,converted,category,EB-2,65,count_at_or_above,1,0.0,,,,,0,1,0
catchall_55_60,sensitivity,Capped,2024,converted,category,EB-2,70,count_at_or_above,1,0.0,,,,,0,1,0
catchall_55_60,sensitivity,Capped,2024,converted,category,EB-2,75,count_at_or_above,1,0.0,,,,,0,1,0
catchall_55_60,sensitivity,Capped,2024,converted,category,EB-2,80,count_at_or_above,1,0.0,,,,,0,1,0
catchall_55_60,sensitivity,Capped,2024,converted,category,EB-3,60,count_at_or_above,1,13.0,,,,,1,0,0
catchall_55_60,sensitivity,Capped,2024,converted,category,EB-3,65,count_at_or_above,1,0.0,,,,,0,1,0
catchall_55_60,sensitivity,Capped,2024,converted,category,EB-3,70,count_at_or_above,1,0.0,,,,,0,1,0
catchall_55_60,sensitivity,Capped,2024,converted,category,EB-3,75,count_at_or_above,1,0.0,,,,,0,1,0
catchall_55_60,sensitivity,Capped,2024,converted,category,EB-3,80,count_at_or_above,1,0.0,,,,,0,1,0
catchall_55_60,sensitivity,Capped,2024,converted,category,EB-4,60,count_at_or_above,1,24.0,,,,,1,0,0
catchall_55_60,sensitivity,Capped,2024,converted,category,EB-4,65,count_at_or_above,1,0.0,,,,,0,1,0
catchall_55_60,sensitivity,Capped,2024,converted,category,EB-4,70,count_at_or_above,1,0.0,,,,,0,1,0
catchall_55_60,sensitivity,Capped,2024,converted,category,EB-4,75,count_at_or_above,1,0.0,,,,,0,1,0
catchall_55_60,sensitivity,Capped,2024,converted,category,EB-4,80,count_at_or_above,1,0.0,,,,,0,1,0
catchall_55_60,sensitivity,Capped,2024,converted,category,EB-5,60,count_at_or_above,1,1.0,,,,,1,0,0
catchall_55_60,sensitivity,Capped,2024,converted,category,EB-5,65,count_at_or_above,1,0.0,,,,,0,1,0
catchall_55_60,sensitivity,Capped,2024,converted,category,EB-5,70,count_at_or_above,1,0.0,,,,,0,1,0
catchall_55_60,sensitivity,Capped,2024,converted,category,EB-5,75,count_at_or_above,1,0.0,,,,,0,1,0
catchall_55_60,sensitivity,Capped,2024,converted,category,EB-5,80,count_at_or_above,1,0.0,,,,,0,1,0
catchall_55_60,sensitivity,Capped,2024,converted,nationality,India,60,count_at_or_above,1,5.0,,,,,1,0,0
catchall_55_60,sensitivity,Capped,2024,converted,nationality,India,65,count_at_or_above,1,0.0,,,,,0,1,0
catchall_55_60,sensitivity,Capped,2024,converted,nationality,India,70,count_at_or_above,1,0.0,,,,,0,1,0
catchall_55_60,sensitivity,Capped,2024,converted,nationality,India,75,count_at_or_above,1,0.0,,,,,0,1,0
catchall_55_60,sensitivity,Capped,2024,converted,nationality,India,80,count_at_or_above,1,0.0,,,,,0,1,0
catchall_55_60,sensitivity,Capped,2024,converted,nationality,China,60,count_at_or_above,1,15.0,,,,,1,0,0
catchall_55_60,sensitivity,Capped,2024,converted,nationality,China,65,count_at_or_above,1,0.0,,,,,0,1,0
catchall_55_60,sensitivity,Capped,2024,converted,nationality,China,70,count_at_or_above,1,0.0,,,,,0,1,0
catchall_55_60,sensitivity,Capped,2024,converted,nationality,China,75,count_at_or_above,1,0.0,,,,,0,1,0
catchall_55_60,sensitivity,Capped,2024,converted,nationality,China,80,count_at_or_above,1,0.0,,,,,0,1,0
catchall_55_60,sensitivity,Capped,2024,converted,nationality,ROW,60,count_at_or_above,1,22.0,,,,,1,0,0
catchall_55_60,sensitivity,Capped,2024,converted,nationality,ROW,65,count_at_or_above,1,0.0,,,,,0,1,0
catchall_55_60,sensitivity,Capped,2024,converted,nationality,ROW,70,count_at_or_above,1,0.0,,,,,0,1,0
catchall_55_60,sensitivity,Capped,2024,converted,nationality,ROW,75,count_at_or_above,1,0.0,,,,,0,1,0
catchall_55_60,sensitivity,Capped,2024,converted,nationality,ROW,80,count_at_or_above,1,0.0,,,,,0,1,0
catchall_55_60,sensitivity,Capped,2040,converted,overall,All EB,60,count_at_or_above,1,162.0,,,,,1,0,0
catchall_55_60,sensitivity,Capped,2040,converted,overall,All EB,65,count_at_or_above,1,4.0,,,,,1,0,0
catchall_55_60,sensitivity,Capped,2040,converted,overall,All EB,70,count_at_or_above,1,0.0,,,,,0,1,0
catchall_55_60,sensitivity,Capped,2040,converted,overall,All EB,75,count_at_or_above,1,0.0,,,,,0,1,0
catchall_55_60,sensitivity,Capped,2040,converted,overall,All EB,80,count_at_or_above,1,0.0,,,,,0,1,0
catchall_55_60,sensitivity,Capped,2040,converted,category,EB-1,60,count_at_or_above,1,10.0,,,,,1,0,0
catchall_55_60,sensitivity,Capped,2040,converted,category,EB-1,65,count_at_or_above,1,0.0,,,,,0,1,0
catchall_55_60,sensitivity,Capped,2040,converted,category,EB-1,70,count_at_or_above,1,0.0,,,,,0,1,0
catchall_55_60,sensitivity,Capped,2040,converted,category,EB-1,75,count_at_or_above,1,0.0,,,,,0,1,0
catchall_55_60,sensitivity,Capped,2040,converted,category,EB-1,80,count_at_or_above,1,0.0,,,,,0,1,0
catchall_55_60,sensitivity,Capped,2040,converted,category,EB-2,60,count_at_or_above,1,51.0,,,,,1,0,0
catchall_55_60,sensitivity,Capped,2040,converted,category,EB-2,65,count_at_or_above,1,2.0,,,,,1,0,0
catchall_55_60,sensitivity,Capped,2040,converted,category,EB-2,70,count_at_or_above,1,0.0,,,,,0,1,0
catchall_55_60,sensitivity,Capped,2040,converted,category,EB-2,75,count_at_or_above,1,0.0,,,,,0,1,0
catchall_55_60,sensitivity,Capped,2040,converted,category,EB-2,80,count_at_or_above,1,0.0,,,,,0,1,0
catchall_55_60,sensitivity,Capped,2040,converted,category,EB-3,60,count_at_or_above,1,74.0,,,,,1,0,0
catchall_55_60,sensitivity,Capped,2040,converted,category,EB-3,65,count_at_or_above,1,1.0,,,,,1,0,0
catchall_55_60,sensitivity,Capped,2040,converted,category,EB-3,70,count_at_or_above,1,0.0,,,,,0,1,0
catchall_55_60,sensitivity,Capped,2040,converted,category,EB-3,75,count_at_or_above,1,0.0,,,,,0,1,0
catchall_55_60,sensitivity,Capped,2040,converted,category,EB-3,80,count_at_or_above,1,0.0,,,,,0,1,0
catchall_55_60,sensitivity,Capped,2040,converted,category,EB-4,60,count_at_or_above,1,24.0,,,,,1,0,0
catchall_55_60,sensitivity,Capped,2040,converted,category,EB-4,65,count_at_or_above,1,1.0,,,,,1,0,0
catchall_55_60,sensitivity,Capped,2040,converted,category,EB-4,70,count_at_or_above,1,0.0,,,,,0,1,0
catchall_55_60,sensitivity,Capped,2040,converted,category,EB-4,75,count_at_or_above,1,0.0,,,,,0,1,0
catchall_55_60,sensitivity,Capped,2040,converted,category,EB-4,80,count_at_or_above,1,0.0,,,,,0,1,0
catchall_55_60,sensitivity,Capped,2040,converted,category,EB-5,60,count_at_or_above,1,3.0,,,,,1,0,0
catchall_55_60,sensitivity,Capped,2040,converted,category,EB-5,65,count_at_or_above,1,0.0,,,,,0,1,0
catchall_55_60,sensitivity,Capped,2040,converted,category,EB-5,70,count_at_or_above,1,0.0,,,,,0,1,0
catchall_55_60,sensitivity,Capped,2040,converted,category,EB-5,75,count_at_or_above,1,0.0,,,,,0,1,0
catchall_55_60,sensitivity,Capped,2040,converted,category,EB-5,80,count_at_or_above,1,0.0,,,,,0,1,0
catchall_55_60,sensitivity,Capped,2040,converted,nationality,India,60,count_at_or_above,1,97.0,,,,,1,0,0
catchall_55_60,sensitivity,Capped,2040,converted,nationality,India,65,count_at_or_above,1,3.0,,,,,1,0,0
catchall_55_60,sensitivity,Capped,2040,converted,nationality,India,70,count_at_or_above,1,0.0,,,,,0,1,0
catchall_55_60,sensitivity,Capped,2040,converted,nationality,India,75,count_at_or_above,1,0.0,,,,,0,1,0
catchall_55_60,sensitivity,Capped,2040,converted,nationality,India,80,count_at_or_above,1,0.0,,,,,0,1,0
catchall_55_60,sensitivity,Capped,2040,converted,nationality,China,60,count_at_or_above,1,17.0,,,,,1,0,0
catchall_55_60,sensitivity,Capped,2040,converted,nationality,China,65,count_at_or_above,1,0.0,,,,,0,1,0
catchall_55_60,sensitivity,Capped,2040,converted,nationality,China,70,count_at_or_above,1,0.0,,,,,0,1,0
catchall_55_60,sensitivity,Capped,2040,converted,nationality,China,75,count_at_or_above,1,0.0,,,,,0,1,0
catchall_55_60,sensitivity,Capped,2040,converted,nationality,China,80,count_at_or_above,1,0.0,,,,,0,1,0
catchall_55_60,sensitivity,Capped,2040,converted,nationality,ROW,60,count_at_or_above,1,48.0,,,,,1,0,0
catchall_55_60,sensitivity,Capped,2040,converted,nationality,ROW,65,count_at_or_above,1,1.0,,,,,1,0,0
catchall_55_60,sensitivity,Capped,2040,converted,nationality,ROW,70,count_at_or_above,1,0.0,,,,,0,1,0
catchall_55_60,sensitivity,Capped,2040,converted,nationality,ROW,75,count_at_or_above,1,0.0,,,,,0,1,0
catchall_55_60,sensitivity,Capped,2040,converted,nationality,ROW,80,count_at_or_above,1,0.0,,,,,0,1,0
catchall_55_60,sensitivity,Capped,2040,still_waiting,overall,All EB,60,count_at_or_above,1,3433.0,,,,,1,0,0
catchall_55_60,sensitivity,Capped,2040,still_waiting,overall,All EB,65,count_at_or_above,1,79.0,,,,,1,0,0
catchall_55_60,sensitivity,Capped,2040,still_waiting,overall,All EB,70,count_at_or_above,1,5.0,,,,,1,0,0
catchall_55_60,sensitivity,Capped,2040,still_waiting,overall,All EB,75,count_at_or_above,1,0.0,,,,,0,1,0
catchall_55_60,sensitivity,Capped,2040,still_waiting,overall,All EB,80,count_at_or_above,1,0.0,,,,,0,1,0
catchall_55_60,sensitivity,Capped,2040,still_waiting,category,EB-1,60,count_at_or_above,1,47.0,,,,,1,0,0
catchall_55_60,sensitivity,Capped,2040,still_waiting,category,EB-1,65,count_at_or_above,1,0.0,,,,,0,1,0
catchall_55_60,sensitivity,Capped,2040,still_waiting,category,EB-1,70,count_at_or_above,1,0.0,,,,,0,1,0
catchall_55_60,sensitivity,Capped,2040,still_waiting,category,EB-1,75,count_at_or_above,1,0.0,,,,,0,1,0
catchall_55_60,sensitivity,Capped,2040,still_waiting,category,EB-1,80,count_at_or_above,1,0.0,,,,,0,1,0
catchall_55_60,sensitivity,Capped,2040,still_waiting,category,EB-2,60,count_at_or_above,1,2049.0,,,,,1,0,0
catchall_55_60,sensitivity,Capped,2040,still_waiting,category,EB-2,65,count_at_or_above,1,46.0,,,,,1,0,0
catchall_55_60,sensitivity,Capped,2040,still_waiting,category,EB-2,70,count_at_or_above,1,2.0,,,,,1,0,0
catchall_55_60,sensitivity,Capped,2040,still_waiting,category,EB-2,75,count_at_or_above,1,0.0,,,,,0,1,0
catchall_55_60,sensitivity,Capped,2040,still_waiting,category,EB-2,80,count_at_or_above,1,0.0,,,,,0,1,0
catchall_55_60,sensitivity,Capped,2040,still_waiting,category,EB-3,60,count_at_or_above,1,624.0,,,,,1,0,0
catchall_55_60,sensitivity,Capped,2040,still_waiting,category,EB-3,65,count_at_or_above,1,9.0,,,,,1,0,0
catchall_55_60,sensitivity,Capped,2040,still_waiting,category,EB-3,70,count_at_or_above,1,2.0,,,,,1,0,0
catchall_55_60,sensitivity,Capped,2040,still_waiting,category,EB-3,75,count_at_or_above,1,0.0,,,,,0,1,0
catchall_55_60,sensitivity,Capped,2040,still_waiting,category,EB-3,80,count_at_or_above,1,0.0,,,,,0,1,0
catchall_55_60,sensitivity,Capped,2040,still_waiting,category,EB-4,60,count_at_or_above,1,709.0,,,,,1,0,0
catchall_55_60,sensitivity,Capped,2040,still_waiting,category,EB-4,65,count_at_or_above,1,24.0,,,,,1,0,0
catchall_55_60,sensitivity,Capped,2040,still_waiting,category,EB-4,70,count_at_or_above,1,1.0,,,,,1,0,0
catchall_55_60,sensitivity,Capped,2040,still_waiting,category,EB-4,75,count_at_or_above,1,0.0,,,,,0,1,0
catchall_55_60,sensitivity,Capped,2040,still_waiting,category,EB-4,80,count_at_or_above,1,0.0,,,,,0,1,0
catchall_55_60,sensitivity,Capped,2040,still_waiting,category,EB-5,60,count_at_or_above,1,4.0,,,,,1,0,0
catchall_55_60,sensitivity,Capped,2040,still_waiting,category,EB-5,65,count_at_or_above,1,0.0,,,,,0,1,0
catchall_55_60,sensitivity,Capped,2040,still_waiting,category,EB-5,70,count_at_or_above,1,0.0,,,,,0,1,0
catchall_55_60,sensitivity,Capped,2040,still_waiting,category,EB-5,75,count_at_or_above,1,0.0,,,,,0,1,0
catchall_55_60,sensitivity,Capped,2040,still_waiting,category,EB-5,80,count_at_or_above,1,0.0,,,,,0,1,0
catchall_55_60,sensitivity,Capped,2040,still_waiting,nationality,India,60,count_at_or_above,1,2256.0,,,,,1,0,0
catchall_55_60,sensitivity,Capped,2040,still_waiting,nationality,India,65,count_at_or_above,1,44.0,,,,,1,0,0
catchall_55_60,sensitivity,Capped,2040,still_waiting,nationality,India,70,count_at_or_above,1,2.0,,,,,1,0,0
catchall_55_60,sensitivity,Capped,2040,still_waiting,nationality,India,75,count_at_or_above,1,0.0,,,,,0,1,0
catchall_55_60,sensitivity,Capped,2040,still_waiting,nationality,India,80,count_at_or_above,1,0.0,,,,,0,1,0
catchall_55_60,sensitivity,Capped,2040,still_waiting,nationality,China,60,count_at_or_above,1,330.0,,,,,1,0,0
catchall_55_60,sensitivity,Capped,2040,still_waiting,nationality,China,65,count_at_or_above,1,12.0,,,,,1,0,0
catchall_55_60,sensitivity,Capped,2040,still_waiting,nationality,China,70,count_at_or_above,1,2.0,,,,,1,0,0
catchall_55_60,sensitivity,Capped,2040,still_waiting,nationality,China,75,count_at_or_above,1,0.0,,,,,0,1,0
catchall_55_60,sensitivity,Capped,2040,still_waiting,nationality,China,80,count_at_or_above,1,0.0,,,,,0,1,0
catchall_55_60,sensitivity,Capped,2040,still_waiting,nationality,ROW,60,count_at_or_above,1,847.0,,,,,1,0,0
catchall_55_60,sensitivity,Capped,2040,still_waiting,nationality,ROW,65,count_at_or_above,1,23.0,,,,,1,0,0
catchall_55_60,sensitivity,Capped,2040,still_waiting,nationality,ROW,70,count_at_or_above,1,1.0,,,,,1,0,0
catchall_55_60,sensitivity,Capped,2040,still_waiting,nationality,ROW,75,count_at_or_above,1,0.0,,,,,0,1,0
catchall_55_60,sensitivity,Capped,2040,still_waiting,nationality,ROW,80,count_at_or_above,1,0.0,,,,,0,1,0
catchall_65_70,sensitivity,Uncapped,2024,converted,overall,All EB,60,count_at_or_above,1,695.0,,,,,1,0,0
catchall_65_70,sensitivity,Uncapped,2024,converted,overall,All EB,65,count_at_or_above,1,10.0,,,,,1,0,0
catchall_65_70,sensitivity,Uncapped,2024,converted,overall,All EB,70,count_at_or_above,1,0.0,,,,,0,1,0
catchall_65_70,sensitivity,Uncapped,2024,converted,overall,All EB,75,count_at_or_above,1,0.0,,,,,0,1,0
catchall_65_70,sensitivity,Uncapped,2024,converted,overall,All EB,80,count_at_or_above,1,0.0,,,,,0,1,0
catchall_65_70,sensitivity,Uncapped,2024,converted,category,EB-1,60,count_at_or_above,1,0.0,,,,,0,1,0
catchall_65_70,sensitivity,Uncapped,2024,converted,category,EB-1,65,count_at_or_above,1,0.0,,,,,0,1,0
catchall_65_70,sensitivity,Uncapped,2024,converted,category,EB-1,70,count_at_or_above,1,0.0,,,,,0,1,0
catchall_65_70,sensitivity,Uncapped,2024,converted,category,EB-1,75,count_at_or_above,1,0.0,,,,,0,1,0
catchall_65_70,sensitivity,Uncapped,2024,converted,category,EB-1,80,count_at_or_above,1,0.0,,,,,0,1,0
catchall_65_70,sensitivity,Uncapped,2024,converted,category,EB-2,60,count_at_or_above,1,48.0,,,,,1,0,0
catchall_65_70,sensitivity,Uncapped,2024,converted,category,EB-2,65,count_at_or_above,1,1.0,,,,,1,0,0
catchall_65_70,sensitivity,Uncapped,2024,converted,category,EB-2,70,count_at_or_above,1,0.0,,,,,0,1,0
catchall_65_70,sensitivity,Uncapped,2024,converted,category,EB-2,75,count_at_or_above,1,0.0,,,,,0,1,0
catchall_65_70,sensitivity,Uncapped,2024,converted,category,EB-2,80,count_at_or_above,1,0.0,,,,,0,1,0
catchall_65_70,sensitivity,Uncapped,2024,converted,category,EB-3,60,count_at_or_above,1,174.0,,,,,1,0,0
catchall_65_70,sensitivity,Uncapped,2024,converted,category,EB-3,65,count_at_or_above,1,9.0,,,,,1,0,0
catchall_65_70,sensitivity,Uncapped,2024,converted,category,EB-3,70,count_at_or_above,1,0.0,,,,,0,1,0
catchall_65_70,sensitivity,Uncapped,2024,converted,category,EB-3,75,count_at_or_above,1,0.0,,,,,0,1,0
catchall_65_70,sensitivity,Uncapped,2024,converted,category,EB-3,80,count_at_or_above,1,0.0,,,,,0,1,0
catchall_65_70,sensitivity,Uncapped,2024,converted,category,EB-4,60,count_at_or_above,1,343.0,,,,,1,0,0
catchall_65_70,sensitivity,Uncapped,2024,converted,category,EB-4,65,count_at_or_above,1,0.0,,,,,0,1,0
catchall_65_70,sensitivity,Uncapped,2024,converted,category,EB-4,70,count_at_or_above,1,0.0,,,,,0,1,0
catchall_65_70,sensitivity,Uncapped,2024,converted,category,EB-4,75,count_at_or_above,1,0.0,,,,,0,1,0
catchall_65_70,sensitivity,Uncapped,2024,converted,category,EB-4,80,count_at_or_above,1,0.0,,,,,0,1,0
catchall_65_70,sensitivity,Uncapped,2024,converted,category,EB-5,60,count_at_or_above,1,130.0,,,,,1,0,0
catchall_65_70,sensitivity,Uncapped,2024,converted,category,EB-5,65,count_at_or_above,1,0.0,,,,,0,1,0
catchall_65_70,sensitivity,Uncapped,2024,converted,category,EB-5,70,count_at_or_above,1,0.0,,,,,0,1,0
catchall_65_70,sensitivity,Uncapped,2024,converted,category,EB-5,75,count_at_or_above,1,0.0,,,,,0,1,0
catchall_65_70,sensitivity,Uncapped,2024,converted,category,EB-5,80,count_at_or_above,1,0.0,,,,,0,1,0
catchall_65_70,sensitivity,Uncapped,2024,converted,nationality,India,60,count_at_or_above,1,81.0,,,,,1,0,0
catchall_65_70,sensitivity,Uncapped,2024,converted,nationality,India,65,count_at_or_above,1,2.0,,,,,1,0,0
catchall_65_70,sensitivity,Uncapped,2024,converted,nationality,India,70,count_at_or_above,1,0.0,,,,,0,1,0
catchall_65_70,sensitivity,Uncapped,2024,converted,nationality,India,75,count_at_or_above,1,0.0,,,,,0,1,0
catchall_65_70,sensitivity,Uncapped,2024,converted,nationality,India,80,count_at_or_above,1,0.0,,,,,0,1,0
catchall_65_70,sensitivity,Uncapped,2024,converted,nationality,China,60,count_at_or_above,1,292.0,,,,,1,0,0
catchall_65_70,sensitivity,Uncapped,2024,converted,nationality,China,65,count_at_or_above,1,8.0,,,,,1,0,0
catchall_65_70,sensitivity,Uncapped,2024,converted,nationality,China,70,count_at_or_above,1,0.0,,,,,0,1,0
catchall_65_70,sensitivity,Uncapped,2024,converted,nationality,China,75,count_at_or_above,1,0.0,,,,,0,1,0
catchall_65_70,sensitivity,Uncapped,2024,converted,nationality,China,80,count_at_or_above,1,0.0,,,,,0,1,0
catchall_65_70,sensitivity,Uncapped,2024,converted,nationality,ROW,60,count_at_or_above,1,322.0,,,,,1,0,0
catchall_65_70,sensitivity,Uncapped,2024,converted,nationality,ROW,65,count_at_or_above,1,0.0,,,,,0,1,0
catchall_65_70,sensitivity,Uncapped,2024,converted,nationality,ROW,70,count_at_or_above,1,0.0,,,,,0,1,0
catchall_65_70,sensitivity,Uncapped,2024,converted,nationality,ROW,75,count_at_or_above,1,0.0,,,,,0,1,0
catchall_65_70,sensitivity,Uncapped,2024,converted,nationality,ROW,80,count_at_or_above,1,0.0,,,,,0,1,0
catchall_65_70,sensitivity,Uncapped,2040,converted,overall,All EB,60,count_at_or_above,1,5342.0,,,,,1,0,0
catchall_65_70,sensitivity,Uncapped,2040,converted,overall,All EB,65,count_at_or_above,1,922.0,,,,,1,0,0
catchall_65_70,sensitivity,Uncapped,2040,converted,overall,All EB,70,count_at_or_above,1,21.0,,,,,1,0,0
catchall_65_70,sensitivity,Uncapped,2040,converted,overall,All EB,75,count_at_or_above,1,0.0,,,,,0,1,0
catchall_65_70,sensitivity,Uncapped,2040,converted,overall,All EB,80,count_at_or_above,1,0.0,,,,,0,1,0
catchall_65_70,sensitivity,Uncapped,2040,converted,category,EB-1,60,count_at_or_above,1,80.0,,,,,1,0,0
catchall_65_70,sensitivity,Uncapped,2040,converted,category,EB-1,65,count_at_or_above,1,0.0,,,,,0,1,0
catchall_65_70,sensitivity,Uncapped,2040,converted,category,EB-1,70,count_at_or_above,1,0.0,,,,,0,1,0
catchall_65_70,sensitivity,Uncapped,2040,converted,category,EB-1,75,count_at_or_above,1,0.0,,,,,0,1,0
catchall_65_70,sensitivity,Uncapped,2040,converted,category,EB-1,80,count_at_or_above,1,0.0,,,,,0,1,0
catchall_65_70,sensitivity,Uncapped,2040,converted,category,EB-2,60,count_at_or_above,1,2729.0,,,,,1,0,0
catchall_65_70,sensitivity,Uncapped,2040,converted,category,EB-2,65,count_at_or_above,1,394.0,,,,,1,0,0
catchall_65_70,sensitivity,Uncapped,2040,converted,category,EB-2,70,count_at_or_above,1,13.0,,,,,1,0,0
catchall_65_70,sensitivity,Uncapped,2040,converted,category,EB-2,75,count_at_or_above,1,0.0,,,,,0,1,0
catchall_65_70,sensitivity,Uncapped,2040,converted,category,EB-2,80,count_at_or_above,1,0.0,,,,,0,1,0
catchall_65_70,sensitivity,Uncapped,2040,converted,category,EB-3,60,count_at_or_above,1,1861.0,,,,,1,0,0
catchall_65_70,sensitivity,Uncapped,2040,converted,category,EB-3,65,count_at_or_above,1,339.0,,,,,1,0,0
catchall_65_70,sensitivity,Uncapped,2040,converted,category,EB-3,70,count_at_or_above,1,0.0,,,,,0,1,0
catchall_65_70,sensitivity,Uncapped,2040,converted,category,EB-3,75,count_at_or_above,1,0.0,,,,,0,1,0
catchall_65_70,sensitivity,Uncapped,2040,converted,category,EB-3,80,count_at_or_above,1,0.0,,,,,0,1,0
catchall_65_70,sensitivity,Uncapped,2040,converted,category,EB-4,60,count_at_or_above,1,620.0,,,,,1,0,0
catchall_65_70,sensitivity,Uncapped,2040,converted,category,EB-4,65,count_at_or_above,1,189.0,,,,,1,0,0
catchall_65_70,sensitivity,Uncapped,2040,converted,category,EB-4,70,count_at_or_above,1,8.0,,,,,1,0,0
catchall_65_70,sensitivity,Uncapped,2040,converted,category,EB-4,75,count_at_or_above,1,0.0,,,,,0,1,0
catchall_65_70,sensitivity,Uncapped,2040,converted,category,EB-4,80,count_at_or_above,1,0.0,,,,,0,1,0
catchall_65_70,sensitivity,Uncapped,2040,converted,category,EB-5,60,count_at_or_above,1,52.0,,,,,1,0,0
catchall_65_70,sensitivity,Uncapped,2040,converted,category,EB-5,65,count_at_or_above,1,0.0,,,,,0,1,0
