case,role,scenario,entry_cohort_window,dimension,group,quantity,n,mean,sd_across_runs,mcse_mean,mean_ci95_low,mean_ci95_high,positive_runs,zero_runs,negative_runs
catchall_55_60,sensitivity,Capped,entries_2009_2024,category,EB-1,aged_out,1,14.0,,,,,1,0,0
catchall_55_60,sensitivity,Capped,entries_2009_2024,category,EB-2,aged_out,1,101017.0,,,,,1,0,0
catchall_55_60,sensitivity,Capped,entries_2009_2024,category,EB-3,aged_out,1,46458.0,,,,,1,0,0
catchall_55_60,sensitivity,Capped,entries_2009_2024,category,EB-4,aged_out,1,21116.0,,,,,1,0,0
catchall_55_60,sensitivity,Capped,entries_2009_2024,category,EB-5,aged_out,1,365.0,,,,,1,0,0
catchall_55_60,sensitivity,Capped,entries_2009_2024,joint,EB-1 / India,aged_out,1,14.0,,,,,1,0,0
catchall_55_60,sensitivity,Capped,entries_2009_2024,joint,EB-1 / China,aged_out,1,0.0,,,,,0,1,0
catchall_55_60,sensitivity,Capped,entries_2009_2024,joint,EB-1 / ROW,aged_out,1,0.0,,,,,0,1,0
catchall_55_60,sensitivity,Capped,entries_2009_2024,joint,EB-2 / India,aged_out,1,95600.0,,,,,1,0,0
catchall_55_60,sensitivity,Capped,entries_2009_2024,joint,EB-2 / China,aged_out,1,5363.0,,,,,1,0,0
catchall_55_60,sensitivity,Capped,entries_2009_2024,joint,EB-2 / ROW,aged_out,1,54.0,,,,,1,0,0
catchall_55_60,sensitivity,Capped,entries_2009_2024,joint,EB-3 / India,aged_out,1,42783.0,,,,,1,0,0
catchall_55_60,sensitivity,Capped,entries_2009_2024,joint,EB-3 / China,aged_out,1,3448.0,,,,,1,0,0
catchall_55_60,sensitivity,Capped,entries_2009_2024,joint,EB-3 / ROW,aged_out,1,227.0,,,,,1,0,0
catchall_55_60,sensitivity,Capped,entries_2009_2024,joint,EB-4 / India,aged_out,1,811.0,,,,,1,0,0
catchall_55_60,sensitivity,Capped,entries_2009_2024,joint,EB-4 / China,aged_out,1,0.0,,,,,0,1,0
catchall_55_60,sensitivity,Capped,entries_2009_2024,joint,EB-4 / ROW,aged_out,1,20305.0,,,,,1,0,0
catchall_55_60,sensitivity,Capped,entries_2009_2024,joint,EB-5 / India,aged_out,1,34.0,,,,,1,0,0
catchall_55_60,sensitivity,Capped,entries_2009_2024,joint,EB-5 / China,aged_out,1,331.0,,,,,1,0,0
catchall_55_60,sensitivity,Capped,entries_2009_2024,joint,EB-5 / ROW,aged_out,1,0.0,,,,,0,1,0
catchall_55_60,sensitivity,Capped,entries_2025_2040,overall,All,aged_out,1,65285.0,,,,,1,0,0
catchall_55_60,sensitivity,Capped,entries_2025_2040,nationality,India,aged_out,1,29030.0,,,,,1,0,0
catchall_55_60,sensitivity,Capped,entries_2025_2040,nationality,China,aged_out,1,8690.0,,,,,1,0,0
catchall_55_60,sensitivity,Capped,entries_2025_2040,nationality,ROW,aged_out,1,27565.0,,,,,1,0,0
catchall_55_60,sensitivity,Capped,entries_2025_2040,category,EB-1,aged_out,1,2090.0,,,,,1,0,0
catchall_55_60,sensitivity,Capped,entries_2025_2040,category,EB-2,aged_out,1,26701.0,,,,,1,0,0
catchall_55_60,sensitivity,Capped,entries_2025_2040,category,EB-3,aged_out,1,13192.0,,,,,1,0,0
catchall_55_60,sensitivity,Capped,entries_2025_2040,category,EB-4,aged_out,1,23107.0,,,,,1,0,0
catchall_55_60,sensitivity,Capped,entries_2025_2040,category,EB-5,aged_out,1,195.0,,,,,1,0,0
catchall_55_60,sensitivity,Capped,entries_2025_2040,joint,EB-1 / India,aged_out,1,1342.0,,,,,1,0,0
catchall_55_60,sensitivity,Capped,entries_2025_2040,joint,EB-1 / China,aged_out,1,748.0,,,,,1,0,0
catchall_55_60,sensitivity,Capped,entries_2025_2040,joint,EB-1 / ROW,aged_out,1,0.0,,,,,0,1,0
catchall_55_60,sensitivity,Capped,entries_2025_2040,joint,EB-2 / India,aged_out,1,21527.0,,,,,1,0,0
catchall_55_60,sensitivity,Capped,entries_2025_2040,joint,EB-2 / China,aged_out,1,4425.0,,,,,1,0,0
catchall_55_60,sensitivity,Capped,entries_2025_2040,joint,EB-2 / ROW,aged_out,1,749.0,,,,,1,0,0
catchall_55_60,sensitivity,Capped,entries_2025_2040,joint,EB-3 / India,aged_out,1,4069.0,,,,,1,0,0
catchall_55_60,sensitivity,Capped,entries_2025_2040,joint,EB-3 / China,aged_out,1,3517.0,,,,,1,0,0
catchall_55_60,sensitivity,Capped,entries_2025_2040,joint,EB-3 / ROW,aged_out,1,5606.0,,,,,1,0,0
catchall_55_60,sensitivity,Capped,entries_2025_2040,joint,EB-4 / India,aged_out,1,1897.0,,,,,1,0,0
catchall_55_60,sensitivity,Capped,entries_2025_2040,joint,EB-4 / China,aged_out,1,0.0,,,,,0,1,0
catchall_55_60,sensitivity,Capped,entries_2025_2040,joint,EB-4 / ROW,aged_out,1,21210.0,,,,,1,0,0
catchall_55_60,sensitivity,Capped,entries_2025_2040,joint,EB-5 / India,aged_out,1,195.0,,,,,1,0,0
catchall_55_60,sensitivity,Capped,entries_2025_2040,joint,EB-5 / China,aged_out,1,0.0,,,,,0,1,0
catchall_55_60,sensitivity,Capped,entries_2025_2040,joint,EB-5 / ROW,aged_out,1,0.0,,,,,0,1,0
catchall_65_70,sensitivity,Uncapped,all_entries_2009_2040,overall,All,aged_out,1,241061.0,,,,,1,0,0
catchall_65_70,sensitivity,Uncapped,all_entries_2009_2040,nationality,India,aged_out,1,93238.0,,,,,1,0,0
catchall_65_70,sensitivity,Uncapped,all_entries_2009_2040,nationality,China,aged_out,1,17917.0,,,,,1,0,0
catchall_65_70,sensitivity,Uncapped,all_entries_2009_2040,nationality,ROW,aged_out,1,129906.0,,,,,1,0,0
catchall_65_70,sensitivity,Uncapped,all_entries_2009_2040,category,EB-1,aged_out,1,736.0,,,,,1,0,0
catchall_65_70,sensitivity,Uncapped,all_entries_2009_2040,category,EB-2,aged_out,1,122634.0,,,,,1,0,0
catchall_65_70,sensitivity,Uncapped,all_entries_2009_2040,category,EB-3,aged_out,1,52829.0,,,,,1,0,0
catchall_65_70,sensitivity,Uncapped,all_entries_2009_2040,category,EB-4,aged_out,1,63949.0,,,,,1,0,0
catchall_65_70,sensitivity,Uncapped,all_entries_2009_2040,category,EB-5,aged_out,1,913.0,,,,,1,0,0
catchall_65_70,sensitivity,Uncapped,all_entries_2009_2040,joint,EB-1 / India,aged_out,1,145.0,,,,,1,0,0
catchall_65_70,sensitivity,Uncapped,all_entries_2009_2040,joint,EB-1 / China,aged_out,1,21.0,,,,,1,0,0
catchall_65_70,sensitivity,Uncapped,all_entries_2009_2040,joint,EB-1 / ROW,aged_out,1,570.0,,,,,1,0,0
catchall_65_70,sensitivity,Uncapped,all_entries_2009_2040,joint,EB-2 / India,aged_out,1,73369.0,,,,,1,0,0
catchall_65_70,sensitivity,Uncapped,all_entries_2009_2040,joint,EB-2 / China,aged_out,1,10939.0,,,,,1,0,0
catchall_65_70,sensitivity,Uncapped,all_entries_2009_2040,joint,EB-2 / ROW,aged_out,1,38326.0,,,,,1,0,0
catchall_65_70,sensitivity,Uncapped,all_entries_2009_2040,joint,EB-3 / India,aged_out,1,14514.0,,,,,1,0,0
catchall_65_70,sensitivity,Uncapped,all_entries_2009_2040,joint,EB-3 / China,aged_out,1,6411.0,,,,,1,0,0
catchall_65_70,sensitivity,Uncapped,all_entries_2009_2040,joint,EB-3 / ROW,aged_out,1,31904.0,,,,,1,0,0
catchall_65_70,sensitivity,Uncapped,all_entries_2009_2040,joint,EB-4 / India,aged_out,1,5010.0,,,,,1,0,0
catchall_65_70,sensitivity,Uncapped,all_entries_2009_2040,joint,EB-4 / China,aged_out,1,119.0,,,,,1,0,0
catchall_65_70,sensitivity,Uncapped,all_entries_2009_2040,joint,EB-4 / ROW,aged_out,1,58820.0,,,,,1,0,0
catchall_65_70,sensitivity,Uncapped,all_entries_2009_2040,joint,EB-5 / India,aged_out,1,200.0,,,,,1,0,0
catchall_65_70,sensitivity,Uncapped,all_entries_2009_2040,joint,EB-5 / China,aged_out,1,427.0,,,,,1,0,0
catchall_65_70,sensitivity,Uncapped,all_entries_2009_2040,joint,EB-5 / ROW,aged_out,1,286.0,,,,,1,0,0
catchall_65_70,sensitivity,Uncapped,entries_2009_2024,overall,All,aged_out,1,120825.0,,,,,1,0,0
catchall_65_70,sensitivity,Uncapped,entries_2009_2024,nationality,India,aged_out,1,63584.0,,,,,1,0,0
catchall_65_70,sensitivity,Uncapped,entries_2009_2024,nationality,China,aged_out,1,9610.0,,,,,1,0,0
catchall_65_70,sensitivity,Uncapped,entries_2009_2024,nationality,ROW,aged_out,1,47631.0,,,,,1,0,0
catchall_65_70,sensitivity,Uncapped,entries_2009_2024,category,EB-1,aged_out,1,1.0,,,,,1,0,0
catchall_65_70,sensitivity,Uncapped,entries_2009_2024,category,EB-2,aged_out,1,67182.0,,,,,1,0,0
catchall_65_70,sensitivity,Uncapped,entries_2009_2024,category,EB-3,aged_out,1,19949.0,,,,,1,0,0
catchall_65_70,sensitivity,Uncapped,entries_2009_2024,category,EB-4,aged_out,1,33229.0,,,,,1,0,0
catchall_65_70,sensitivity,Uncapped,entries_2009_2024,category,EB-5,aged_out,1,464.0,,,,,1,0,0
catchall_65_70,sensitivity,Uncapped,entries_2009_2024,joint,EB-1 / India,aged_out,1,1.0,,,,,1,0,0
catchall_65_70,sensitivity,Uncapped,entries_2009_2024,joint,EB-1 / China,aged_out,1,0.0,,,,,0,1,0
catchall_65_70,sensitivity,Uncapped,entries_2009_2024,joint,EB-1 / ROW,aged_out,1,0.0,,,,,0,1,0
catchall_65_70,sensitivity,Uncapped,entries_2009_2024,joint,EB-2 / India,aged_out,1,49704.0,,,,,1,0,0
catchall_65_70,sensitivity,Uncapped,entries_2009_2024,joint,EB-2 / China,aged_out,1,6047.0,,,,,1,0,0
catchall_65_70,sensitivity,Uncapped,entries_2009_2024,joint,EB-2 / ROW,aged_out,1,11431.0,,,,,1,0,0
catchall_65_70,sensitivity,Uncapped,entries_2009_2024,joint,EB-3 / India,aged_out,1,11500.0,,,,,1,0,0
catchall_65_70,sensitivity,Uncapped,entries_2009_2024,joint,EB-3 / China,aged_out,1,3136.0,,,,,1,0,0
catchall_65_70,sensitivity,Uncapped,entries_2009_2024,joint,EB-3 / ROW,aged_out,1,5313.0,,,,,1,0,0
catchall_65_70,sensitivity,Uncapped,entries_2009_2024,joint,EB-4 / India,aged_out,1,2342.0,,,,,1,0,0
catchall_65_70,sensitivity,Uncapped,entries_2009_2024,joint,EB-4 / China,aged_out,1,0.0,,,,,0,1,0
catchall_65_70,sensitivity,Uncapped,entries_2009_2024,joint,EB-4 / ROW,aged_out,1,30887.0,,,,,1,0,0
catchall_65_70,sensitivity,Uncapped,entries_2009_2024,joint,EB-5 / India,aged_out,1,37.0,,,,,1,0,0
catchall_65_70,sensitivity,Uncapped,entries_2009_2024,joint,EB-5 / China,aged_out,1,427.0,,,,,1,0,0
catchall_65_70,sensitivity,Uncapped,entries_2009_2024,joint,EB-5 / ROW,aged_out,1,0.0,,,,,0,1,0
catchall_65_70,sensitivity,Uncapped,entries_2025_2040,overall,All,aged_out,1,120236.0,,,,,1,0,0
catchall_65_70,sensitivity,Uncapped,entries_2025_2040,nationality,India,aged_out,1,29654.0,,,,,1,0,0
catchall_65_70,sensitivity,Uncapped,entries_2025_2040,nationality,China,aged_out,1,8307.0,,,,,1,0,0
catchall_65_70,sensitivity,Uncapped,entries_2025_2040,nationality,ROW,aged_out,1,82275.0,,,,,1,0,0
catchall_65_70,sensitivity,Uncapped,entries_2025_2040,category,EB-1,aged_out,1,735.0,,,,,1,0,0
catchall_65_70,sensitivity,Uncapped,entries_2025_2040,category,EB-2,aged_out,1,55452.0,,,,,1,0,0
catchall_65_70,sensitivity,Uncapped,entries_2025_2040,category,EB-3,aged_out,1,32880.0,,,,,1,0,0
catchall_65_70,sensitivity,Uncapped,entries_2025_2040,category,EB-4,aged_out,1,30720.0,,,,,1,0,0
catchall_65_70,sensitivity,Uncapped,entries_2025_2040,category,EB-5,aged_out,1,449.0,,,,,1,0,0
catchall_65_70,sensitivity,Uncapped,entries_2025_2040,joint,EB-1 / India,aged_out,1,144.0,,,,,1,0,0
catchall_65_70,sensitivity,Uncapped,entries_2025_2040,joint,EB-1 / China,aged_out,1,21.0,,,,,1,0,0
catchall_65_70,sensitivity,Uncapped,entries_2025_2040,joint,EB-1 / ROW,aged_out,1,570.0,,,,,1,0,0
catchall_65_70,sensitivity,Uncapped,entries_2025_2040,joint,EB-2 / India,aged_out,1,23665.0,,,,,1,0,0
catchall_65_70,sensitivity,Uncapped,entries_2025_2040,joint,EB-2 / China,aged_out,1,4892.0,,,,,1,0,0
catchall_65_70,sensitivity,Uncapped,entries_2025_2040,joint,EB-2 / ROW,aged_out,1,26895.0,,,,,1,0,0
catchall_65_70,sensitivity,Uncapped,entries_2025_2040,joint,EB-3 / India,aged_out,1,3014.0,,,,,1,0,0
catchall_65_70,sensitivity,Uncapped,entries_2025_2040,joint,EB-3 / China,aged_out,1,3275.0,,,,,1,0,0
catchall_65_70,sensitivity,Uncapped,entries_2025_2040,joint,EB-3 / ROW,aged_out,1,26591.0,,,,,1,0,0
catchall_65_70,sensitivity,Uncapped,entries_2025_2040,joint,EB-4 / India,aged_out,1,2668.0,,,,,1,0,0
catchall_65_70,sensitivity,Uncapped,entries_2025_2040,joint,EB-4 / China,aged_out,1,119.0,,,,,1,0,0
catchall_65_70,sensitivity,Uncapped,entries_2025_2040,joint,EB-4 / ROW,aged_out,1,27933.0,,,,,1,0,0
catchall_65_70,sensitivity,Uncapped,entries_2025_2040,joint,EB-5 / India,aged_out,1,163.0,,,,,1,0,0
catchall_65_70,sensitivity,Uncapped,entries_2025_2040,joint,EB-5 / China,aged_out,1,0.0,,,,,0,1,0
catchall_65_70,sensitivity,Uncapped,entries_2025_2040,joint,EB-5 / ROW,aged_out,1,286.0,,,,,1,0,0
catchall_65_70,sensitivity,Capped,all_entries_2009_2040,overall,All,aged_out,1,315993.0,,,,,1,0,0
catchall_65_70,sensitivity,Capped,all_entries_2009_2040,nationality,India,aged_out,1,225068.0,,,,,1,0,0
catchall_65_70,sensitivity,Capped,all_entries_2009_2040,nationality,China,aged_out,1,22834.0,,,,,1,0,0
catchall_65_70,sensitivity,Capped,all_entries_2009_2040,nationality,ROW,aged_out,1,68091.0,,,,,1,0,0
catchall_65_70,sensitivity,Capped,all_entries_2009_2040,category,EB-1,aged_out,1,2614.0,,,,,1,0,0
catchall_65_70,sensitivity,Capped,all_entries_2009_2040,category,EB-2,aged_out,1,169579.0,,,,,1,0,0
catchall_65_70,sensitivity,Capped,all_entries_2009_2040,category,EB-3,aged_out,1,78253.0,,,,,1,0,0
catchall_65_70,sensitivity,Capped,all_entries_2009_2040,category,EB-4,aged_out,1,63817.0,,,,,1,0,0
catchall_65_70,sensitivity,Capped,all_entries_2009_2040,category,EB-5,aged_out,1,1730.0,,,,,1,0,0
catchall_65_70,sensitivity,Capped,all_entries_2009_2040,joint,EB-1 / India,aged_out,1,1635.0,,,,,1,0,0
catchall_65_70,sensitivity,Capped,all_entries_2009_2040,joint,EB-1 / China,aged_out,1,979.0,,,,,1,0,0
catchall_65_70,sensitivity,Capped,all_entries_2009_2040,joint,EB-1 / ROW,aged_out,1,0.0,,,,,0,1,0
catchall_65_70,sensitivity,Capped,all_entries_2009_2040,joint,EB-2 / India,aged_out,1,157067.0,,,,,1,0,0
catchall_65_70,sensitivity,Capped,all_entries_2009_2040,joint,EB-2 / China,aged_out,1,11421.0,,,,,1,0,0
catchall_65_70,sensitivity,Capped,all_entries_2009_2040,joint,EB-2 / ROW,aged_out,1,1091.0,,,,,1,0,0
catchall_65_70,sensitivity,Capped,all_entries_2009_2040,joint,EB-3 / India,aged_out,1,61766.0,,,,,1,0,0
catchall_65_70,sensitivity,Capped,all_entries_2009_2040,joint,EB-3 / China,aged_out,1,9093.0,,,,,1,0,0
catchall_65_70,sensitivity,Capped,all_entries_2009_2040,joint,EB-3 / ROW,aged_out,1,7394.0,,,,,1,0,0
catchall_65_70,sensitivity,Capped,all_entries_2009_2040,joint,EB-4 / India,aged_out,1,4211.0,,,,,1,0,0
catchall_65_70,sensitivity,Capped,all_entries_2009_2040,joint,EB-4 / China,aged_out,1,0.0,,,,,0,1,0
catchall_65_70,sensitivity,Capped,all_entries_2009_2040,joint,EB-4 / ROW,aged_out,1,59606.0,,,,,1,0,0
catchall_65_70,sensitivity,Capped,all_entries_2009_2040,joint,EB-5 / India,aged_out,1,389.0,,,,,1,0,0
catchall_65_70,sensitivity,Capped,all_entries_2009_2040,joint,EB-5 / China,aged_out,1,1341.0,,,,,1,0,0
catchall_65_70,sensitivity,Capped,all_entries_2009_2040,joint,EB-5 / ROW,aged_out,1,0.0,,,,,0,1,0
catchall_65_70,sensitivity,Capped,entries_2009_2024,overall,All,aged_out,1,236849.0,,,,,1,0,0
catchall_65_70,sensitivity,Capped,entries_2009_2024,nationality,India,aged_out,1,192405.0,,,,,1,0,0
catchall_65_70,sensitivity,Capped,entries_2009_2024,nationality,China,aged_out,1,12411.0,,,,,1,0,0
catchall_65_70,sensitivity,Capped,entries_2009_2024,nationality,ROW,aged_out,1,32033.0,,,,,1,0,0
catchall_65_70,sensitivity,Capped,entries_2009_2024,category,EB-1,aged_out,1,19.0,,,,,1,0,0
catchall_65_70,sensitivity,Capped,entries_2009_2024,category,EB-2,aged_out,1,139948.0,,,,,1,0,0
catchall_65_70,sensitivity,Capped,entries_2009_2024,category,EB-3,aged_out,1,62717.0,,,,,1,0,0
catchall_65_70,sensitivity,Capped,entries_2009_2024,category,EB-4,aged_out,1,33277.0,,,,,1,0,0
catchall_65_70,sensitivity,Capped,entries_2009_2024,category,EB-5,aged_out,1,888.0,,,,,1,0,0
catchall_65_70,sensitivity,Capped,entries_2009_2024,joint,EB-1 / India,aged_out,1,19.0,,,,,1,0,0
catchall_65_70,sensitivity,Capped,entries_2009_2024,joint,EB-1 / China,aged_out,1,0.0,,,,,0,1,0
catchall_65_70,sensitivity,Capped,entries_2009_2024,joint,EB-1 / ROW,aged_out,1,0.0,,,,,0,1,0
catchall_65_70,sensitivity,Capped,entries_2009_2024,joint,EB-2 / India,aged_out,1,133327.0,,,,,1,0,0
catchall_65_70,sensitivity,Capped,entries_2009_2024,joint,EB-2 / China,aged_out,1,6557.0,,,,,1,0,0
catchall_65_70,sensitivity,Capped,entries_2009_2024,joint,EB-2 / ROW,aged_out,1,64.0,,,,,1,0,0
catchall_65_70,sensitivity,Capped,entries_2009_2024,joint,EB-3 / India,aged_out,1,57443.0,,,,,1,0,0
catchall_65_70,sensitivity,Capped,entries_2009_2024,joint,EB-3 / China,aged_out,1,5013.0,,,,,1,0,0
catchall_65_70,sensitivity,Capped,entries_2009_2024,joint,EB-3 / ROW,aged_out,1,261.0,,,,,1,0,0
catchall_65_70,sensitivity,Capped,entries_2009_2024,joint,EB-4 / India,aged_out,1,1569.0,,,,,1,0,0
catchall_65_70,sensitivity,Capped,entries_2009_2024,joint,EB-4 / China,aged_out,1,0.0,,,,,0,1,0
catchall_65_70,sensitivity,Capped,entries_2009_2024,joint,EB-4 / ROW,aged_out,1,31708.0,,,,,1,0,0
catchall_65_70,sensitivity,Capped,entries_2009_2024,joint,EB-5 / India,aged_out,1,47.0,,,,,1,0,0
catchall_65_70,sensitivity,Capped,entries_2009_2024,joint,EB-5 / China,aged_out,1,841.0,,,,,1,0,0
catchall_65_70,sensitivity,Capped,entries_2009_2024,joint,EB-5 / ROW,aged_out,1,0.0,,,,,0,1,0
catchall_65_70,sensitivity,Capped,entries_2025_2040,overall,All,aged_out,1,79144.0,,,,,1,0,0
catchall_65_70,sensitivity,Capped,entries_2025_2040,nationality,India,aged_out,1,32663.0,,,,,1,0,0
catchall_65_70,sensitivity,Capped,entries_2025_2040,nationality,China,aged_out,1,10423.0,,,,,1,0,0
catchall_65_70,sensitivity,Capped,entries_2025_2040,nationality,ROW,aged_out,1,36058.0,,,,,1,0,0
catchall_65_70,sensitivity,Capped,entries_2025_2040,category,EB-1,aged_out,1,2595.0,,,,,1,0,0
catchall_65_70,sensitivity,Capped,entries_2025_2040,category,EB-2,aged_out,1,29631.0,,,,,1,0,0
catchall_65_70,sensitivity,Capped,entries_2025_2040,category,EB-3,aged_out,1,15536.0,,,,,1,0,0
catchall_65_70,sensitivity,Capped,entries_2025_2040,category,EB-4,aged_out,1,30540.0,,,,,1,0,0
catchall_65_70,sensitivity,Capped,entries_2025_2040,category,EB-5,aged_out,1,842.0,,,,,1,0,0
catchall_65_70,sensitivity,Capped,entries_2025_2040,joint,EB-1 / India,aged_out,1,1616.0,,,,,1,0,0
catchall_65_70,sensitivity,Capped,entries_2025_2040,joint,EB-1 / China,aged_out,1,979.0,,,,,1,0,0
catchall_65_70,sensitivity,Capped,entries_2025_2040,joint,EB-1 / ROW,aged_out,1,0.0,,,,,0,1,0
catchall_65_70,sensitivity,Capped,entries_2025_2040,joint,EB-2 / India,aged_out,1,23740.0,,,,,1,0,0
catchall_65_70,sensitivity,Capped,entries_2025_2040,joint,EB-2 / China,aged_out,1,4864.0,,,,,1,0,0
catchall_65_70,sensitivity,Capped,entries_2025_2040,joint,EB-2 / ROW,aged_out,1,1027.0,,,,,1,0,0
catchall_65_70,sensitivity,Capped,entries_2025_2040,joint,EB-3 / India,aged_out,1,4323.0,,,,,1,0,0
catchall_65_70,sensitivity,Capped,entries_2025_2040,joint,EB-3 / China,aged_out,1,4080.0,,,,,1,0,0
catchall_65_70,sensitivity,Capped,entries_2025_2040,joint,EB-3 / ROW,aged_out,1,7133.0,,,,,1,0,0
catchall_65_70,sensitivity,Capped,entries_2025_2040,joint,EB-4 / India,aged_out,1,2642.0,,,,,1,0,0
catchall_65_70,sensitivity,Capped,entries_2025_2040,joint,EB-4 / China,aged_out,1,0.0,,,,,0,1,0
catchall_65_70,sensitivity,Capped,entries_2025_2040,joint,EB-4 / ROW,aged_out,1,27898.0,,,,,1,0,0
catchall_65_70,sensitivity,Capped,entries_2025_2040,joint,EB-5 / India,aged_out,1,342.0,,,,,1,0,0
catchall_65_70,sensitivity,Capped,entries_2025_2040,joint,EB-5 / China,aged_out,1,500.0,,,,,1,0,0
catchall_65_70,sensitivity,Capped,entries_2025_2040,joint,EB-5 / ROW,aged_out,1,0.0,,,,,0,1,0
catchall_60_65,primary,Uncapped,all_entries_2009_2040,overall,All,exited,50,420714.64,798.0439545973567,112.86045839614403,420487.8384175561,420941.44158244395,50,0,0
catchall_60_65,primary,Uncapped,all_entries_2009_2040,nationality,India,exited,50,130321.22,381.4903261939834,53.95087932176673,130212.80164889363,130429.63835110638,50,0,0
catchall_60_65,primary,Uncapped,all_entries_2009_2040,nationality,China,exited,50,33073.48,243.45885458851362,34.430281403889516,33004.28975908335,33142.670240916654,50,0,0
catchall_60_65,primary,Uncapped,all_entries_2009_2040,nationality,ROW,exited,50,257319.94,594.9311196624842,84.13596581044959,257150.86244655537,257489.01755344463,50,0,0
catchall_60_65,primary,Uncapped,all_entries_2009_2040,category,EB-1,exited,50,9923.0,168.8239029405541,23.875305319129062,9875.020777651778,9970.979222348222,50,0,0
catchall_60_65,primary,Uncapped,all_entries_2009_2040,category,EB-2,exited,50,147274.16,449.85695504237793,63.61938069487945,147146.31206795407,147402.00793204593,50,0,0
catchall_60_65,primary,Uncapped,all_entries_2009_2040,category,EB-3,exited,50,142094.88,487.33036357824676,68.9189209528568,141956.38224308347,142233.37775691654,50,0,0
catchall_60_65,primary,Uncapped,all_entries_2009_2040,category,EB-4,exited,50,118157.24,463.1723600367803,65.50246332803688,118025.60787172502,118288.87212827499,50,0,0
catchall_60_65,primary,Uncapped,all_entries_2009_2040,category,EB-5,exited,50,3265.36,60.861421714097546,8.607104801338513,3248.063375327854,3282.6566246721463,50,0,0
catchall_60_65,primary,Uncapped,all_entries_2009_2040,joint,EB-1 / India,exited,50,2746.54,63.849699150682405,9.029711049233693,2728.3941162770275,2764.6858837229724,50,0,0
catchall_60_65,primary,Uncapped,all_entries_2009_2040,joint,EB-1 / China,exited,50,1497.06,47.8617950830454,6.7686799725964715,1483.4578283390174,1510.6621716609825,50,0,0
catchall_60_65,primary,Uncapped,all_entries_2009_2040,joint,EB-1 / ROW,exited,50,5679.4,127.20768812602226,17.98988377859476,5643.247975039702,5715.552024960297,50,0,0
catchall_60_65,primary,Uncapped,all_entries_2009_2040,joint,EB-2 / India,exited,50,81981.58,319.97207084751784,45.250884217316454,81890.64494361868,82072.51505638132,50,0,0
catchall_60_65,primary,Uncapped,all_entries_2009_2040,joint,EB-2 / China,exited,50,12796.78,147.0087169427135,20.790172128745283,12755.00058491442,12838.559415085581,50,0,0
catchall_60_65,primary,Uncapped,all_entries_2009_2040,joint,EB-2 / ROW,exited,50,52495.8,279.78548634149513,39.56764293392948,52416.2858445684,52575.3141554316,50,0,0
catchall_60_65,primary,Uncapped,all_entries_2009_2040,joint,EB-3 / India,exited,50,38272.0,216.21597290388956,30.577556128237426,38210.552100392764,38333.447899607236,50,0,0
catchall_60_65,primary,Uncapped,all_entries_2009_2040,joint,EB-3 / China,exited,50,16475.08,130.7936277546597,18.49701222426178,16437.90886227325,16512.251137726755,50,0,0
catchall_60_65,primary,Uncapped,all_entries_2009_2040,joint,EB-3 / ROW,exited,50,87347.8,378.2438474889781,53.49175790030933,87240.30428793303,87455.29571206697,50,0,0
catchall_60_65,primary,Uncapped,all_entries_2009_2040,joint,EB-4 / India,exited,50,6941.88,139.46057009866587,19.7227029649817,6902.245744512317,6981.514255487683,50,0,0
catchall_60_65,primary,Uncapped,all_entries_2009_2040,joint,EB-4 / China,exited,50,295.22,22.098379292313243,3.1251827701654147,288.93971009357267,301.5002899064274,50,0,0
catchall_60_65,primary,Uncapped,all_entries_2009_2040,joint,EB-4 / ROW,exited,50,110920.14,437.2289835791226,61.83351584401984,110795.88089773522,111044.39910226478,50,0,0
catchall_60_65,primary,Uncapped,all_entries_2009_2040,joint,EB-5 / India,exited,50,379.22,25.171485325053577,3.5597855931766103,372.0663430224629,386.37365697753717,50,0,0
catchall_60_65,primary,Uncapped,all_entries_2009_2040,joint,EB-5 / China,exited,50,2009.34,49.34948669170424,6.97907133755587,1995.3150310618892,2023.3649689381107,50,0,0
catchall_60_65,primary,Uncapped,all_entries_2009_2040,joint,EB-5 / ROW,exited,50,876.8,44.68575082205302,6.319519485737207,864.1004501309068,889.4995498690931,50,0,0
catchall_60_65,primary,Uncapped,entries_2009_2024,overall,All,exited,50,173436.78,508.1158991202455,71.85843957932505,173292.37505924265,173581.18494075735,50,0,0
catchall_60_65,primary,Uncapped,entries_2009_2024,nationality,India,exited,50,74468.26,297.87086710416605,42.12530200945454,74383.6060362252,74552.91396377479,50,0,0
catchall_60_65,primary,Uncapped,entries_2009_2024,nationality,China,exited,50,14724.24,154.49596256530327,21.84902855917379,14680.332733252155,14768.147266747845,50,0,0
catchall_60_65,primary,Uncapped,entries_2009_2024,nationality,ROW,exited,50,84244.28,404.540507292924,57.21066719429451,84129.3108599067,84359.24914009329,50,0,0
catchall_60_65,primary,Uncapped,entries_2009_2024,category,EB-1,exited,50,1110.08,36.39737599871503,5.147366277217577,1099.7359801928694,1120.4240198071304,50,0,0
catchall_60_65,primary,Uncapped,entries_2009_2024,category,EB-2,exited,50,61906.68,298.2098589919522,42.17324270197871,61821.929695796665,61991.430304203335,50,0,0
catchall_60_65,primary,Uncapped,entries_2009_2024,category,EB-3,exited,50,53898.06,301.66364631855146,42.661681989861606,53812.32814029889,53983.79185970111,50,0,0
