seed,metric,period,dimension,group,scenario,value
2035,ageouts,historical,nationality,ROW,Capped minus uncapped,0.0
2035,ageouts,projection,nationality,ROW,Uncapped,111365.0
2035,ageouts,projection,nationality,ROW,Capped,54538.0
2035,ageouts,projection,nationality,ROW,Capped minus uncapped,-56827.0
2035,ageouts,full,nationality,ROW,Uncapped,118056.0
2035,ageouts,full,nationality,ROW,Capped,61229.0
2035,ageouts,full,nationality,ROW,Capped minus uncapped,-56827.0
2035,ageouts,historical,category,EB-1,Uncapped,1.0
2035,ageouts,historical,category,EB-1,Capped,1.0
2035,ageouts,historical,category,EB-1,Capped minus uncapped,0.0
2035,ageouts,projection,category,EB-1,Uncapped,791.0
2035,ageouts,projection,category,EB-1,Capped,2570.0
2035,ageouts,projection,category,EB-1,Capped minus uncapped,1779.0
2035,ageouts,full,category,EB-1,Uncapped,792.0
2035,ageouts,full,category,EB-1,Capped,2571.0
2035,ageouts,full,category,EB-1,Capped minus uncapped,1779.0
2035,ageouts,historical,category,EB-2,Uncapped,6277.0
2035,ageouts,historical,category,EB-2,Capped,6277.0
2035,ageouts,historical,category,EB-2,Capped minus uncapped,0.0
2035,ageouts,projection,category,EB-2,Uncapped,108295.0
2035,ageouts,projection,category,EB-2,Capped,149873.0
2035,ageouts,projection,category,EB-2,Capped minus uncapped,41578.0
2035,ageouts,full,category,EB-2,Uncapped,114572.0
2035,ageouts,full,category,EB-2,Capped,156150.0
2035,ageouts,full,category,EB-2,Capped minus uncapped,41578.0
2035,ageouts,historical,category,EB-3,Uncapped,9446.0
2035,ageouts,historical,category,EB-3,Capped,9446.0
2035,ageouts,historical,category,EB-3,Capped minus uncapped,0.0
2035,ageouts,projection,category,EB-3,Uncapped,39941.0
2035,ageouts,projection,category,EB-3,Capped,63630.0
2035,ageouts,projection,category,EB-3,Capped minus uncapped,23689.0
2035,ageouts,full,category,EB-3,Uncapped,49387.0
2035,ageouts,full,category,EB-3,Capped,73076.0
2035,ageouts,full,category,EB-3,Capped minus uncapped,23689.0
2035,ageouts,historical,category,EB-4,Uncapped,6860.0
2035,ageouts,historical,category,EB-4,Capped,6860.0
2035,ageouts,historical,category,EB-4,Capped minus uncapped,0.0
2035,ageouts,projection,category,EB-4,Uncapped,50112.0
2035,ageouts,projection,category,EB-4,Capped,50033.0
2035,ageouts,projection,category,EB-4,Capped minus uncapped,-79.0
2035,ageouts,full,category,EB-4,Uncapped,56972.0
2035,ageouts,full,category,EB-4,Capped,56893.0
2035,ageouts,full,category,EB-4,Capped minus uncapped,-79.0
2035,ageouts,historical,category,EB-5,Uncapped,228.0
2035,ageouts,historical,category,EB-5,Capped,228.0
2035,ageouts,historical,category,EB-5,Capped minus uncapped,0.0
2035,ageouts,projection,category,EB-5,Uncapped,609.0
2035,ageouts,projection,category,EB-5,Capped,1140.0
2035,ageouts,projection,category,EB-5,Capped minus uncapped,531.0
2035,ageouts,full,category,EB-5,Uncapped,837.0
2035,ageouts,full,category,EB-5,Capped,1368.0
2035,ageouts,full,category,EB-5,Capped minus uncapped,531.0
2035,exits,historical,overall,All,Uncapped,239645.0
2035,exits,historical,overall,All,Capped,239645.0
2035,exits,historical,overall,All,Capped minus uncapped,0.0
2035,exits,projection,overall,All,Uncapped,1070076.0
2035,exits,projection,overall,All,Capped,1091820.0
2035,exits,projection,overall,All,Capped minus uncapped,21744.0
2035,exits,full,overall,All,Uncapped,1309721.0
2035,exits,full,overall,All,Capped,1331465.0
2035,exits,full,overall,All,Capped minus uncapped,21744.0
2035,exits,historical,nationality,India,Uncapped,96415.0
2035,exits,historical,nationality,India,Capped,96415.0
2035,exits,historical,nationality,India,Capped minus uncapped,0.0
2035,exits,projection,nationality,India,Uncapped,187072.0
2035,exits,projection,nationality,India,Capped,334713.0
2035,exits,projection,nationality,India,Capped minus uncapped,147641.0
2035,exits,full,nationality,India,Uncapped,283487.0
2035,exits,full,nationality,India,Capped,431128.0
2035,exits,full,nationality,India,Capped minus uncapped,147641.0
2035,exits,historical,nationality,China,Uncapped,32516.0
2035,exits,historical,nationality,China,Capped,32516.0
2035,exits,historical,nationality,China,Capped minus uncapped,0.0
2035,exits,projection,nationality,China,Uncapped,95319.0
2035,exits,projection,nationality,China,Capped,104290.0
2035,exits,projection,nationality,China,Capped minus uncapped,8971.0
2035,exits,full,nationality,China,Uncapped,127835.0
2035,exits,full,nationality,China,Capped,136806.0
2035,exits,full,nationality,China,Capped minus uncapped,8971.0
2035,exits,historical,nationality,ROW,Uncapped,110714.0
2035,exits,historical,nationality,ROW,Capped,110714.0
2035,exits,historical,nationality,ROW,Capped minus uncapped,0.0
2035,exits,projection,nationality,ROW,Uncapped,787685.0
2035,exits,projection,nationality,ROW,Capped,652817.0
2035,exits,projection,nationality,ROW,Capped minus uncapped,-134868.0
2035,exits,full,nationality,ROW,Uncapped,898399.0
2035,exits,full,nationality,ROW,Capped,763531.0
2035,exits,full,nationality,ROW,Capped minus uncapped,-134868.0
2035,exits,historical,category,EB-1,Uncapped,2347.0
2035,exits,historical,category,EB-1,Capped,2347.0
2035,exits,historical,category,EB-1,Capped minus uncapped,0.0
2035,exits,projection,category,EB-1,Uncapped,16487.0
2035,exits,projection,category,EB-1,Capped,15599.0
2035,exits,projection,category,EB-1,Capped minus uncapped,-888.0
2035,exits,full,category,EB-1,Uncapped,18834.0
2035,exits,full,category,EB-1,Capped,17946.0
2035,exits,full,category,EB-1,Capped minus uncapped,-888.0
2035,exits,historical,category,EB-2,Uncapped,68503.0
2035,exits,historical,category,EB-2,Capped,68503.0
2035,exits,historical,category,EB-2,Capped minus uncapped,0.0
2035,exits,projection,category,EB-2,Uncapped,282443.0
2035,exits,projection,category,EB-2,Capped,309817.0
2035,exits,projection,category,EB-2,Capped minus uncapped,27374.0
2035,exits,full,category,EB-2,Uncapped,350946.0
2035,exits,full,category,EB-2,Capped,378320.0
2035,exits,full,category,EB-2,Capped minus uncapped,27374.0
2035,exits,historical,category,EB-3,Uncapped,85299.0
2035,exits,historical,category,EB-3,Capped,85299.0
2035,exits,historical,category,EB-3,Capped minus uncapped,0.0
2035,exits,projection,category,EB-3,Uncapped,249194.0
2035,exits,projection,category,EB-3,Capped,243669.0
2035,exits,projection,category,EB-3,Capped minus uncapped,-5525.0
2035,exits,full,category,EB-3,Uncapped,334493.0
2035,exits,full,category,EB-3,Capped,328968.0
2035,exits,full,category,EB-3,Capped minus uncapped,-5525.0
2035,exits,historical,category,EB-4,Uncapped,81591.0
2035,exits,historical,category,EB-4,Capped,81591.0
2035,exits,historical,category,EB-4,Capped minus uncapped,0.0
2035,exits,projection,category,EB-4,Uncapped,518589.0
2035,exits,projection,category,EB-4,Capped,518905.0
2035,exits,projection,category,EB-4,Capped minus uncapped,316.0
2035,exits,full,category,EB-4,Uncapped,600180.0
2035,exits,full,category,EB-4,Capped,600496.0
2035,exits,full,category,EB-4,Capped minus uncapped,316.0
2035,exits,historical,category,EB-5,Uncapped,1905.0
2035,exits,historical,category,EB-5,Capped,1905.0
2035,exits,historical,category,EB-5,Capped minus uncapped,0.0
2035,exits,projection,category,EB-5,Uncapped,3363.0
2035,exits,projection,category,EB-5,Capped,3830.0
2035,exits,projection,category,EB-5,Capped minus uncapped,467.0
2035,exits,full,category,EB-5,Uncapped,5268.0
2035,exits,full,category,EB-5,Capped,5735.0
2035,exits,full,category,EB-5,Capped minus uncapped,467.0
2035,visas,historical,overall,All,Uncapped,2571033.0
2035,visas,historical,overall,All,Capped,2571033.0
2035,visas,historical,overall,All,Capped minus uncapped,0.0
2035,visas,projection,overall,All,Uncapped,2678304.0
2035,visas,projection,overall,All,Capped,2678304.0
2035,visas,projection,overall,All,Capped minus uncapped,0.0
2035,visas,full,overall,All,Uncapped,5249337.0
2035,visas,full,overall,All,Capped,5249337.0
2035,visas,full,overall,All,Capped minus uncapped,0.0
2035,conversions,historical,overall,All,Uncapped,1163480.0
2035,conversions,historical,overall,All,Capped,1163480.0
2035,conversions,historical,overall,All,Capped minus uncapped,0.0
2035,conversions,projection,overall,All,Uncapped,1266979.0
2035,conversions,projection,overall,All,Capped,1263768.0
2035,conversions,projection,overall,All,Capped minus uncapped,-3211.0
2035,conversions,full,overall,All,Uncapped,2430459.0
2035,conversions,full,overall,All,Capped,2427248.0
2035,conversions,full,overall,All,Capped minus uncapped,-3211.0
2035,backlog,end2040,overall,All,Uncapped,2793242.0
2035,backlog,end2040,overall,All,Capped,2774709.0
2035,backlog,end2040,overall,All,Capped minus uncapped,-18533.0
2035,relative_ageout_change_pct,historical,overall,All,Capped minus uncapped,0.0
2035,relative_ageout_change_pct,projection,overall,All,Capped minus uncapped,33.79157738750826
2035,relative_ageout_change_pct,full,overall,All,Capped minus uncapped,30.32800143781452
2036,ageouts,historical,overall,All,Uncapped,23249.0
2036,ageouts,historical,overall,All,Capped,23249.0
2036,ageouts,historical,overall,All,Capped minus uncapped,0.0
2036,ageouts,projection,overall,All,Uncapped,199808.0
2036,ageouts,projection,overall,All,Capped,266209.0
2036,ageouts,projection,overall,All,Capped minus uncapped,66401.0
2036,ageouts,full,overall,All,Uncapped,223057.0
2036,ageouts,full,overall,All,Capped,289458.0
2036,ageouts,full,overall,All,Capped minus uncapped,66401.0
2036,ageouts,historical,nationality,India,Uncapped,14418.0
2036,ageouts,historical,nationality,India,Capped,14418.0
2036,ageouts,historical,nationality,India,Capped minus uncapped,0.0
2036,ageouts,projection,nationality,India,Uncapped,73237.0
2036,ageouts,projection,nationality,India,Capped,193011.0
2036,ageouts,projection,nationality,India,Capped minus uncapped,119774.0
2036,ageouts,full,nationality,India,Uncapped,87655.0
2036,ageouts,full,nationality,India,Capped,207429.0
2036,ageouts,full,nationality,India,Capped minus uncapped,119774.0
2036,ageouts,historical,nationality,China,Uncapped,1969.0
2036,ageouts,historical,nationality,China,Capped,1969.0
2036,ageouts,historical,nationality,China,Capped minus uncapped,0.0
2036,ageouts,projection,nationality,China,Uncapped,14647.0
2036,ageouts,projection,nationality,China,Capped,18746.0
2036,ageouts,projection,nationality,China,Capped minus uncapped,4099.0
2036,ageouts,full,nationality,China,Uncapped,16616.0
2036,ageouts,full,nationality,China,Capped,20715.0
2036,ageouts,full,nationality,China,Capped minus uncapped,4099.0
2036,ageouts,historical,nationality,ROW,Uncapped,6862.0
2036,ageouts,historical,nationality,ROW,Capped,6862.0
2036,ageouts,historical,nationality,ROW,Capped minus uncapped,0.0
2036,ageouts,projection,nationality,ROW,Uncapped,111924.0
2036,ageouts,projection,nationality,ROW,Capped,54452.0
2036,ageouts,projection,nationality,ROW,Capped minus uncapped,-57472.0
2036,ageouts,full,nationality,ROW,Uncapped,118786.0
2036,ageouts,full,nationality,ROW,Capped,61314.0
2036,ageouts,full,nationality,ROW,Capped minus uncapped,-57472.0
2036,ageouts,historical,category,EB-1,Uncapped,1.0
2036,ageouts,historical,category,EB-1,Capped,1.0
2036,ageouts,historical,category,EB-1,Capped minus uncapped,0.0
2036,ageouts,projection,category,EB-1,Uncapped,803.0
2036,ageouts,projection,category,EB-1,Capped,2578.0
2036,ageouts,projection,category,EB-1,Capped minus uncapped,1775.0
2036,ageouts,full,category,EB-1,Uncapped,804.0
2036,ageouts,full,category,EB-1,Capped,2579.0
2036,ageouts,full,category,EB-1,Capped minus uncapped,1775.0
2036,ageouts,historical,category,EB-2,Uncapped,6377.0
2036,ageouts,historical,category,EB-2,Capped,6377.0
2036,ageouts,historical,category,EB-2,Capped minus uncapped,0.0
2036,ageouts,projection,category,EB-2,Uncapped,108005.0
2036,ageouts,projection,category,EB-2,Capped,149504.0
2036,ageouts,projection,category,EB-2,Capped minus uncapped,41499.0
2036,ageouts,full,category,EB-2,Uncapped,114382.0
2036,ageouts,full,category,EB-2,Capped,155881.0
2036,ageouts,full,category,EB-2,Capped minus uncapped,41499.0
2036,ageouts,historical,category,EB-3,Uncapped,9609.0
2036,ageouts,historical,category,EB-3,Capped,9609.0
2036,ageouts,historical,category,EB-3,Capped minus uncapped,0.0
2036,ageouts,projection,category,EB-3,Uncapped,40315.0
2036,ageouts,projection,category,EB-3,Capped,63413.0
2036,ageouts,projection,category,EB-3,Capped minus uncapped,23098.0
2036,ageouts,full,category,EB-3,Uncapped,49924.0
2036,ageouts,full,category,EB-3,Capped,73022.0
2036,ageouts,full,category,EB-3,Capped minus uncapped,23098.0
2036,ageouts,historical,category,EB-4,Uncapped,7069.0
2036,ageouts,historical,category,EB-4,Capped,7069.0
2036,ageouts,historical,category,EB-4,Capped minus uncapped,0.0
2036,ageouts,projection,category,EB-4,Uncapped,50130.0
2036,ageouts,projection,category,EB-4,Capped,49578.0
2036,ageouts,projection,category,EB-4,Capped minus uncapped,-552.0
2036,ageouts,full,category,EB-4,Uncapped,57199.0
2036,ageouts,full,category,EB-4,Capped,56647.0
2036,ageouts,full,category,EB-4,Capped minus uncapped,-552.0
2036,ageouts,historical,category,EB-5,Uncapped,193.0
2036,ageouts,historical,category,EB-5,Capped,193.0
2036,ageouts,historical,category,EB-5,Capped minus uncapped,0.0
2036,ageouts,projection,category,EB-5,Uncapped,555.0
2036,ageouts,projection,category,EB-5,Capped,1136.0
2036,ageouts,projection,category,EB-5,Capped minus uncapped,581.0
2036,ageouts,full,category,EB-5,Uncapped,748.0
2036,ageouts,full,category,EB-5,Capped,1329.0
2036,ageouts,full,category,EB-5,Capped minus uncapped,581.0
2036,exits,historical,overall,All,Uncapped,239069.0
2036,exits,historical,overall,All,Capped,239069.0
2036,exits,historical,overall,All,Capped minus uncapped,0.0
2036,exits,projection,overall,All,Uncapped,1071606.0
2036,exits,projection,overall,All,Capped,1092779.0
2036,exits,projection,overall,All,Capped minus uncapped,21173.0
2036,exits,full,overall,All,Uncapped,1310675.0
2036,exits,full,overall,All,Capped,1331848.0
2036,exits,full,overall,All,Capped minus uncapped,21173.0
2036,exits,historical,nationality,India,Uncapped,96268.0
2036,exits,historical,nationality,India,Capped,96268.0
2036,exits,historical,nationality,India,Capped minus uncapped,0.0
2036,exits,projection,nationality,India,Uncapped,187467.0
2036,exits,projection,nationality,India,Capped,335520.0
2036,exits,projection,nationality,India,Capped minus uncapped,148053.0
2036,exits,full,nationality,India,Uncapped,283735.0
2036,exits,full,nationality,India,Capped,431788.0
2036,exits,full,nationality,India,Capped minus uncapped,148053.0
2036,exits,historical,nationality,China,Uncapped,32193.0
2036,exits,historical,nationality,China,Capped,32193.0
2036,exits,historical,nationality,China,Capped minus uncapped,0.0
2036,exits,projection,nationality,China,Uncapped,95191.0
2036,exits,projection,nationality,China,Capped,104108.0
2036,exits,projection,nationality,China,Capped minus uncapped,8917.0
2036,exits,full,nationality,China,Uncapped,127384.0
2036,exits,full,nationality,China,Capped,136301.0
2036,exits,full,nationality,China,Capped minus uncapped,8917.0
2036,exits,historical,nationality,ROW,Uncapped,110608.0
2036,exits,historical,nationality,ROW,Capped,110608.0
2036,exits,historical,nationality,ROW,Capped minus uncapped,0.0
2036,exits,projection,nationality,ROW,Uncapped,788948.0
2036,exits,projection,nationality,ROW,Capped,653151.0
2036,exits,projection,nationality,ROW,Capped minus uncapped,-135797.0
2036,exits,full,nationality,ROW,Uncapped,899556.0
2036,exits,full,nationality,ROW,Capped,763759.0
2036,exits,full,nationality,ROW,Capped minus uncapped,-135797.0
2036,exits,historical,category,EB-1,Uncapped,2290.0
2036,exits,historical,category,EB-1,Capped,2290.0
2036,exits,historical,category,EB-1,Capped minus uncapped,0.0
2036,exits,projection,category,EB-1,Uncapped,16556.0
2036,exits,projection,category,EB-1,Capped,15794.0
2036,exits,projection,category,EB-1,Capped minus uncapped,-762.0
2036,exits,full,category,EB-1,Uncapped,18846.0
2036,exits,full,category,EB-1,Capped,18084.0
2036,exits,full,category,EB-1,Capped minus uncapped,-762.0
2036,exits,historical,category,EB-2,Uncapped,68411.0
2036,exits,historical,category,EB-2,Capped,68411.0
2036,exits,historical,category,EB-2,Capped minus uncapped,0.0
2036,exits,projection,category,EB-2,Uncapped,282836.0
2036,exits,projection,category,EB-2,Capped,309135.0
2036,exits,projection,category,EB-2,Capped minus uncapped,26299.0
2036,exits,full,category,EB-2,Uncapped,351247.0
2036,exits,full,category,EB-2,Capped,377546.0
2036,exits,full,category,EB-2,Capped minus uncapped,26299.0
2036,exits,historical,category,EB-3,Uncapped,84754.0
2036,exits,historical,category,EB-3,Capped,84754.0
2036,exits,historical,category,EB-3,Capped minus uncapped,0.0
2036,exits,projection,category,EB-3,Uncapped,249973.0
2036,exits,projection,category,EB-3,Capped,245057.0
2036,exits,projection,category,EB-3,Capped minus uncapped,-4916.0
2036,exits,full,category,EB-3,Uncapped,334727.0
2036,exits,full,category,EB-3,Capped,329811.0
2036,exits,full,category,EB-3,Capped minus uncapped,-4916.0
2036,exits,historical,category,EB-4,Uncapped,81668.0
2036,exits,historical,category,EB-4,Capped,81668.0
2036,exits,historical,category,EB-4,Capped minus uncapped,0.0
2036,exits,projection,category,EB-4,Uncapped,518823.0
2036,exits,projection,category,EB-4,Capped,518936.0
2036,exits,projection,category,EB-4,Capped minus uncapped,113.0
2036,exits,full,category,EB-4,Uncapped,600491.0
2036,exits,full,category,EB-4,Capped,600604.0
2036,exits,full,category,EB-4,Capped minus uncapped,113.0
2036,exits,historical,category,EB-5,Uncapped,1946.0
2036,exits,historical,category,EB-5,Capped,1946.0
2036,exits,historical,category,EB-5,Capped minus uncapped,0.0
2036,exits,projection,category,EB-5,Uncapped,3418.0
2036,exits,projection,category,EB-5,Capped,3857.0
2036,exits,projection,category,EB-5,Capped minus uncapped,439.0
2036,exits,full,category,EB-5,Uncapped,5364.0
2036,exits,full,category,EB-5,Capped,5803.0
2036,exits,full,category,EB-5,Capped minus uncapped,439.0
2036,visas,historical,overall,All,Uncapped,2571033.0
2036,visas,historical,overall,All,Capped,2571033.0
2036,visas,historical,overall,All,Capped minus uncapped,0.0
2036,visas,projection,overall,All,Uncapped,2678304.0
2036,visas,projection,overall,All,Capped,2678304.0
2036,visas,projection,overall,All,Capped minus uncapped,0.0
2036,visas,full,overall,All,Uncapped,5249337.0
2036,visas,full,overall,All,Capped,5249337.0
2036,visas,full,overall,All,Capped minus uncapped,0.0
2036,conversions,historical,overall,All,Uncapped,1163699.0
2036,conversions,historical,overall,All,Capped,1163699.0
2036,conversions,historical,overall,All,Capped minus uncapped,0.0
2036,conversions,projection,overall,All,Uncapped,1267300.0
2036,conversions,projection,overall,All,Capped,1262884.0
2036,conversions,projection,overall,All,Capped minus uncapped,-4416.0
2036,conversions,full,overall,All,Uncapped,2430999.0
2036,conversions,full,overall,All,Capped,2426583.0
2036,conversions,full,overall,All,Capped minus uncapped,-4416.0
2036,backlog,end2040,overall,All,Uncapped,2791748.0
2036,backlog,end2040,overall,All,Capped,2774991.0
2036,backlog,end2040,overall,All,Capped minus uncapped,-16757.0
2036,relative_ageout_change_pct,historical,overall,All,Capped minus uncapped,0.0
2036,relative_ageout_change_pct,projection,overall,All,Capped minus uncapped,33.2324031069827
2036,relative_ageout_change_pct,full,overall,All,Capped minus uncapped,29.76862416333045
2037,ageouts,historical,overall,All,Uncapped,22997.0
2037,ageouts,historical,overall,All,Capped,22997.0
2037,ageouts,historical,overall,All,Capped minus uncapped,0.0
2037,ageouts,projection,overall,All,Uncapped,199877.0
2037,ageouts,projection,overall,All,Capped,266212.0
2037,ageouts,projection,overall,All,Capped minus uncapped,66335.0
2037,ageouts,full,overall,All,Uncapped,222874.0
2037,ageouts,full,overall,All,Capped,289209.0
2037,ageouts,full,overall,All,Capped minus uncapped,66335.0
2037,ageouts,historical,nationality,India,Uncapped,14183.0
2037,ageouts,historical,nationality,India,Capped,14183.0
2037,ageouts,historical,nationality,India,Capped minus uncapped,0.0
2037,ageouts,projection,nationality,India,Uncapped,73451.0
2037,ageouts,projection,nationality,India,Capped,192971.0
2037,ageouts,projection,nationality,India,Capped minus uncapped,119520.0
2037,ageouts,full,nationality,India,Uncapped,87634.0
2037,ageouts,full,nationality,India,Capped,207154.0
2037,ageouts,full,nationality,India,Capped minus uncapped,119520.0
2037,ageouts,historical,nationality,China,Uncapped,2066.0
2037,ageouts,historical,nationality,China,Capped,2066.0
2037,ageouts,historical,nationality,China,Capped minus uncapped,0.0
2037,ageouts,projection,nationality,China,Uncapped,14863.0
2037,ageouts,projection,nationality,China,Capped,19107.0
2037,ageouts,projection,nationality,China,Capped minus uncapped,4244.0
2037,ageouts,full,nationality,China,Uncapped,16929.0
2037,ageouts,full,nationality,China,Capped,21173.0
2037,ageouts,full,nationality,China,Capped minus uncapped,4244.0
2037,ageouts,historical,nationality,ROW,Uncapped,6748.0
2037,ageouts,historical,nationality,ROW,Capped,6748.0
2037,ageouts,historical,nationality,ROW,Capped minus uncapped,0.0
2037,ageouts,projection,nationality,ROW,Uncapped,111563.0
2037,ageouts,projection,nationality,ROW,Capped,54134.0
2037,ageouts,projection,nationality,ROW,Capped minus uncapped,-57429.0
2037,ageouts,full,nationality,ROW,Uncapped,118311.0
2037,ageouts,full,nationality,ROW,Capped,60882.0
2037,ageouts,full,nationality,ROW,Capped minus uncapped,-57429.0
2037,ageouts,historical,category,EB-1,Uncapped,0.0
2037,ageouts,historical,category,EB-1,Capped,0.0
2037,ageouts,historical,category,EB-1,Capped minus uncapped,0.0
2037,ageouts,projection,category,EB-1,Uncapped,719.0
2037,ageouts,projection,category,EB-1,Capped,2511.0
2037,ageouts,projection,category,EB-1,Capped minus uncapped,1792.0
2037,ageouts,full,category,EB-1,Uncapped,719.0
2037,ageouts,full,category,EB-1,Capped,2511.0
2037,ageouts,full,category,EB-1,Capped minus uncapped,1792.0
2037,ageouts,historical,category,EB-2,Uncapped,6250.0
2037,ageouts,historical,category,EB-2,Capped,6250.0
2037,ageouts,historical,category,EB-2,Capped minus uncapped,0.0
2037,ageouts,projection,category,EB-2,Uncapped,108472.0
2037,ageouts,projection,category,EB-2,Capped,149829.0
2037,ageouts,projection,category,EB-2,Capped minus uncapped,41357.0
2037,ageouts,full,category,EB-2,Uncapped,114722.0
2037,ageouts,full,category,EB-2,Capped,156079.0
2037,ageouts,full,category,EB-2,Capped minus uncapped,41357.0
2037,ageouts,historical,category,EB-3,Uncapped,9604.0
2037,ageouts,historical,category,EB-3,Capped,9604.0
2037,ageouts,historical,category,EB-3,Capped minus uncapped,0.0
2037,ageouts,projection,category,EB-3,Uncapped,40485.0
2037,ageouts,projection,category,EB-3,Capped,63456.0
2037,ageouts,projection,category,EB-3,Capped minus uncapped,22971.0
2037,ageouts,full,category,EB-3,Uncapped,50089.0
2037,ageouts,full,category,EB-3,Capped,73060.0
2037,ageouts,full,category,EB-3,Capped minus uncapped,22971.0
2037,ageouts,historical,category,EB-4,Uncapped,6938.0
2037,ageouts,historical,category,EB-4,Capped,6938.0
2037,ageouts,historical,category,EB-4,Capped minus uncapped,0.0
2037,ageouts,projection,category,EB-4,Uncapped,49603.0
2037,ageouts,projection,category,EB-4,Capped,49246.0
2037,ageouts,projection,category,EB-4,Capped minus uncapped,-357.0
2037,ageouts,full,category,EB-4,Uncapped,56541.0
2037,ageouts,full,category,EB-4,Capped,56184.0
2037,ageouts,full,category,EB-4,Capped minus uncapped,-357.0
2037,ageouts,historical,category,EB-5,Uncapped,205.0
2037,ageouts,historical,category,EB-5,Capped,205.0
2037,ageouts,historical,category,EB-5,Capped minus uncapped,0.0
2037,ageouts,projection,category,EB-5,Uncapped,598.0
2037,ageouts,projection,category,EB-5,Capped,1170.0
2037,ageouts,projection,category,EB-5,Capped minus uncapped,572.0
2037,ageouts,full,category,EB-5,Uncapped,803.0
2037,ageouts,full,category,EB-5,Capped,1375.0
2037,ageouts,full,category,EB-5,Capped minus uncapped,572.0
2037,exits,historical,overall,All,Uncapped,239031.0
2037,exits,historical,overall,All,Capped,239031.0
2037,exits,historical,overall,All,Capped minus uncapped,0.0
2037,exits,projection,overall,All,Uncapped,1071027.0
2037,exits,projection,overall,All,Capped,1092621.0
2037,exits,projection,overall,All,Capped minus uncapped,21594.0
2037,exits,full,overall,All,Uncapped,1310058.0
2037,exits,full,overall,All,Capped,1331652.0
2037,exits,full,overall,All,Capped minus uncapped,21594.0
2037,exits,historical,nationality,India,Uncapped,96134.0
2037,exits,historical,nationality,India,Capped,96134.0
2037,exits,historical,nationality,India,Capped minus uncapped,0.0
2037,exits,projection,nationality,India,Uncapped,186864.0
2037,exits,projection,nationality,India,Capped,334015.0
2037,exits,projection,nationality,India,Capped minus uncapped,147151.0
2037,exits,full,nationality,India,Uncapped,282998.0
2037,exits,full,nationality,India,Capped,430149.0
2037,exits,full,nationality,India,Capped minus uncapped,147151.0
2037,exits,historical,nationality,China,Uncapped,32145.0
2037,exits,historical,nationality,China,Capped,32145.0
2037,exits,historical,nationality,China,Capped minus uncapped,0.0
2037,exits,projection,nationality,China,Uncapped,95514.0
2037,exits,projection,nationality,China,Capped,104751.0
2037,exits,projection,nationality,China,Capped minus uncapped,9237.0
2037,exits,full,nationality,China,Uncapped,127659.0
2037,exits,full,nationality,China,Capped,136896.0
2037,exits,full,nationality,China,Capped minus uncapped,9237.0
2037,exits,historical,nationality,ROW,Uncapped,110752.0
2037,exits,historical,nationality,ROW,Capped,110752.0
2037,exits,historical,nationality,ROW,Capped minus uncapped,0.0
2037,exits,projection,nationality,ROW,Uncapped,788649.0
2037,exits,projection,nationality,ROW,Capped,653855.0
2037,exits,projection,nationality,ROW,Capped minus uncapped,-134794.0
2037,exits,full,nationality,ROW,Uncapped,899401.0
2037,exits,full,nationality,ROW,Capped,764607.0
2037,exits,full,nationality,ROW,Capped minus uncapped,-134794.0
2037,exits,historical,category,EB-1,Uncapped,2302.0
2037,exits,historical,category,EB-1,Capped,2302.0
2037,exits,historical,category,EB-1,Capped minus uncapped,0.0
2037,exits,projection,category,EB-1,Uncapped,16552.0
2037,exits,projection,category,EB-1,Capped,15756.0
2037,exits,projection,category,EB-1,Capped minus uncapped,-796.0
2037,exits,full,category,EB-1,Uncapped,18854.0
2037,exits,full,category,EB-1,Capped,18058.0
2037,exits,full,category,EB-1,Capped minus uncapped,-796.0
2037,exits,historical,category,EB-2,Uncapped,68416.0
2037,exits,historical,category,EB-2,Capped,68416.0
2037,exits,historical,category,EB-2,Capped minus uncapped,0.0
2037,exits,projection,category,EB-2,Uncapped,282519.0
2037,exits,projection,category,EB-2,Capped,308100.0
2037,exits,projection,category,EB-2,Capped minus uncapped,25581.0
2037,exits,full,category,EB-2,Uncapped,350935.0
2037,exits,full,category,EB-2,Capped,376516.0
2037,exits,full,category,EB-2,Capped minus uncapped,25581.0
2037,exits,historical,category,EB-3,Uncapped,84418.0
2037,exits,historical,category,EB-3,Capped,84418.0
2037,exits,historical,category,EB-3,Capped minus uncapped,0.0
2037,exits,projection,category,EB-3,Uncapped,249302.0
2037,exits,projection,category,EB-3,Capped,244952.0
2037,exits,projection,category,EB-3,Capped minus uncapped,-4350.0
2037,exits,full,category,EB-3,Uncapped,333720.0
2037,exits,full,category,EB-3,Capped,329370.0
2037,exits,full,category,EB-3,Capped minus uncapped,-4350.0
2037,exits,historical,category,EB-4,Uncapped,82022.0
2037,exits,historical,category,EB-4,Capped,82022.0
2037,exits,historical,category,EB-4,Capped minus uncapped,0.0
2037,exits,projection,category,EB-4,Uncapped,519224.0
2037,exits,projection,category,EB-4,Capped,520040.0
2037,exits,projection,category,EB-4,Capped minus uncapped,816.0
2037,exits,full,category,EB-4,Uncapped,601246.0
2037,exits,full,category,EB-4,Capped,602062.0
2037,exits,full,category,EB-4,Capped minus uncapped,816.0
2037,exits,historical,category,EB-5,Uncapped,1873.0
2037,exits,historical,category,EB-5,Capped,1873.0
2037,exits,historical,category,EB-5,Capped minus uncapped,0.0
2037,exits,projection,category,EB-5,Uncapped,3430.0
2037,exits,projection,category,EB-5,Capped,3773.0
