seed,scenario,year,principals,spouses,children,visas
2052,Capped,2023,88526.0,61657.0,43745.0,193928.0
2052,Capped,2024,76774.0,52665.0,37955.0,167394.0
2052,Capped,2025,76937.0,52652.0,37805.0,167394.0
2052,Capped,2026,77134.0,52677.0,37583.0,167394.0
2052,Capped,2027,77426.0,52591.0,37377.0,167394.0
2052,Capped,2028,77617.0,52850.0,36927.0,167394.0
2052,Capped,2029,77107.0,53223.0,37064.0,167394.0
2052,Capped,2030,78717.0,52410.0,36267.0,167394.0
2052,Capped,2031,78893.0,52298.0,36203.0,167394.0
2052,Capped,2032,79650.0,52304.0,35440.0,167394.0
2052,Capped,2033,80010.0,51886.0,35498.0,167394.0
2052,Capped,2034,80130.0,52030.0,35234.0,167394.0
2052,Capped,2035,79640.0,52433.0,35321.0,167394.0
2052,Capped,2036,79237.0,53179.0,34978.0,167394.0
2052,Capped,2037,79065.0,53312.0,35017.0,167394.0
2052,Capped,2038,79121.0,53412.0,34861.0,167394.0
2052,Capped,2039,79973.0,53235.0,34186.0,167394.0
2052,Capped,2040,81561.0,52369.0,33464.0,167394.0
2053,Uncapped,2009,63786.0,44336.0,32865.0,140987.0
2053,Uncapped,2010,68314.0,47402.0,34546.0,150262.0
2053,Uncapped,2011,63609.0,44428.0,31265.0,139302.0
2053,Uncapped,2012,65119.0,46383.0,33145.0,144647.0
2053,Uncapped,2013,72750.0,51964.0,36555.0,161269.0
2053,Uncapped,2014,67768.0,48284.0,35307.0,151359.0
2053,Uncapped,2015,64703.0,45370.0,33879.0,143952.0
2053,Uncapped,2016,62755.0,44267.0,33328.0,140350.0
2053,Uncapped,2017,62408.0,44244.0,32952.0,139604.0
2053,Uncapped,2018,62563.0,44075.0,32845.0,139483.0
2053,Uncapped,2019,63275.0,44557.0,32754.0,140586.0
2053,Uncapped,2020,66419.0,46394.0,34340.0,147153.0
2053,Uncapped,2021,88387.0,65051.0,42069.0,195507.0
2053,Uncapped,2022,125796.0,90681.0,58773.0,275250.0
2053,Uncapped,2023,88599.0,61600.0,43729.0,193928.0
2053,Uncapped,2024,76529.0,52587.0,38278.0,167394.0
2053,Uncapped,2025,76442.0,61018.0,29934.0,167394.0
2053,Uncapped,2026,76409.0,60479.0,30506.0,167394.0
2053,Uncapped,2027,76386.0,58458.0,32550.0,167394.0
2053,Uncapped,2028,76095.0,58361.0,32938.0,167394.0
2053,Uncapped,2029,76510.0,57700.0,33184.0,167394.0
2053,Uncapped,2030,77670.0,57559.0,32165.0,167394.0
2053,Uncapped,2031,77858.0,57351.0,32185.0,167394.0
2053,Uncapped,2032,79517.0,56700.0,31177.0,167394.0
2053,Uncapped,2033,80898.0,55426.0,31070.0,167394.0
2053,Uncapped,2034,81312.0,55613.0,30469.0,167394.0
2053,Uncapped,2035,80251.0,56747.0,30396.0,167394.0
2053,Uncapped,2036,80198.0,56950.0,30246.0,167394.0
2053,Uncapped,2037,80085.0,57336.0,29973.0,167394.0
2053,Uncapped,2038,80436.0,57549.0,29409.0,167394.0
2053,Uncapped,2039,82851.0,56138.0,28405.0,167394.0
2053,Uncapped,2040,83523.0,56100.0,27771.0,167394.0
2053,Capped,2009,63786.0,44336.0,32865.0,140987.0
2053,Capped,2010,68314.0,47402.0,34546.0,150262.0
2053,Capped,2011,63609.0,44428.0,31265.0,139302.0
2053,Capped,2012,65119.0,46383.0,33145.0,144647.0
2053,Capped,2013,72750.0,51964.0,36555.0,161269.0
2053,Capped,2014,67768.0,48284.0,35307.0,151359.0
2053,Capped,2015,64703.0,45370.0,33879.0,143952.0
2053,Capped,2016,62755.0,44267.0,33328.0,140350.0
2053,Capped,2017,62408.0,44244.0,32952.0,139604.0
2053,Capped,2018,62563.0,44075.0,32845.0,139483.0
2053,Capped,2019,63275.0,44557.0,32754.0,140586.0
2053,Capped,2020,66419.0,46394.0,34340.0,147153.0
2053,Capped,2021,88387.0,65051.0,42069.0,195507.0
2053,Capped,2022,125796.0,90681.0,58773.0,275250.0
2053,Capped,2023,88599.0,61600.0,43729.0,193928.0
2053,Capped,2024,76529.0,52587.0,38278.0,167394.0
2053,Capped,2025,76925.0,52686.0,37783.0,167394.0
2053,Capped,2026,76981.0,52855.0,37558.0,167394.0
2053,Capped,2027,77610.0,52551.0,37233.0,167394.0
2053,Capped,2028,77513.0,52926.0,36955.0,167394.0
2053,Capped,2029,77154.0,52919.0,37321.0,167394.0
2053,Capped,2030,78734.0,52302.0,36358.0,167394.0
2053,Capped,2031,78864.0,52343.0,36187.0,167394.0
2053,Capped,2032,79654.0,52217.0,35523.0,167394.0
2053,Capped,2033,79947.0,51977.0,35470.0,167394.0
2053,Capped,2034,80439.0,52120.0,34835.0,167394.0
2053,Capped,2035,79867.0,52656.0,34871.0,167394.0
2053,Capped,2036,79178.0,53145.0,35071.0,167394.0
2053,Capped,2037,78977.0,53198.0,35219.0,167394.0
2053,Capped,2038,79225.0,53562.0,34607.0,167394.0
2053,Capped,2039,79980.0,53135.0,34279.0,167394.0
2053,Capped,2040,81528.0,52252.0,33614.0,167394.0
2054,Uncapped,2009,64060.0,44313.0,32614.0,140987.0
2054,Uncapped,2010,68012.0,47409.0,34841.0,150262.0
2054,Uncapped,2011,63453.0,44568.0,31281.0,139302.0
2054,Uncapped,2012,65209.0,46309.0,33129.0,144647.0
2054,Uncapped,2013,72607.0,51922.0,36740.0,161269.0
2054,Uncapped,2014,68053.0,48305.0,35001.0,151359.0
2054,Uncapped,2015,64584.0,45219.0,34149.0,143952.0
2054,Uncapped,2016,62822.0,44558.0,32970.0,140350.0
2054,Uncapped,2017,62402.0,44081.0,33121.0,139604.0
2054,Uncapped,2018,62469.0,44027.0,32987.0,139483.0
2054,Uncapped,2019,63255.0,44568.0,32763.0,140586.0
2054,Uncapped,2020,66682.0,46456.0,34015.0,147153.0
2054,Uncapped,2021,88352.0,65099.0,42056.0,195507.0
2054,Uncapped,2022,126171.0,90796.0,58283.0,275250.0
2054,Uncapped,2023,88413.0,61556.0,43959.0,193928.0
2054,Uncapped,2024,76980.0,52638.0,37776.0,167394.0
2054,Uncapped,2025,76607.0,61050.0,29737.0,167394.0
2054,Uncapped,2026,76648.0,60374.0,30372.0,167394.0
2054,Uncapped,2027,76046.0,58579.0,32769.0,167394.0
2054,Uncapped,2028,75894.0,58388.0,33112.0,167394.0
2054,Uncapped,2029,76594.0,57931.0,32869.0,167394.0
2054,Uncapped,2030,77392.0,57393.0,32609.0,167394.0
2054,Uncapped,2031,77959.0,57423.0,32012.0,167394.0
2054,Uncapped,2032,79431.0,56571.0,31392.0,167394.0
2054,Uncapped,2033,80945.0,55650.0,30799.0,167394.0
2054,Uncapped,2034,81498.0,55783.0,30113.0,167394.0
2054,Uncapped,2035,80297.0,56783.0,30314.0,167394.0
2054,Uncapped,2036,80400.0,56906.0,30088.0,167394.0
2054,Uncapped,2037,80144.0,57438.0,29812.0,167394.0
2054,Uncapped,2038,80648.0,57452.0,29294.0,167394.0
2054,Uncapped,2039,83084.0,56088.0,28222.0,167394.0
2054,Uncapped,2040,83965.0,56214.0,27215.0,167394.0
2054,Capped,2009,64060.0,44313.0,32614.0,140987.0
2054,Capped,2010,68012.0,47409.0,34841.0,150262.0
2054,Capped,2011,63453.0,44568.0,31281.0,139302.0
2054,Capped,2012,65209.0,46309.0,33129.0,144647.0
2054,Capped,2013,72607.0,51922.0,36740.0,161269.0
2054,Capped,2014,68053.0,48305.0,35001.0,151359.0
2054,Capped,2015,64584.0,45219.0,34149.0,143952.0
2054,Capped,2016,62822.0,44558.0,32970.0,140350.0
2054,Capped,2017,62402.0,44081.0,33121.0,139604.0
2054,Capped,2018,62469.0,44027.0,32987.0,139483.0
2054,Capped,2019,63255.0,44568.0,32763.0,140586.0
2054,Capped,2020,66682.0,46456.0,34015.0,147153.0
2054,Capped,2021,88352.0,65099.0,42056.0,195507.0
2054,Capped,2022,126171.0,90796.0,58283.0,275250.0
2054,Capped,2023,88413.0,61556.0,43959.0,193928.0
2054,Capped,2024,76980.0,52638.0,37776.0,167394.0
2054,Capped,2025,77103.0,52628.0,37663.0,167394.0
2054,Capped,2026,77338.0,52769.0,37287.0,167394.0
2054,Capped,2027,77324.0,52627.0,37443.0,167394.0
2054,Capped,2028,77305.0,52858.0,37231.0,167394.0
2054,Capped,2029,77334.0,53053.0,37007.0,167394.0
2054,Capped,2030,78532.0,52270.0,36592.0,167394.0
2054,Capped,2031,79101.0,52410.0,35883.0,167394.0
2054,Capped,2032,79689.0,52124.0,35581.0,167394.0
2054,Capped,2033,80221.0,52040.0,35133.0,167394.0
2054,Capped,2034,80288.0,51938.0,35168.0,167394.0
2054,Capped,2035,79913.0,52738.0,34743.0,167394.0
2054,Capped,2036,79528.0,53242.0,34624.0,167394.0
2054,Capped,2037,79327.0,53365.0,34702.0,167394.0
2054,Capped,2038,78847.0,53438.0,35109.0,167394.0
2054,Capped,2039,79923.0,53315.0,34156.0,167394.0
2054,Capped,2040,81108.0,52436.0,33850.0,167394.0
2055,Uncapped,2009,63782.0,44337.0,32868.0,140987.0
2055,Uncapped,2010,67966.0,47387.0,34909.0,150262.0
2055,Uncapped,2011,63379.0,44390.0,31533.0,139302.0
2055,Uncapped,2012,65246.0,46329.0,33072.0,144647.0
2055,Uncapped,2013,72611.0,52139.0,36519.0,161269.0
2055,Uncapped,2014,68278.0,48372.0,34709.0,151359.0
2055,Uncapped,2015,64709.0,45505.0,33738.0,143952.0
2055,Uncapped,2016,62976.0,44327.0,33047.0,140350.0
2055,Uncapped,2017,62488.0,44257.0,32859.0,139604.0
2055,Uncapped,2018,62419.0,44132.0,32932.0,139483.0
2055,Uncapped,2019,63168.0,44726.0,32692.0,140586.0
2055,Uncapped,2020,66478.0,46408.0,34267.0,147153.0
2055,Uncapped,2021,88480.0,65175.0,41852.0,195507.0
2055,Uncapped,2022,126100.0,90613.0,58537.0,275250.0
2055,Uncapped,2023,88590.0,61717.0,43621.0,193928.0
2055,Uncapped,2024,76721.0,52537.0,38136.0,167394.0
2055,Uncapped,2025,76413.0,61044.0,29937.0,167394.0
2055,Uncapped,2026,76366.0,60493.0,30535.0,167394.0
2055,Uncapped,2027,76331.0,58490.0,32573.0,167394.0
2055,Uncapped,2028,75838.0,58484.0,33072.0,167394.0
2055,Uncapped,2029,76599.0,57923.0,32872.0,167394.0
2055,Uncapped,2030,77676.0,57458.0,32260.0,167394.0
2055,Uncapped,2031,78005.0,57385.0,32004.0,167394.0
2055,Uncapped,2032,79332.0,56644.0,31418.0,167394.0
2055,Uncapped,2033,80832.0,55388.0,31174.0,167394.0
2055,Uncapped,2034,81155.0,55621.0,30618.0,167394.0
2055,Uncapped,2035,80433.0,56608.0,30353.0,167394.0
2055,Uncapped,2036,80118.0,56792.0,30484.0,167394.0
2055,Uncapped,2037,79991.0,57436.0,29967.0,167394.0
2055,Uncapped,2038,80446.0,57583.0,29365.0,167394.0
2055,Uncapped,2039,82992.0,56099.0,28303.0,167394.0
2055,Uncapped,2040,83855.0,56122.0,27417.0,167394.0
2055,Capped,2009,63782.0,44337.0,32868.0,140987.0
2055,Capped,2010,67966.0,47387.0,34909.0,150262.0
2055,Capped,2011,63379.0,44390.0,31533.0,139302.0
2055,Capped,2012,65246.0,46329.0,33072.0,144647.0
2055,Capped,2013,72611.0,52139.0,36519.0,161269.0
2055,Capped,2014,68278.0,48372.0,34709.0,151359.0
2055,Capped,2015,64709.0,45505.0,33738.0,143952.0
2055,Capped,2016,62976.0,44327.0,33047.0,140350.0
2055,Capped,2017,62488.0,44257.0,32859.0,139604.0
2055,Capped,2018,62419.0,44132.0,32932.0,139483.0
2055,Capped,2019,63168.0,44726.0,32692.0,140586.0
2055,Capped,2020,66478.0,46408.0,34267.0,147153.0
2055,Capped,2021,88480.0,65175.0,41852.0,195507.0
2055,Capped,2022,126100.0,90613.0,58537.0,275250.0
2055,Capped,2023,88590.0,61717.0,43621.0,193928.0
2055,Capped,2024,76721.0,52537.0,38136.0,167394.0
2055,Capped,2025,76836.0,52616.0,37942.0,167394.0
2055,Capped,2026,77265.0,52736.0,37393.0,167394.0
2055,Capped,2027,77280.0,52568.0,37546.0,167394.0
2055,Capped,2028,77302.0,53019.0,37073.0,167394.0
2055,Capped,2029,77404.0,52982.0,37008.0,167394.0
2055,Capped,2030,78808.0,52342.0,36244.0,167394.0
2055,Capped,2031,78971.0,52482.0,35941.0,167394.0
2055,Capped,2032,79357.0,52088.0,35949.0,167394.0
2055,Capped,2033,80066.0,51959.0,35369.0,167394.0
2055,Capped,2034,80370.0,52122.0,34902.0,167394.0
2055,Capped,2035,79850.0,52779.0,34765.0,167394.0
2055,Capped,2036,79113.0,53170.0,35111.0,167394.0
2055,Capped,2037,79190.0,53316.0,34888.0,167394.0
2055,Capped,2038,79115.0,53549.0,34730.0,167394.0
2055,Capped,2039,80121.0,53203.0,34070.0,167394.0
2055,Capped,2040,81309.0,52463.0,33622.0,167394.0
2056,Uncapped,2009,64063.0,44325.0,32599.0,140987.0
2056,Uncapped,2010,68139.0,47494.0,34629.0,150262.0
2056,Uncapped,2011,63204.0,44384.0,31714.0,139302.0
2056,Uncapped,2012,65224.0,46358.0,33065.0,144647.0
2056,Uncapped,2013,72712.0,51979.0,36578.0,161269.0
2056,Uncapped,2014,68263.0,48422.0,34674.0,151359.0
2056,Uncapped,2015,64725.0,45363.0,33864.0,143952.0
2056,Uncapped,2016,62881.0,44286.0,33183.0,140350.0
2056,Uncapped,2017,62456.0,44291.0,32857.0,139604.0
2056,Uncapped,2018,62550.0,44144.0,32789.0,139483.0
2056,Uncapped,2019,63363.0,44482.0,32741.0,140586.0
2056,Uncapped,2020,66483.0,46175.0,34495.0,147153.0
2056,Uncapped,2021,88608.0,65211.0,41688.0,195507.0
2056,Uncapped,2022,126304.0,90913.0,58033.0,275250.0
2056,Uncapped,2023,88634.0,61799.0,43495.0,193928.0
2056,Uncapped,2024,76735.0,52616.0,38043.0,167394.0
2056,Uncapped,2025,76341.0,61083.0,29970.0,167394.0
2056,Uncapped,2026,76663.0,60400.0,30331.0,167394.0
2056,Uncapped,2027,76150.0,58656.0,32588.0,167394.0
2056,Uncapped,2028,75878.0,58523.0,32993.0,167394.0
2056,Uncapped,2029,76496.0,57978.0,32920.0,167394.0
2056,Uncapped,2030,77483.0,57625.0,32286.0,167394.0
2056,Uncapped,2031,77970.0,57502.0,31922.0,167394.0
2056,Uncapped,2032,79336.0,56596.0,31462.0,167394.0
2056,Uncapped,2033,80832.0,55460.0,31102.0,167394.0
2056,Uncapped,2034,81293.0,55783.0,30318.0,167394.0
2056,Uncapped,2035,80417.0,56820.0,30157.0,167394.0
2056,Uncapped,2036,80067.0,56832.0,30495.0,167394.0
2056,Uncapped,2037,80301.0,57337.0,29756.0,167394.0
2056,Uncapped,2038,80498.0,57584.0,29312.0,167394.0
2056,Uncapped,2039,82927.0,56003.0,28464.0,167394.0
2056,Uncapped,2040,83519.0,56167.0,27708.0,167394.0
2056,Capped,2009,64063.0,44325.0,32599.0,140987.0
2056,Capped,2010,68139.0,47494.0,34629.0,150262.0
2056,Capped,2011,63204.0,44384.0,31714.0,139302.0
2056,Capped,2012,65224.0,46358.0,33065.0,144647.0
2056,Capped,2013,72712.0,51979.0,36578.0,161269.0
2056,Capped,2014,68263.0,48422.0,34674.0,151359.0
2056,Capped,2015,64725.0,45363.0,33864.0,143952.0
2056,Capped,2016,62881.0,44286.0,33183.0,140350.0
2056,Capped,2017,62456.0,44291.0,32857.0,139604.0
2056,Capped,2018,62550.0,44144.0,32789.0,139483.0
2056,Capped,2019,63363.0,44482.0,32741.0,140586.0
2056,Capped,2020,66483.0,46175.0,34495.0,147153.0
2056,Capped,2021,88608.0,65211.0,41688.0,195507.0
2056,Capped,2022,126304.0,90913.0,58033.0,275250.0
2056,Capped,2023,88634.0,61799.0,43495.0,193928.0
2056,Capped,2024,76735.0,52616.0,38043.0,167394.0
2056,Capped,2025,77028.0,52752.0,37614.0,167394.0
2056,Capped,2026,76949.0,52642.0,37803.0,167394.0
2056,Capped,2027,77670.0,52711.0,37013.0,167394.0
2056,Capped,2028,77256.0,52967.0,37171.0,167394.0
2056,Capped,2029,77244.0,53033.0,37117.0,167394.0
2056,Capped,2030,78971.0,52266.0,36157.0,167394.0
2056,Capped,2031,78804.0,52397.0,36193.0,167394.0
2056,Capped,2032,79610.0,52097.0,35687.0,167394.0
2056,Capped,2033,79983.0,52064.0,35347.0,167394.0
2056,Capped,2034,80462.0,52050.0,34882.0,167394.0
2056,Capped,2035,79779.0,52653.0,34962.0,167394.0
2056,Capped,2036,79066.0,53177.0,35151.0,167394.0
2056,Capped,2037,79255.0,53284.0,34855.0,167394.0
2056,Capped,2038,79221.0,53462.0,34711.0,167394.0
2056,Capped,2039,80228.0,53210.0,33956.0,167394.0
2056,Capped,2040,81400.0,52244.0,33750.0,167394.0
2057,Uncapped,2009,63834.0,44259.0,32894.0,140987.0
2057,Uncapped,2010,68000.0,47363.0,34899.0,150262.0
2057,Uncapped,2011,63563.0,44613.0,31126.0,139302.0
2057,Uncapped,2012,65041.0,46274.0,33332.0,144647.0
2057,Uncapped,2013,72874.0,51986.0,36409.0,161269.0
2057,Uncapped,2014,68155.0,48489.0,34715.0,151359.0
2057,Uncapped,2015,64726.0,45465.0,33761.0,143952.0
2057,Uncapped,2016,62884.0,44304.0,33162.0,140350.0
2057,Uncapped,2017,62533.0,44179.0,32892.0,139604.0
2057,Uncapped,2018,62681.0,44165.0,32637.0,139483.0
2057,Uncapped,2019,63249.0,44530.0,32807.0,140586.0
2057,Uncapped,2020,66171.0,46352.0,34630.0,147153.0
2057,Uncapped,2021,88378.0,65191.0,41938.0,195507.0
2057,Uncapped,2022,125876.0,90582.0,58792.0,275250.0
2057,Uncapped,2023,88592.0,61763.0,43573.0,193928.0
2057,Uncapped,2024,76964.0,52655.0,37775.0,167394.0
2057,Uncapped,2025,76568.0,60962.0,29864.0,167394.0
2057,Uncapped,2026,76509.0,60408.0,30477.0,167394.0
2057,Uncapped,2027,76160.0,58448.0,32786.0,167394.0
2057,Uncapped,2028,76065.0,58462.0,32867.0,167394.0
2057,Uncapped,2029,76778.0,57814.0,32802.0,167394.0
2057,Uncapped,2030,77712.0,57528.0,32154.0,167394.0
2057,Uncapped,2031,78130.0,57516.0,31748.0,167394.0
2057,Uncapped,2032,79391.0,56632.0,31371.0,167394.0
2057,Uncapped,2033,80688.0,55594.0,31112.0,167394.0
2057,Uncapped,2034,81264.0,55820.0,30310.0,167394.0
2057,Uncapped,2035,80474.0,56775.0,30145.0,167394.0
2057,Uncapped,2036,80226.0,56819.0,30349.0,167394.0
2057,Uncapped,2037,80186.0,57326.0,29882.0,167394.0
2057,Uncapped,2038,80639.0,57578.0,29177.0,167394.0
2057,Uncapped,2039,83095.0,55932.0,28367.0,167394.0
2057,Uncapped,2040,83856.0,56211.0,27327.0,167394.0
2057,Capped,2009,63834.0,44259.0,32894.0,140987.0
2057,Capped,2010,68000.0,47363.0,34899.0,150262.0
2057,Capped,2011,63563.0,44613.0,31126.0,139302.0
2057,Capped,2012,65041.0,46274.0,33332.0,144647.0
2057,Capped,2013,72874.0,51986.0,36409.0,161269.0
2057,Capped,2014,68155.0,48489.0,34715.0,151359.0
2057,Capped,2015,64726.0,45465.0,33761.0,143952.0
2057,Capped,2016,62884.0,44304.0,33162.0,140350.0
2057,Capped,2017,62533.0,44179.0,32892.0,139604.0
2057,Capped,2018,62681.0,44165.0,32637.0,139483.0
2057,Capped,2019,63249.0,44530.0,32807.0,140586.0
2057,Capped,2020,66171.0,46352.0,34630.0,147153.0
2057,Capped,2021,88378.0,65191.0,41938.0,195507.0
2057,Capped,2022,125876.0,90582.0,58792.0,275250.0
2057,Capped,2023,88592.0,61763.0,43573.0,193928.0
2057,Capped,2024,76964.0,52655.0,37775.0,167394.0
2057,Capped,2025,76966.0,52633.0,37795.0,167394.0
2057,Capped,2026,77206.0,52659.0,37529.0,167394.0
2057,Capped,2027,77556.0,52743.0,37095.0,167394.0
2057,Capped,2028,77596.0,53067.0,36731.0,167394.0
2057,Capped,2029,77347.0,53074.0,36973.0,167394.0
2057,Capped,2030,78921.0,52309.0,36164.0,167394.0
2057,Capped,2031,78914.0,52441.0,36039.0,167394.0
2057,Capped,2032,79673.0,52022.0,35699.0,167394.0
2057,Capped,2033,80094.0,51991.0,35309.0,167394.0
2057,Capped,2034,80423.0,51883.0,35088.0,167394.0
2057,Capped,2035,79783.0,52678.0,34933.0,167394.0
2057,Capped,2036,79398.0,53072.0,34924.0,167394.0
2057,Capped,2037,79090.0,53446.0,34858.0,167394.0
2057,Capped,2038,79281.0,53470.0,34643.0,167394.0
2057,Capped,2039,80099.0,53135.0,34160.0,167394.0
2057,Capped,2040,81378.0,52259.0,33757.0,167394.0
2058,Uncapped,2009,63656.0,44420.0,32911.0,140987.0
2058,Uncapped,2010,68257.0,47328.0,34677.0,150262.0
2058,Uncapped,2011,63464.0,44611.0,31227.0,139302.0
2058,Uncapped,2012,65363.0,46465.0,32819.0,144647.0
2058,Uncapped,2013,72399.0,51982.0,36888.0,161269.0
2058,Uncapped,2014,68134.0,48549.0,34676.0,151359.0
2058,Uncapped,2015,64712.0,45343.0,33897.0,143952.0
2058,Uncapped,2016,62691.0,44362.0,33297.0,140350.0
2058,Uncapped,2017,62676.0,44153.0,32775.0,139604.0
2058,Uncapped,2018,62231.0,44054.0,33198.0,139483.0
2058,Uncapped,2019,63470.0,44565.0,32551.0,140586.0
2058,Uncapped,2020,66324.0,46236.0,34593.0,147153.0
2058,Uncapped,2021,88404.0,65387.0,41716.0,195507.0
2058,Uncapped,2022,125832.0,90560.0,58858.0,275250.0
2058,Uncapped,2023,88536.0,61709.0,43683.0,193928.0
2058,Uncapped,2024,76743.0,52518.0,38133.0,167394.0
2058,Uncapped,2025,76690.0,60994.0,29710.0,167394.0
2058,Uncapped,2026,76463.0,60201.0,30730.0,167394.0
2058,Uncapped,2027,76356.0,58488.0,32550.0,167394.0
2058,Uncapped,2028,75877.0,58512.0,33005.0,167394.0
2058,Uncapped,2029,76861.0,57784.0,32749.0,167394.0
2058,Uncapped,2030,77622.0,57470.0,32302.0,167394.0
2058,Uncapped,2031,78032.0,57568.0,31794.0,167394.0
2058,Uncapped,2032,79487.0,56629.0,31278.0,167394.0
2058,Uncapped,2033,80934.0,55480.0,30980.0,167394.0
2058,Uncapped,2034,81358.0,55656.0,30380.0,167394.0
2058,Uncapped,2035,80369.0,56582.0,30443.0,167394.0
2058,Uncapped,2036,80221.0,56876.0,30297.0,167394.0
2058,Uncapped,2037,80261.0,57402.0,29731.0,167394.0
2058,Uncapped,2038,80601.0,57487.0,29306.0,167394.0
2058,Uncapped,2039,82952.0,56028.0,28414.0,167394.0
2058,Uncapped,2040,83798.0,56107.0,27489.0,167394.0
2058,Capped,2009,63656.0,44420.0,32911.0,140987.0
2058,Capped,2010,68257.0,47328.0,34677.0,150262.0
2058,Capped,2011,63464.0,44611.0,31227.0,139302.0
2058,Capped,2012,65363.0,46465.0,32819.0,144647.0
2058,Capped,2013,72399.0,51982.0,36888.0,161269.0
2058,Capped,2014,68134.0,48549.0,34676.0,151359.0
2058,Capped,2015,64712.0,45343.0,33897.0,143952.0
2058,Capped,2016,62691.0,44362.0,33297.0,140350.0
2058,Capped,2017,62676.0,44153.0,32775.0,139604.0
2058,Capped,2018,62231.0,44054.0,33198.0,139483.0
2058,Capped,2019,63470.0,44565.0,32551.0,140586.0
2058,Capped,2020,66324.0,46236.0,34593.0,147153.0
2058,Capped,2021,88404.0,65387.0,41716.0,195507.0
2058,Capped,2022,125832.0,90560.0,58858.0,275250.0
2058,Capped,2023,88536.0,61709.0,43683.0,193928.0
2058,Capped,2024,76743.0,52518.0,38133.0,167394.0
2058,Capped,2025,77318.0,52533.0,37543.0,167394.0
2058,Capped,2026,77362.0,52578.0,37454.0,167394.0
2058,Capped,2027,77380.0,52810.0,37204.0,167394.0
2058,Capped,2028,77490.0,52794.0,37110.0,167394.0
2058,Capped,2029,77521.0,53100.0,36773.0,167394.0
2058,Capped,2030,78461.0,52383.0,36550.0,167394.0
2058,Capped,2031,79018.0,52344.0,36032.0,167394.0
2058,Capped,2032,79579.0,52230.0,35585.0,167394.0
2058,Capped,2033,80329.0,52019.0,35046.0,167394.0
2058,Capped,2034,80428.0,51918.0,35048.0,167394.0
2058,Capped,2035,79555.0,52545.0,35294.0,167394.0
2058,Capped,2036,79564.0,53066.0,34764.0,167394.0
2058,Capped,2037,79110.0,53226.0,35058.0,167394.0
2058,Capped,2038,79402.0,53487.0,34505.0,167394.0
2058,Capped,2039,80154.0,52961.0,34279.0,167394.0
2058,Capped,2040,81438.0,52444.0,33512.0,167394.0
2059,Uncapped,2009,63878.0,44356.0,32753.0,140987.0
2059,Uncapped,2010,68078.0,47229.0,34955.0,150262.0
2059,Uncapped,2011,63413.0,44494.0,31395.0,139302.0
2059,Uncapped,2012,65382.0,46298.0,32967.0,144647.0
2059,Uncapped,2013,72490.0,51998.0,36781.0,161269.0
2059,Uncapped,2014,68076.0,48327.0,34956.0,151359.0
2059,Uncapped,2015,64453.0,45380.0,34119.0,143952.0
2059,Uncapped,2016,62797.0,44256.0,33297.0,140350.0
2059,Uncapped,2017,62462.0,44328.0,32814.0,139604.0
2059,Uncapped,2018,62115.0,44046.0,33322.0,139483.0
2059,Uncapped,2019,63191.0,44590.0,32805.0,140586.0
2059,Uncapped,2020,66469.0,46286.0,34398.0,147153.0
2059,Uncapped,2021,88243.0,65336.0,41928.0,195507.0
2059,Uncapped,2022,125949.0,90668.0,58633.0,275250.0
2059,Uncapped,2023,88444.0,61530.0,43954.0,193928.0
2059,Uncapped,2024,76695.0,52697.0,38002.0,167394.0
2059,Uncapped,2025,76461.0,61089.0,29844.0,167394.0
2059,Uncapped,2026,76426.0,60422.0,30546.0,167394.0
2059,Uncapped,2027,76026.0,58458.0,32910.0,167394.0
2059,Uncapped,2028,75957.0,58322.0,33115.0,167394.0
2059,Uncapped,2029,76653.0,57844.0,32897.0,167394.0
2059,Uncapped,2030,77599.0,57687.0,32108.0,167394.0
2059,Uncapped,2031,77863.0,57330.0,32201.0,167394.0
2059,Uncapped,2032,79582.0,56640.0,31172.0,167394.0
2059,Uncapped,2033,80843.0,55526.0,31025.0,167394.0
2059,Uncapped,2034,81241.0,55773.0,30380.0,167394.0
2059,Uncapped,2035,80226.0,56663.0,30505.0,167394.0
2059,Uncapped,2036,80427.0,56783.0,30184.0,167394.0
2059,Uncapped,2037,80241.0,57333.0,29820.0,167394.0
2059,Uncapped,2038,80520.0,57535.0,29339.0,167394.0
2059,Uncapped,2039,82814.0,55961.0,28619.0,167394.0
2059,Uncapped,2040,83827.0,56221.0,27346.0,167394.0
2059,Capped,2009,63878.0,44356.0,32753.0,140987.0
2059,Capped,2010,68078.0,47229.0,34955.0,150262.0
2059,Capped,2011,63413.0,44494.0,31395.0,139302.0
2059,Capped,2012,65382.0,46298.0,32967.0,144647.0
2059,Capped,2013,72490.0,51998.0,36781.0,161269.0
2059,Capped,2014,68076.0,48327.0,34956.0,151359.0
2059,Capped,2015,64453.0,45380.0,34119.0,143952.0
2059,Capped,2016,62797.0,44256.0,33297.0,140350.0
2059,Capped,2017,62462.0,44328.0,32814.0,139604.0
2059,Capped,2018,62115.0,44046.0,33322.0,139483.0
2059,Capped,2019,63191.0,44590.0,32805.0,140586.0
2059,Capped,2020,66469.0,46286.0,34398.0,147153.0
2059,Capped,2021,88243.0,65336.0,41928.0,195507.0
2059,Capped,2022,125949.0,90668.0,58633.0,275250.0
2059,Capped,2023,88444.0,61530.0,43954.0,193928.0
2059,Capped,2024,76695.0,52697.0,38002.0,167394.0
2059,Capped,2025,77018.0,52672.0,37704.0,167394.0
