aged_out,ageout_pct,eb_category,entry_year,exit_pct,exited,nationality,save_pct,saved,scenario,still_dependent,total_created,seed,observation_end_year
1097,45.255775577557756,EB-3,2028,41.2953795379538,1001,China,13.448844884488448,326,Capped,0,2424,2014,2061
0,0.0,EB-4,2028,0.0,0,China,100.0,49,Capped,0,49,2014,2061
16,1.008827238335435,EB-5,2028,5.800756620428752,92,China,93.19041614123581,1478,Capped,0,1586,2014,2061
80,1.7115960633290546,EB-1,2028,6.247325631151048,292,India,92.0410783055199,4302,Capped,0,4674,2014,2061
12854,70.6846301897168,EB-2,2028,29.315369810283197,5331,India,0.0,0,Capped,0,18185,2014,2061
3044,65.49053356282272,EB-3,2028,34.50946643717728,1604,India,0.0,0,Capped,0,4648,2014,2061
378,40.21276595744681,EB-4,2028,45.63829787234043,429,India,14.148936170212767,133,Capped,0,940,2014,2061
24,3.779527559055118,EB-5,2028,5.669291338582677,36,India,90.5511811023622,575,Capped,0,635,2014,2061
0,0.0,EB-1,2028,0.0,0,ROW,100.0,8029,Capped,0,8029,2014,2061
36,0.28199906000313335,EB-2,2028,8.138806203979321,1039,ROW,91.57919473601754,11691,Capped,0,12766,2014,2061
369,2.1698224156180173,EB-3,2028,19.569563683405857,3328,ROW,78.26061390097613,13309,Capped,0,17006,2014,2061
4876,43.527941439028744,EB-4,2028,56.47205856097125,6326,ROW,0.0,0,Capped,0,11202,2014,2061
0,0.0,EB-5,2028,0.0,0,ROW,100.0,1274,Capped,0,1274,2014,2061
91,4.924242424242424,EB-1,2029,10.01082251082251,185,China,85.06493506493507,1572,Capped,0,1848,2014,2061
1696,68.24949698189134,EB-2,2029,31.75050301810865,789,China,0.0,0,Capped,0,2485,2014,2061
1072,47.66562916851934,EB-3,2029,42.95242329924411,966,China,9.38194753223655,211,Capped,0,2249,2014,2061
0,0.0,EB-4,2029,0.0,0,China,100.0,55,Capped,0,55,2014,2061
22,1.4360313315926894,EB-5,2029,6.723237597911227,103,China,91.84073107049609,1407,Capped,0,1532,2014,2061
145,3.1735609542569487,EB-1,2029,6.894287590282337,315,India,89.93215145546071,4109,Capped,0,4569,2014,2061
12774,69.94469692821552,EB-2,2029,30.055303071784483,5489,India,0.0,0,Capped,0,18263,2014,2061
3018,64.70840480274443,EB-3,2029,35.291595197255575,1646,India,0.0,0,Capped,0,4664,2014,2061
369,42.027334851936224,EB-4,2029,44.30523917995444,389,India,13.66742596810934,120,Capped,0,878,2014,2061
19,2.5815217391304346,EB-5,2029,4.755434782608696,35,India,92.66304347826086,682,Capped,0,736,2014,2061
0,0.0,EB-1,2029,0.0,0,ROW,100.0,8279,Capped,0,8279,2014,2061
59,0.45672704753057747,EB-2,2029,8.081746400371575,1044,ROW,91.46152655209785,11815,Capped,0,12918,2014,2061
583,3.374233128834356,EB-3,2029,21.020951499016093,3632,ROW,75.60481537214956,13063,Capped,0,17278,2014,2061
4823,43.61942660757891,EB-4,2029,56.3805733924211,6234,ROW,0.0,0,Capped,0,11057,2014,2061
0,0.0,EB-5,2029,0.0,0,ROW,100.0,1271,Capped,0,1271,2014,2061
117,6.344902386117137,EB-1,2030,9.652928416485901,178,China,84.00216919739695,1549,Capped,0,1844,2014,2061
1752,66.92131398013751,EB-2,2030,33.07868601986249,866,China,0.0,0,Capped,0,2618,2014,2061
1190,49.707602339181285,EB-3,2030,43.984962406015036,1053,China,6.307435254803676,151,Capped,0,2394,2014,2061
0,0.0,EB-4,2030,0.0,0,China,100.0,55,Capped,0,55,2014,2061
25,1.6578249336870028,EB-5,2030,5.835543766578249,88,China,92.50663129973475,1395,Capped,0,1508,2014,2061
230,4.86566532684578,EB-1,2030,7.5946689232071085,359,India,87.53966574994712,4138,Capped,0,4727,2014,2061
12972,70.51916281598261,EB-2,2030,29.480837184017396,5423,India,0.0,0,Capped,0,18395,2014,2061
3034,63.99493777684033,EB-3,2030,36.005062223159676,1707,India,0.0,0,Capped,0,4741,2014,2061
391,41.72892209178228,EB-4,2030,45.78441835645678,429,India,12.48665955176094,117,Capped,0,937,2014,2061
25,3.7202380952380953,EB-5,2030,5.5059523809523805,37,India,90.77380952380952,610,Capped,0,672,2014,2061
0,0.0,EB-1,2030,0.0,0,ROW,100.0,8022,Capped,0,8022,2014,2061
65,0.5102040816326531,EB-2,2030,8.91679748822606,1136,ROW,90.57299843014128,11539,Capped,0,12740,2014,2061
666,3.8223140495867765,EB-3,2030,21.344123048668504,3719,ROW,74.83356290174473,13039,Capped,0,17424,2014,2061
4821,43.803379974559334,EB-4,2030,56.196620025440666,6185,ROW,0.0,0,Capped,0,11006,2014,2061
0,0.0,EB-5,2030,0.0,0,ROW,100.0,1293,Capped,0,1293,2014,2061
195,10.495156081808396,EB-1,2031,11.894510226049515,221,China,77.61033369214209,1442,Capped,0,1858,2014,2061
1779,67.00564971751413,EB-2,2031,32.994350282485875,876,China,0.0,0,Capped,0,2655,2014,2061
1238,53.477321814254864,EB-3,2031,43.58531317494601,1009,China,2.937365010799136,68,Capped,0,2315,2014,2061
0,0.0,EB-4,2031,0.0,0,China,100.0,45,Capped,0,45,2014,2061
27,1.723037651563497,EB-5,2031,7.019783024888322,110,China,91.25717932354817,1430,Capped,0,1567,2014,2061
283,6.0302578308118475,EB-1,2031,7.585766034519498,356,India,86.38397613466866,4054,Capped,0,4693,2014,2061
12926,70.57988424156383,EB-2,2031,29.42011575843617,5388,India,0.0,0,Capped,0,18314,2014,2061
3040,65.51724137931035,EB-3,2031,34.48275862068966,1600,India,0.0,0,Capped,0,4640,2014,2061
368,41.723356009070294,EB-4,2031,44.78458049886621,395,India,13.492063492063492,119,Capped,0,882,2014,2061
25,3.5410764872521248,EB-5,2031,7.0821529745042495,50,India,89.37677053824362,631,Capped,0,706,2014,2061
0,0.0,EB-1,2031,0.0,0,ROW,100.0,8263,Capped,0,8263,2014,2061
65,0.511287658302525,EB-2,2031,8.754817902934004,1113,ROW,90.73389443876347,11535,Capped,0,12713,2014,2061
891,5.149396058486968,EB-3,2031,23.97272149338265,4148,ROW,70.87788244813038,12264,Capped,0,17303,2014,2061
4756,43.50132625994695,EB-4,2031,56.49867374005305,6177,ROW,0.0,0,Capped,0,10933,2014,2061
0,0.0,EB-5,2031,0.0,0,ROW,100.0,1309,Capped,0,1309,2014,2061
229,12.351672060409925,EB-1,2032,12.297734627831716,228,China,75.35059331175836,1397,Capped,0,1854,2014,2061
1693,65.41731066460588,EB-2,2032,34.58268933539413,895,China,0.0,0,Capped,0,2588,2014,2061
1274,57.413249211356465,EB-3,2032,41.054529067147364,911,China,1.5322217214961695,34,Capped,0,2219,2014,2061
0,0.0,EB-4,2032,0.0,0,China,100.0,50,Capped,0,50,2014,2061
32,2.0631850419084463,EB-5,2032,7.414571244358478,115,China,90.52224371373308,1404,Capped,0,1551,2014,2061
331,7.092350546389543,EB-1,2032,8.806513820441397,411,India,84.10113563316905,3925,Capped,0,4667,2014,2061
12651,69.63725436230528,EB-2,2032,30.362745637694722,5516,India,0.0,0,Capped,0,18167,2014,2061
3023,64.74619832940672,EB-3,2032,35.253801670593276,1646,India,0.0,0,Capped,0,4669,2014,2061
357,41.656942823803966,EB-4,2032,47.49124854142357,407,India,10.851808634772462,93,Capped,0,857,2014,2061
28,3.8997214484679668,EB-5,2032,5.8495821727019495,42,India,90.25069637883009,648,Capped,0,718,2014,2061
0,0.0,EB-1,2032,0.0,0,ROW,100.0,8093,Capped,0,8093,2014,2061
80,0.605831124574025,EB-2,2032,9.632714880726997,1272,ROW,89.76145399469898,11853,Capped,0,13205,2014,2061
975,5.684799720132936,EB-3,2032,24.08605912191709,4131,ROW,70.22914115794997,12045,Capped,0,17151,2014,2061
4929,44.948021156301294,EB-4,2032,55.0519788436987,6037,ROW,0.0,0,Capped,0,10966,2014,2061
0,0.0,EB-5,2032,0.0,0,ROW,100.0,1363,Capped,0,1363,2014,2061
302,15.615305067218202,EB-1,2033,14.167528438469493,274,China,70.21716649431231,1358,Capped,0,1934,2014,2061
1781,68.10707456978967,EB-2,2033,31.892925430210322,834,China,0.0,0,Capped,0,2615,2014,2061
1239,53.93992163691772,EB-3,2033,46.06007836308228,1058,China,0.0,0,Capped,0,2297,2014,2061
0,0.0,EB-4,2033,0.0,0,China,100.0,50,Capped,0,50,2014,2061
35,2.2551546391752577,EB-5,2033,8.118556701030927,126,China,89.62628865979381,1391,Capped,0,1552,2014,2061
479,10.292221744735711,EB-1,2033,10.20627417275462,475,India,79.50150408250967,3700,Capped,0,4654,2014,2061
12794,70.22724777692392,EB-2,2033,29.772752223076075,5424,India,0.0,0,Capped,0,18218,2014,2061
3106,64.95190296946885,EB-3,2033,35.04809703053116,1676,India,0.0,0,Capped,0,4782,2014,2061
337,39.740566037735846,EB-4,2033,51.061320754716974,433,India,9.19811320754717,78,Capped,0,848,2014,2061
38,5.436337625178827,EB-5,2033,5.007153075822604,35,India,89.55650929899856,626,Capped,0,699,2014,2061
0,0.0,EB-1,2033,0.0,0,ROW,100.0,7935,Capped,0,7935,2014,2061
89,0.6777853933439951,EB-2,2033,9.260528520295484,1216,ROW,90.06168608636052,11826,Capped,0,13131,2014,2061
1225,7.058891321885444,EB-3,2033,26.218739195574507,4550,ROW,66.72236948254005,11579,Capped,0,17354,2014,2061
4708,42.71457085828344,EB-4,2033,57.28542914171657,6314,ROW,0.0,0,Capped,0,11022,2014,2061
0,0.0,EB-5,2033,0.0,0,ROW,100.0,1285,Capped,0,1285,2014,2061
312,16.507936507936506,EB-1,2034,13.80952380952381,261,China,69.68253968253968,1317,Capped,0,1890,2014,2061
1740,67.41573033707866,EB-2,2034,32.58426966292135,841,China,0.0,0,Capped,0,2581,2014,2061
1383,55.92397897290739,EB-3,2034,44.0760210270926,1090,China,0.0,0,Capped,0,2473,2014,2061
0,0.0,EB-4,2034,0.0,0,China,100.0,55,Capped,0,55,2014,2061
69,4.431599229287091,EB-5,2034,9.184328837508028,143,China,86.38407193320488,1345,Capped,0,1557,2014,2061
538,11.302521008403362,EB-1,2034,10.92436974789916,520,India,77.77310924369748,3702,Capped,0,4760,2014,2061
12715,70.29133727679805,EB-2,2034,29.708662723201947,5374,India,0.0,0,Capped,0,18089,2014,2061
3010,65.05295007564297,EB-3,2034,34.94704992435703,1617,India,0.0,0,Capped,0,4627,2014,2061
395,40.72164948453608,EB-4,2034,50.92783505154639,494,India,8.350515463917525,81,Capped,0,970,2014,2061
31,4.293628808864266,EB-5,2034,5.955678670360111,43,India,89.75069252077562,648,Capped,0,722,2014,2061
0,0.0,EB-1,2034,0.0,0,ROW,100.0,8079,Capped,0,8079,2014,2061
114,0.8763163963409947,EB-2,2034,10.446613882696594,1359,ROW,88.67706972096241,11536,Capped,0,13009,2014,2061
1386,8.055797733217087,EB-3,2034,26.951467596628888,4637,ROW,64.99273467015402,11182,Capped,0,17205,2014,2061
4795,43.33875632682574,EB-4,2034,56.661243673174255,6269,ROW,0.0,0,Capped,0,11064,2014,2061
0,0.0,EB-5,2034,0.0,0,ROW,100.0,1232,Capped,0,1232,2014,2061
398,20.88142707240294,EB-1,2035,16.26442812172088,310,China,62.854144805876174,1198,Capped,0,1906,2014,2061
1716,66.38297872340425,EB-2,2035,33.61702127659574,869,China,0.0,0,Capped,0,2585,2014,2061
1348,57.53307725138711,EB-3,2035,42.46692274861289,995,China,0.0,0,Capped,0,2343,2014,2061
0,0.0,EB-4,2035,0.0,0,China,100.0,34,Capped,0,34,2014,2061
67,4.364820846905538,EB-5,2035,8.599348534201955,132,China,87.0358306188925,1336,Capped,0,1535,2014,2061
635,13.371236049694673,EB-1,2035,11.770899136660349,559,India,74.85786481364498,3555,Capped,0,4749,2014,2061
12756,70.16501650165017,EB-2,2035,29.83498349834984,5424,India,0.0,0,Capped,0,18180,2014,2061
3095,65.89312327017245,EB-3,2035,34.10687672982755,1602,India,0.0,0,Capped,0,4697,2014,2061
390,43.333333333333336,EB-4,2035,49.333333333333336,444,India,7.333333333333333,66,Capped,0,900,2014,2061
31,4.704097116843703,EB-5,2035,5.462822458270106,36,India,89.83308042488619,592,Capped,0,659,2014,2061
0,0.0,EB-1,2035,0.0,0,ROW,100.0,8125,Capped,0,8125,2014,2061
126,0.9827626550191093,EB-2,2035,11.075579127993135,1420,ROW,87.94165821698775,11275,Capped,0,12821,2014,2061
1521,8.949164509296304,EB-3,2035,28.153683219581076,4785,ROW,62.897152271122614,10690,Capped,0,16996,2014,2061
4874,44.12057572191545,EB-4,2035,55.87942427808454,6173,ROW,0.0,0,Capped,0,11047,2014,2061
0,0.0,EB-5,2035,0.0,0,ROW,100.0,1325,Capped,0,1325,2014,2061
434,22.359608449252963,EB-1,2036,15.868109222050489,308,China,61.77228232869655,1199,Capped,0,1941,2014,2061
1769,67.67406273909717,EB-2,2036,32.32593726090283,845,China,0.0,0,Capped,0,2614,2014,2061
1206,54.91803278688525,EB-3,2036,45.08196721311475,990,China,0.0,0,Capped,0,2196,2014,2061
0,0.0,EB-4,2036,0.0,0,China,100.0,51,Capped,0,51,2014,2061
69,4.739010989010989,EB-5,2036,7.760989010989011,113,China,87.5,1274,Capped,0,1456,2014,2061
715,15.489601386481802,EB-1,2036,11.416811091854418,527,India,73.09358752166378,3374,Capped,0,4616,2014,2061
12967,70.67640486183026,EB-2,2036,29.32359513816973,5380,India,0.0,0,Capped,0,18347,2014,2061
3025,65.22207848210435,EB-3,2036,34.77792151789564,1613,India,0.0,0,Capped,0,4638,2014,2061
405,42.857142857142854,EB-4,2036,51.00529100529101,482,India,6.137566137566138,58,Capped,0,945,2014,2061
39,5.46218487394958,EB-5,2036,4.481792717086835,32,India,90.05602240896359,643,Capped,0,714,2014,2061
0,0.0,EB-1,2036,0.0,0,ROW,100.0,8331,Capped,0,8331,2014,2061
122,0.9373079287031346,EB-2,2036,11.05562384757222,1439,ROW,88.00706822372464,11455,Capped,0,13016,2014,2061
1687,9.922945709075936,EB-3,2036,28.680665843185693,4876,ROW,61.39638844773837,10438,Capped,0,17001,2014,2061
4918,44.418352601156066,EB-4,2036,55.58164739884393,6154,ROW,0.0,0,Capped,0,11072,2014,2061
0,0.0,EB-5,2036,0.0,0,ROW,100.0,1306,Capped,0,1306,2014,2061
425,23.50663716814159,EB-1,2037,19.24778761061947,348,China,57.245575221238944,1035,Capped,0,1808,2014,2061
1693,67.18253968253968,EB-2,2037,32.817460317460316,827,China,0.0,0,Capped,0,2520,2014,2061
1326,55.99662162162162,EB-3,2037,44.00337837837838,1042,China,0.0,0,Capped,0,2368,2014,2061
0,0.0,EB-4,2037,0.0,0,China,100.0,44,Capped,0,44,2014,2061
74,4.953145917001338,EB-5,2037,8.500669344042839,127,China,86.54618473895582,1293,Capped,0,1494,2014,2061
820,17.60034342133505,EB-1,2037,13.672461901695643,637,India,68.7271946769693,3202,Capped,0,4659,2014,2061
12770,70.20340846619021,EB-2,2037,29.796591533809785,5420,India,0.0,0,Capped,0,18190,2014,2061
3031,65.79118732363794,EB-3,2037,34.20881267636206,1576,India,0.0,0,Capped,0,4607,2014,2061
379,41.97120708748616,EB-4,2037,49.501661129568106,447,India,8.527131782945736,77,Capped,0,903,2014,2061
34,4.768583450210379,EB-5,2037,5.049088359046284,36,India,90.18232819074333,643,Capped,0,713,2014,2061
0,0.0,EB-1,2037,0.0,0,ROW,100.0,8233,Capped,0,8233,2014,2061
137,1.0781459038325332,EB-2,2037,11.828126229637208,1503,ROW,87.09372786653026,11067,Capped,0,12707,2014,2061
1770,10.482676932188333,EB-3,2037,29.446254071661237,4972,ROW,60.07106899615044,10143,Capped,0,16885,2014,2061
4808,44.04140331592929,EB-4,2037,55.95859668407071,6109,ROW,0.0,0,Capped,0,10917,2014,2061
0,0.0,EB-5,2037,0.0,0,ROW,100.0,1214,Capped,0,1214,2014,2061
480,26.1295590636908,EB-1,2038,17.85519869352205,328,China,56.01524224278715,1029,Capped,0,1837,2014,2061
1754,68.06363989134653,EB-2,2038,31.93636010865347,823,China,0.0,0,Capped,0,2577,2014,2061
1218,53.37423312883436,EB-3,2038,46.62576687116564,1064,China,0.0,0,Capped,0,2282,2014,2061
0,0.0,EB-4,2038,0.0,0,China,100.0,57,Capped,0,57,2014,2061
96,6.233766233766234,EB-5,2038,7.857142857142857,121,China,85.9090909090909,1323,Capped,0,1540,2014,2061
986,20.73170731707317,EB-1,2038,13.540790580319594,644,India,65.72750210260723,3126,Capped,0,4756,2014,2061
13010,70.59525747463238,EB-2,2038,29.404742525367627,5419,India,0.0,0,Capped,0,18429,2014,2061
3031,65.7626383163376,EB-3,2038,34.2373616836624,1578,India,0.0,0,Capped,0,4609,2014,2061
392,40.833333333333336,EB-4,2038,53.75,516,India,5.416666666666667,52,Capped,0,960,2014,2061
27,4.10958904109589,EB-5,2038,7.30593607305936,48,India,88.58447488584474,582,Capped,0,657,2014,2061
0,0.0,EB-1,2038,0.0,0,ROW,100.0,8017,Capped,0,8017,2014,2061
179,1.3657866625972837,EB-2,2038,11.826644285060278,1550,ROW,86.80756905234244,11377,Capped,0,13106,2014,2061
1895,11.029625749374308,EB-3,2038,29.899307374425238,5137,ROW,59.07106687620045,10149,Capped,0,17181,2014,2061
4824,43.35400377460232,EB-4,2038,56.645996225397674,6303,ROW,0.0,0,Capped,0,11127,2014,2061
0,0.0,EB-5,2038,0.0,0,ROW,100.0,1293,Capped,0,1293,2014,2061
487,26.4961915125136,EB-1,2039,20.5658324265506,378,China,52.937976060935796,973,Capped,0,1838,2014,2061
1652,66.47887323943662,EB-2,2039,33.52112676056338,833,China,0.0,0,Capped,0,2485,2014,2061
1323,56.059322033898304,EB-3,2039,43.940677966101696,1037,China,0.0,0,Capped,0,2360,2014,2061
0,0.0,EB-4,2039,0.0,0,China,100.0,62,Capped,0,62,2014,2061
114,7.671601615074024,EB-5,2039,9.286675639300135,138,China,83.04172274562585,1234,Capped,0,1486,2014,2061
1057,22.14076246334311,EB-1,2039,14.01340594888982,669,India,63.84583158776708,3048,Capped,0,4774,2014,2061
13057,70.70832882053504,EB-2,2039,29.291671179464963,5409,India,0.0,0,Capped,0,18466,2014,2061
3097,64.29312850321777,EB-3,2039,35.70687149678223,1720,India,0.0,0,Capped,0,4817,2014,2061
467,50.107296137339056,EB-4,2039,45.493562231759654,424,India,4.399141630901288,41,Capped,0,932,2014,2061
42,5.714285714285714,EB-5,2039,5.850340136054422,43,India,88.43537414965986,650,Capped,0,735,2014,2061
0,0.0,EB-1,2039,0.0,0,ROW,100.0,8172,Capped,0,8172,2014,2061
210,1.5746850629874025,EB-2,2039,11.990101979604079,1599,ROW,86.43521295740851,11527,Capped,0,13336,2014,2061
2069,12.068362109192721,EB-3,2039,30.290480634624355,5193,ROW,57.641157256182915,9882,Capped,0,17144,2014,2061
4602,42.328918322295806,EB-4,2039,57.671081677704194,6270,ROW,0.0,0,Capped,0,10872,2014,2061
0,0.0,EB-5,2039,0.0,0,ROW,100.0,1191,Capped,0,1191,2014,2061
529,27.36678737713399,EB-1,2040,18.210036213140196,352,China,54.42317640972581,1052,Capped,0,1933,2014,2061
1752,66.46433990895297,EB-2,2040,33.53566009104704,884,China,0.0,0,Capped,0,2636,2014,2061
1315,56.437768240343345,EB-3,2040,43.56223175965665,1015,China,0.0,0,Capped,0,2330,2014,2061
0,0.0,EB-4,2040,0.0,0,China,100.0,59,Capped,0,59,2014,2061
118,7.752956636005257,EB-5,2040,7.35873850197109,112,China,84.88830486202366,1292,Capped,0,1522,2014,2061
1145,25.104143828107873,EB-1,2040,14.27318570488928,651,India,60.62267046700285,2765,Capped,0,4561,2014,2061
12873,70.92952779767481,EB-2,2040,29.0704722023252,5276,India,0.0,0,Capped,0,18149,2014,2061
3002,65.4173022444977,EB-3,2040,34.58269775550229,1587,India,0.0,0,Capped,0,4589,2014,2061
410,45.657015590200444,EB-4,2040,50.445434298440986,453,India,3.8975501113585747,35,Capped,0,898,2014,2061
36,5.013927576601671,EB-5,2040,6.545961002785515,47,India,88.44011142061281,635,Capped,0,718,2014,2061
0,0.0,EB-1,2040,0.0,0,ROW,100.0,8170,Capped,0,8170,2014,2061
207,1.5647441227606016,EB-2,2040,12.16267291556429,1609,ROW,86.2725829616751,11413,Capped,0,13229,2014,2061
2213,12.816354896623617,EB-3,2040,31.678925117275732,5470,ROW,55.50471998610066,9584,Capped,0,17267,2014,2061
4854,44.175464142701124,EB-4,2040,55.824535857298876,6134,ROW,0.0,0,Capped,0,10988,2014,2061
0,0.0,EB-5,2040,0.0,0,ROW,100.0,1257,Capped,0,1257,2014,2061
0,0.0,EB-1,2009,0.0,0,China,100.0,655,Uncapped,0,655,2015,2061
0,0.0,EB-2,2009,2.8649921507064366,73,China,97.13500784929356,2475,Uncapped,0,2548,2015,2061
945,9.20424661536963,EB-3,2009,25.158274082010323,2583,China,65.63747930262005,6739,Uncapped,0,10267,2015,2061
0,0.0,EB-4,2009,0.0,0,China,100.0,7,Uncapped,0,7,2015,2061
0,0.0,EB-5,2009,0.0,0,China,100.0,324,Uncapped,0,324,2015,2061
0,0.0,EB-1,2009,0.0,0,India,100.0,1203,Uncapped,0,1203,2015,2061
0,0.0,EB-2,2009,2.3698575422713355,178,India,97.63014245772867,7333,Uncapped,0,7511,2015,2061
6295,16.12944552628882,EB-3,2009,23.92384954391719,9337,India,59.946704929793995,23396,Uncapped,0,39028,2015,2061
0,0.0,EB-4,2009,0.0,0,India,100.0,168,Uncapped,0,168,2015,2061
0,0.0,EB-5,2009,0.0,0,India,100.0,15,Uncapped,0,15,2015,2061
0,0.0,EB-1,2009,0.0,0,ROW,100.0,7808,Uncapped,0,7808,2015,2061
0,0.0,EB-2,2009,0.0,0,ROW,100.0,8068,Uncapped,0,8068,2015,2061
90,0.20841534863256372,EB-3,2009,7.530741263923304,3252,ROW,92.26084338744414,39841,Uncapped,0,43183,2015,2061
0,0.0,EB-4,2009,0.0,0,ROW,100.0,2705,Uncapped,0,2705,2015,2061
0,0.0,EB-5,2009,0.0,0,ROW,100.0,562,Uncapped,0,562,2015,2061
0,0.0,EB-1,2010,0.0,0,China,100.0,801,Uncapped,0,801,2015,2061
1,0.13003901170351106,EB-2,2010,5.981794538361508,46,China,93.88816644993499,722,Uncapped,0,769,2015,2061
34,17.346938775510203,EB-3,2010,32.142857142857146,63,China,50.51020408163265,99,Uncapped,0,196,2015,2061
0,0.0,EB-4,2010,0.0,0,China,100.0,12,Uncapped,0,12,2015,2061
0,0.0,EB-5,2010,0.0,0,China,100.0,293,Uncapped,0,293,2015,2061
0,0.0,EB-1,2010,0.0,0,India,100.0,1430,Uncapped,0,1430,2015,2061
9,0.12231584669747216,EB-2,2010,5.24599075835825,386,India,94.63169339494428,6963,Uncapped,0,7358,2015,2061
670,22.06851119894598,EB-3,2010,28.030303030303028,851,India,49.90118577075099,1515,Uncapped,0,3036,2015,2061
0,0.0,EB-4,2010,0.0,0,India,100.0,161,Uncapped,0,161,2015,2061
0,0.0,EB-5,2010,0.0,0,India,100.0,26,Uncapped,0,26,2015,2061
0,0.0,EB-1,2010,0.0,0,ROW,100.0,7786,Uncapped,0,7786,2015,2061
0,0.0,EB-2,2010,0.03231365790607497,3,ROW,99.96768634209391,9281,Uncapped,0,9284,2015,2061
48,0.8390141583639223,EB-3,2010,13.896171997902465,795,ROW,85.2648138437336,4878,Uncapped,0,5721,2015,2061
0,0.0,EB-4,2010,0.937766410912191,33,ROW,99.06223358908781,3486,Uncapped,0,3519,2015,2061
0,0.0,EB-5,2010,0.0,0,ROW,100.0,645,Uncapped,0,645,2015,2061
0,0.0,EB-1,2011,0.0,0,China,100.0,738,Uncapped,0,738,2015,2061
3,0.3821656050955414,EB-2,2011,8.662420382165605,68,China,90.95541401273886,714,Uncapped,0,785,2015,2061
20,13.333333333333334,EB-3,2011,34.66666666666667,52,China,52.0,78,Uncapped,0,150,2015,2061
0,0.0,EB-4,2011,14.285714285714285,1,China,85.71428571428571,6,Uncapped,0,7,2015,2061
0,0.0,EB-5,2011,0.0,0,China,100.0,605,Uncapped,0,605,2015,2061
0,0.0,EB-1,2011,0.0,0,India,100.0,1682,Uncapped,0,1682,2015,2061
509,4.794197984364698,EB-2,2011,13.760949420740323,1461,India,81.44485259489498,8647,Uncapped,0,10617,2015,2061
584,17.881200244947948,EB-3,2011,26.791181873851805,875,India,55.32761788120024,1807,Uncapped,0,3266,2015,2061
1,0.4694835680751174,EB-4,2011,3.755868544600939,8,India,95.77464788732394,204,Uncapped,0,213,2015,2061
0,0.0,EB-5,2011,0.0,0,India,100.0,9,Uncapped,0,9,2015,2061
0,0.0,EB-1,2011,0.0,0,ROW,100.0,5461,Uncapped,0,5461,2015,2061
0,0.0,EB-2,2011,0.5581489750355185,55,ROW,99.44185102496448,9799,Uncapped,0,9854,2015,2061
13,0.2961950330371383,EB-3,2011,12.030075187969924,528,ROW,87.67372977899294,3848,Uncapped,0,4389,2015,2061
0,0.0,EB-4,2011,4.468032584547026,181,ROW,95.53196741545298,3870,Uncapped,0,4051,2015,2061
0,0.0,EB-5,2011,0.0,0,ROW,100.0,421,Uncapped,0,421,2015,2061
0,0.0,EB-1,2012,0.0,0,China,100.0,859,Uncapped,0,859,2015,2061
11,1.385390428211587,EB-2,2012,12.34256926952141,98,China,86.272040302267,685,Uncapped,0,794,2015,2061
10,8.620689655172415,EB-3,2012,41.37931034482759,48,China,50.0,58,Uncapped,0,116,2015,2061
0,0.0,EB-4,2012,0.0,0,China,100.0,7,Uncapped,0,7,2015,2061
0,0.0,EB-5,2012,0.0,0,China,100.0,1530,Uncapped,0,1530,2015,2061
0,0.0,EB-1,2012,0.0,0,India,100.0,1916,Uncapped,0,1916,2015,2061
637,6.0276305828917485,EB-2,2012,15.310370931112793,1618,India,78.66199848599545,8313,Uncapped,0,10568,2015,2061
270,13.975155279503104,EB-3,2012,25.724637681159418,497,India,60.30020703933747,1165,Uncapped,0,1932,2015,2061
1,0.31746031746031744,EB-4,2012,7.936507936507936,25,India,91.74603174603175,289,Uncapped,0,315,2015,2061
0,0.0,EB-5,2012,0.0,0,India,100.0,23,Uncapped,0,23,2015,2061
0,0.0,EB-1,2012,0.0,0,ROW,100.0,5709,Uncapped,0,5709,2015,2061
0,0.0,EB-2,2012,0.3788300835654596,34,ROW,99.62116991643454,8941,Uncapped,0,8975,2015,2061
4,0.16515276630883566,EB-3,2012,10.734929810074318,260,ROW,89.09991742361684,2158,Uncapped,0,2422,2015,2061
25,0.41897100720630126,EB-4,2012,11.563599798893916,690,ROW,88.01742919389977,5252,Uncapped,0,5967,2015,2061
0,0.0,EB-5,2012,0.0,0,ROW,100.0,666,Uncapped,0,666,2015,2061
0,0.0,EB-1,2013,0.0,0,China,100.0,933,Uncapped,0,933,2015,2061
14,2.0319303338171264,EB-2,2013,10.88534107402032,75,China,87.08272859216255,600,Uncapped,0,689,2015,2061
20,18.867924528301888,EB-3,2013,34.90566037735849,37,China,46.22641509433962,49,Uncapped,0,106,2015,2061
0,0.0,EB-4,2013,5.454545454545454,3,China,94.54545454545455,52,Uncapped,0,55,2015,2061
0,0.0,EB-5,2013,0.0,0,China,100.0,1574,Uncapped,0,1574,2015,2061
0,0.0,EB-1,2013,0.0,0,India,100.0,2535,Uncapped,0,2535,2015,2061
853,8.455590800951626,EB-2,2013,15.007930214115781,1514,India,76.53647898493259,7721,Uncapped,0,10088,2015,2061
193,12.285168682367917,EB-3,2013,26.543602800763843,417,India,61.17122851686824,961,Uncapped,0,1571,2015,2061
18,2.3529411764705883,EB-4,2013,12.679738562091503,97,India,84.9673202614379,650,Uncapped,0,765,2015,2061
0,0.0,EB-5,2013,0.0,0,India,100.0,32,Uncapped,0,32,2015,2061
0,0.0,EB-1,2013,0.0,0,ROW,100.0,6134,Uncapped,0,6134,2015,2061
