scenario,entry_year,nationality,eb_category,seed,fate,value,observation_end_year
Capped,2036,ROW,EB-2,2014,still_dependent,0.0,2061
Capped,2036,ROW,EB-3,2014,saved,61.39638844773837,2061
Capped,2036,ROW,EB-3,2014,aged_out,9.922945709075936,2061
Capped,2036,ROW,EB-3,2014,exited,28.680665843185697,2061
Capped,2036,ROW,EB-3,2014,still_dependent,0.0,2061
Capped,2036,ROW,EB-4,2014,saved,0.0,2061
Capped,2036,ROW,EB-4,2014,aged_out,44.418352601156066,2061
Capped,2036,ROW,EB-4,2014,exited,55.581647398843934,2061
Capped,2036,ROW,EB-4,2014,still_dependent,0.0,2061
Capped,2036,ROW,EB-5,2014,saved,100.0,2061
Capped,2036,ROW,EB-5,2014,aged_out,0.0,2061
Capped,2036,ROW,EB-5,2014,exited,0.0,2061
Capped,2036,ROW,EB-5,2014,still_dependent,0.0,2061
Capped,2037,China,EB-1,2014,saved,57.24557522123894,2061
Capped,2037,China,EB-1,2014,aged_out,23.506637168141594,2061
Capped,2037,China,EB-1,2014,exited,19.24778761061947,2061
Capped,2037,China,EB-1,2014,still_dependent,0.0,2061
Capped,2037,China,EB-2,2014,saved,0.0,2061
Capped,2037,China,EB-2,2014,aged_out,67.18253968253968,2061
Capped,2037,China,EB-2,2014,exited,32.817460317460316,2061
Capped,2037,China,EB-2,2014,still_dependent,0.0,2061
Capped,2037,China,EB-3,2014,saved,0.0,2061
Capped,2037,China,EB-3,2014,aged_out,55.99662162162162,2061
Capped,2037,China,EB-3,2014,exited,44.00337837837838,2061
Capped,2037,China,EB-3,2014,still_dependent,0.0,2061
Capped,2037,China,EB-4,2014,saved,100.0,2061
Capped,2037,China,EB-4,2014,aged_out,0.0,2061
Capped,2037,China,EB-4,2014,exited,0.0,2061
Capped,2037,China,EB-4,2014,still_dependent,0.0,2061
Capped,2037,China,EB-5,2014,saved,86.54618473895583,2061
Capped,2037,China,EB-5,2014,aged_out,4.953145917001339,2061
Capped,2037,China,EB-5,2014,exited,8.500669344042837,2061
Capped,2037,China,EB-5,2014,still_dependent,0.0,2061
Capped,2037,India,EB-1,2014,saved,68.7271946769693,2061
Capped,2037,India,EB-1,2014,aged_out,17.60034342133505,2061
Capped,2037,India,EB-1,2014,exited,13.672461901695643,2061
Capped,2037,India,EB-1,2014,still_dependent,0.0,2061
Capped,2037,India,EB-2,2014,saved,0.0,2061
Capped,2037,India,EB-2,2014,aged_out,70.20340846619021,2061
Capped,2037,India,EB-2,2014,exited,29.796591533809785,2061
Capped,2037,India,EB-2,2014,still_dependent,0.0,2061
Capped,2037,India,EB-3,2014,saved,0.0,2061
Capped,2037,India,EB-3,2014,aged_out,65.79118732363794,2061
Capped,2037,India,EB-3,2014,exited,34.20881267636206,2061
Capped,2037,India,EB-3,2014,still_dependent,0.0,2061
Capped,2037,India,EB-4,2014,saved,8.527131782945736,2061
Capped,2037,India,EB-4,2014,aged_out,41.97120708748616,2061
Capped,2037,India,EB-4,2014,exited,49.501661129568106,2061
Capped,2037,India,EB-4,2014,still_dependent,0.0,2061
Capped,2037,India,EB-5,2014,saved,90.18232819074333,2061
Capped,2037,India,EB-5,2014,aged_out,4.768583450210379,2061
Capped,2037,India,EB-5,2014,exited,5.049088359046284,2061
Capped,2037,India,EB-5,2014,still_dependent,0.0,2061
Capped,2037,ROW,EB-1,2014,saved,100.0,2061
Capped,2037,ROW,EB-1,2014,aged_out,0.0,2061
Capped,2037,ROW,EB-1,2014,exited,0.0,2061
Capped,2037,ROW,EB-1,2014,still_dependent,0.0,2061
Capped,2037,ROW,EB-2,2014,saved,87.09372786653026,2061
Capped,2037,ROW,EB-2,2014,aged_out,1.0781459038325332,2061
Capped,2037,ROW,EB-2,2014,exited,11.828126229637208,2061
Capped,2037,ROW,EB-2,2014,still_dependent,0.0,2061
Capped,2037,ROW,EB-3,2014,saved,60.07106899615043,2061
Capped,2037,ROW,EB-3,2014,aged_out,10.482676932188333,2061
Capped,2037,ROW,EB-3,2014,exited,29.446254071661237,2061
Capped,2037,ROW,EB-3,2014,still_dependent,0.0,2061
Capped,2037,ROW,EB-4,2014,saved,0.0,2061
Capped,2037,ROW,EB-4,2014,aged_out,44.04140331592929,2061
Capped,2037,ROW,EB-4,2014,exited,55.95859668407071,2061
Capped,2037,ROW,EB-4,2014,still_dependent,0.0,2061
Capped,2037,ROW,EB-5,2014,saved,100.0,2061
Capped,2037,ROW,EB-5,2014,aged_out,0.0,2061
Capped,2037,ROW,EB-5,2014,exited,0.0,2061
Capped,2037,ROW,EB-5,2014,still_dependent,0.0,2061
Capped,2038,China,EB-1,2014,saved,56.01524224278715,2061
Capped,2038,China,EB-1,2014,aged_out,26.1295590636908,2061
Capped,2038,China,EB-1,2014,exited,17.85519869352205,2061
Capped,2038,China,EB-1,2014,still_dependent,0.0,2061
Capped,2038,China,EB-2,2014,saved,0.0,2061
Capped,2038,China,EB-2,2014,aged_out,68.06363989134653,2061
Capped,2038,China,EB-2,2014,exited,31.936360108653474,2061
Capped,2038,China,EB-2,2014,still_dependent,0.0,2061
Capped,2038,China,EB-3,2014,saved,0.0,2061
Capped,2038,China,EB-3,2014,aged_out,53.374233128834355,2061
Capped,2038,China,EB-3,2014,exited,46.625766871165645,2061
Capped,2038,China,EB-3,2014,still_dependent,0.0,2061
Capped,2038,China,EB-4,2014,saved,100.0,2061
Capped,2038,China,EB-4,2014,aged_out,0.0,2061
Capped,2038,China,EB-4,2014,exited,0.0,2061
Capped,2038,China,EB-4,2014,still_dependent,0.0,2061
Capped,2038,China,EB-5,2014,saved,85.9090909090909,2061
Capped,2038,China,EB-5,2014,aged_out,6.233766233766234,2061
Capped,2038,China,EB-5,2014,exited,7.857142857142857,2061
Capped,2038,China,EB-5,2014,still_dependent,0.0,2061
Capped,2038,India,EB-1,2014,saved,65.72750210260723,2061
Capped,2038,India,EB-1,2014,aged_out,20.73170731707317,2061
Capped,2038,India,EB-1,2014,exited,13.540790580319596,2061
Capped,2038,India,EB-1,2014,still_dependent,0.0,2061
Capped,2038,India,EB-2,2014,saved,0.0,2061
Capped,2038,India,EB-2,2014,aged_out,70.59525747463238,2061
Capped,2038,India,EB-2,2014,exited,29.404742525367627,2061
Capped,2038,India,EB-2,2014,still_dependent,0.0,2061
Capped,2038,India,EB-3,2014,saved,0.0,2061
Capped,2038,India,EB-3,2014,aged_out,65.7626383163376,2061
Capped,2038,India,EB-3,2014,exited,34.2373616836624,2061
Capped,2038,India,EB-3,2014,still_dependent,0.0,2061
Capped,2038,India,EB-4,2014,saved,5.416666666666667,2061
Capped,2038,India,EB-4,2014,aged_out,40.833333333333336,2061
Capped,2038,India,EB-4,2014,exited,53.75,2061
Capped,2038,India,EB-4,2014,still_dependent,0.0,2061
Capped,2038,India,EB-5,2014,saved,88.58447488584476,2061
Capped,2038,India,EB-5,2014,aged_out,4.109589041095891,2061
Capped,2038,India,EB-5,2014,exited,7.30593607305936,2061
Capped,2038,India,EB-5,2014,still_dependent,0.0,2061
Capped,2038,ROW,EB-1,2014,saved,100.0,2061
Capped,2038,ROW,EB-1,2014,aged_out,0.0,2061
Capped,2038,ROW,EB-1,2014,exited,0.0,2061
Capped,2038,ROW,EB-1,2014,still_dependent,0.0,2061
Capped,2038,ROW,EB-2,2014,saved,86.80756905234244,2061
Capped,2038,ROW,EB-2,2014,aged_out,1.3657866625972837,2061
Capped,2038,ROW,EB-2,2014,exited,11.826644285060278,2061
Capped,2038,ROW,EB-2,2014,still_dependent,0.0,2061
Capped,2038,ROW,EB-3,2014,saved,59.071066876200454,2061
Capped,2038,ROW,EB-3,2014,aged_out,11.02962574937431,2061
Capped,2038,ROW,EB-3,2014,exited,29.899307374425238,2061
Capped,2038,ROW,EB-3,2014,still_dependent,0.0,2061
Capped,2038,ROW,EB-4,2014,saved,0.0,2061
Capped,2038,ROW,EB-4,2014,aged_out,43.35400377460232,2061
Capped,2038,ROW,EB-4,2014,exited,56.64599622539768,2061
Capped,2038,ROW,EB-4,2014,still_dependent,0.0,2061
Capped,2038,ROW,EB-5,2014,saved,100.0,2061
Capped,2038,ROW,EB-5,2014,aged_out,0.0,2061
Capped,2038,ROW,EB-5,2014,exited,0.0,2061
Capped,2038,ROW,EB-5,2014,still_dependent,0.0,2061
Capped,2039,China,EB-1,2014,saved,52.9379760609358,2061
Capped,2039,China,EB-1,2014,aged_out,26.4961915125136,2061
Capped,2039,China,EB-1,2014,exited,20.5658324265506,2061
Capped,2039,China,EB-1,2014,still_dependent,0.0,2061
Capped,2039,China,EB-2,2014,saved,0.0,2061
Capped,2039,China,EB-2,2014,aged_out,66.47887323943662,2061
Capped,2039,China,EB-2,2014,exited,33.521126760563384,2061
Capped,2039,China,EB-2,2014,still_dependent,0.0,2061
Capped,2039,China,EB-3,2014,saved,0.0,2061
Capped,2039,China,EB-3,2014,aged_out,56.059322033898304,2061
Capped,2039,China,EB-3,2014,exited,43.940677966101696,2061
Capped,2039,China,EB-3,2014,still_dependent,0.0,2061
Capped,2039,China,EB-4,2014,saved,100.0,2061
Capped,2039,China,EB-4,2014,aged_out,0.0,2061
Capped,2039,China,EB-4,2014,exited,0.0,2061
Capped,2039,China,EB-4,2014,still_dependent,0.0,2061
Capped,2039,China,EB-5,2014,saved,83.04172274562585,2061
Capped,2039,China,EB-5,2014,aged_out,7.6716016150740245,2061
Capped,2039,China,EB-5,2014,exited,9.286675639300135,2061
Capped,2039,China,EB-5,2014,still_dependent,0.0,2061
Capped,2039,India,EB-1,2014,saved,63.84583158776707,2061
Capped,2039,India,EB-1,2014,aged_out,22.14076246334311,2061
Capped,2039,India,EB-1,2014,exited,14.01340594888982,2061
Capped,2039,India,EB-1,2014,still_dependent,0.0,2061
Capped,2039,India,EB-2,2014,saved,0.0,2061
Capped,2039,India,EB-2,2014,aged_out,70.70832882053504,2061
Capped,2039,India,EB-2,2014,exited,29.291671179464963,2061
Capped,2039,India,EB-2,2014,still_dependent,0.0,2061
Capped,2039,India,EB-3,2014,saved,0.0,2061
Capped,2039,India,EB-3,2014,aged_out,64.29312850321777,2061
Capped,2039,India,EB-3,2014,exited,35.70687149678223,2061
Capped,2039,India,EB-3,2014,still_dependent,0.0,2061
Capped,2039,India,EB-4,2014,saved,4.399141630901288,2061
Capped,2039,India,EB-4,2014,aged_out,50.107296137339056,2061
Capped,2039,India,EB-4,2014,exited,45.493562231759654,2061
Capped,2039,India,EB-4,2014,still_dependent,0.0,2061
Capped,2039,India,EB-5,2014,saved,88.43537414965986,2061
Capped,2039,India,EB-5,2014,aged_out,5.714285714285714,2061
Capped,2039,India,EB-5,2014,exited,5.850340136054422,2061
Capped,2039,India,EB-5,2014,still_dependent,0.0,2061
Capped,2039,ROW,EB-1,2014,saved,100.0,2061
Capped,2039,ROW,EB-1,2014,aged_out,0.0,2061
Capped,2039,ROW,EB-1,2014,exited,0.0,2061
Capped,2039,ROW,EB-1,2014,still_dependent,0.0,2061
Capped,2039,ROW,EB-2,2014,saved,86.43521295740852,2061
Capped,2039,ROW,EB-2,2014,aged_out,1.5746850629874025,2061
Capped,2039,ROW,EB-2,2014,exited,11.990101979604079,2061
Capped,2039,ROW,EB-2,2014,still_dependent,0.0,2061
Capped,2039,ROW,EB-3,2014,saved,57.64115725618292,2061
Capped,2039,ROW,EB-3,2014,aged_out,12.068362109192721,2061
Capped,2039,ROW,EB-3,2014,exited,30.29048063462436,2061
Capped,2039,ROW,EB-3,2014,still_dependent,0.0,2061
Capped,2039,ROW,EB-4,2014,saved,0.0,2061
Capped,2039,ROW,EB-4,2014,aged_out,42.328918322295806,2061
Capped,2039,ROW,EB-4,2014,exited,57.671081677704194,2061
Capped,2039,ROW,EB-4,2014,still_dependent,0.0,2061
Capped,2039,ROW,EB-5,2014,saved,100.0,2061
Capped,2039,ROW,EB-5,2014,aged_out,0.0,2061
Capped,2039,ROW,EB-5,2014,exited,0.0,2061
Capped,2039,ROW,EB-5,2014,still_dependent,0.0,2061
Capped,2040,China,EB-1,2014,saved,54.42317640972581,2061
Capped,2040,China,EB-1,2014,aged_out,27.36678737713399,2061
Capped,2040,China,EB-1,2014,exited,18.210036213140196,2061
Capped,2040,China,EB-1,2014,still_dependent,0.0,2061
Capped,2040,China,EB-2,2014,saved,0.0,2061
Capped,2040,China,EB-2,2014,aged_out,66.46433990895297,2061
Capped,2040,China,EB-2,2014,exited,33.53566009104704,2061
Capped,2040,China,EB-2,2014,still_dependent,0.0,2061
Capped,2040,China,EB-3,2014,saved,0.0,2061
Capped,2040,China,EB-3,2014,aged_out,56.437768240343345,2061
Capped,2040,China,EB-3,2014,exited,43.562231759656655,2061
Capped,2040,China,EB-3,2014,still_dependent,0.0,2061
Capped,2040,China,EB-4,2014,saved,100.0,2061
Capped,2040,China,EB-4,2014,aged_out,0.0,2061
Capped,2040,China,EB-4,2014,exited,0.0,2061
Capped,2040,China,EB-4,2014,still_dependent,0.0,2061
Capped,2040,China,EB-5,2014,saved,84.88830486202366,2061
Capped,2040,China,EB-5,2014,aged_out,7.752956636005257,2061
Capped,2040,China,EB-5,2014,exited,7.35873850197109,2061
Capped,2040,China,EB-5,2014,still_dependent,0.0,2061
Capped,2040,India,EB-1,2014,saved,60.62267046700285,2061
Capped,2040,India,EB-1,2014,aged_out,25.104143828107873,2061
Capped,2040,India,EB-1,2014,exited,14.27318570488928,2061
Capped,2040,India,EB-1,2014,still_dependent,0.0,2061
Capped,2040,India,EB-2,2014,saved,0.0,2061
Capped,2040,India,EB-2,2014,aged_out,70.92952779767481,2061
Capped,2040,India,EB-2,2014,exited,29.070472202325195,2061
Capped,2040,India,EB-2,2014,still_dependent,0.0,2061
Capped,2040,India,EB-3,2014,saved,0.0,2061
Capped,2040,India,EB-3,2014,aged_out,65.4173022444977,2061
Capped,2040,India,EB-3,2014,exited,34.58269775550229,2061
Capped,2040,India,EB-3,2014,still_dependent,0.0,2061
Capped,2040,India,EB-4,2014,saved,3.8975501113585747,2061
Capped,2040,India,EB-4,2014,aged_out,45.657015590200444,2061
Capped,2040,India,EB-4,2014,exited,50.44543429844098,2061
Capped,2040,India,EB-4,2014,still_dependent,0.0,2061
Capped,2040,India,EB-5,2014,saved,88.44011142061281,2061
Capped,2040,India,EB-5,2014,aged_out,5.013927576601671,2061
Capped,2040,India,EB-5,2014,exited,6.545961002785515,2061
Capped,2040,India,EB-5,2014,still_dependent,0.0,2061
Capped,2040,ROW,EB-1,2014,saved,100.0,2061
Capped,2040,ROW,EB-1,2014,aged_out,0.0,2061
Capped,2040,ROW,EB-1,2014,exited,0.0,2061
Capped,2040,ROW,EB-1,2014,still_dependent,0.0,2061
Capped,2040,ROW,EB-2,2014,saved,86.27258296167511,2061
Capped,2040,ROW,EB-2,2014,aged_out,1.5647441227606018,2061
Capped,2040,ROW,EB-2,2014,exited,12.16267291556429,2061
Capped,2040,ROW,EB-2,2014,still_dependent,0.0,2061
Capped,2040,ROW,EB-3,2014,saved,55.50471998610065,2061
Capped,2040,ROW,EB-3,2014,aged_out,12.816354896623617,2061
Capped,2040,ROW,EB-3,2014,exited,31.67892511727573,2061
Capped,2040,ROW,EB-3,2014,still_dependent,0.0,2061
Capped,2040,ROW,EB-4,2014,saved,0.0,2061
Capped,2040,ROW,EB-4,2014,aged_out,44.17546414270113,2061
Capped,2040,ROW,EB-4,2014,exited,55.82453585729887,2061
Capped,2040,ROW,EB-4,2014,still_dependent,0.0,2061
Capped,2040,ROW,EB-5,2014,saved,100.0,2061
Capped,2040,ROW,EB-5,2014,aged_out,0.0,2061
Capped,2040,ROW,EB-5,2014,exited,0.0,2061
Capped,2040,ROW,EB-5,2014,still_dependent,0.0,2061
Uncapped,2009,China,EB-1,2015,saved,100.0,2061
Uncapped,2009,China,EB-1,2015,aged_out,0.0,2061
Uncapped,2009,China,EB-1,2015,exited,0.0,2061
Uncapped,2009,China,EB-1,2015,still_dependent,0.0,2061
Uncapped,2009,China,EB-2,2015,saved,97.13500784929356,2061
Uncapped,2009,China,EB-2,2015,aged_out,0.0,2061
Uncapped,2009,China,EB-2,2015,exited,2.864992150706436,2061
Uncapped,2009,China,EB-2,2015,still_dependent,0.0,2061
Uncapped,2009,China,EB-3,2015,saved,65.63747930262005,2061
Uncapped,2009,China,EB-3,2015,aged_out,9.20424661536963,2061
Uncapped,2009,China,EB-3,2015,exited,25.158274082010326,2061
Uncapped,2009,China,EB-3,2015,still_dependent,0.0,2061
Uncapped,2009,China,EB-4,2015,saved,100.0,2061
Uncapped,2009,China,EB-4,2015,aged_out,0.0,2061
Uncapped,2009,China,EB-4,2015,exited,0.0,2061
Uncapped,2009,China,EB-4,2015,still_dependent,0.0,2061
Uncapped,2009,China,EB-5,2015,saved,100.0,2061
Uncapped,2009,China,EB-5,2015,aged_out,0.0,2061
Uncapped,2009,China,EB-5,2015,exited,0.0,2061
Uncapped,2009,China,EB-5,2015,still_dependent,0.0,2061
Uncapped,2009,India,EB-1,2015,saved,100.0,2061
Uncapped,2009,India,EB-1,2015,aged_out,0.0,2061
Uncapped,2009,India,EB-1,2015,exited,0.0,2061
Uncapped,2009,India,EB-1,2015,still_dependent,0.0,2061
Uncapped,2009,India,EB-2,2015,saved,97.63014245772867,2061
Uncapped,2009,India,EB-2,2015,aged_out,0.0,2061
Uncapped,2009,India,EB-2,2015,exited,2.3698575422713355,2061
Uncapped,2009,India,EB-2,2015,still_dependent,0.0,2061
Uncapped,2009,India,EB-3,2015,saved,59.946704929793995,2061
Uncapped,2009,India,EB-3,2015,aged_out,16.12944552628882,2061
Uncapped,2009,India,EB-3,2015,exited,23.92384954391719,2061
Uncapped,2009,India,EB-3,2015,still_dependent,0.0,2061
Uncapped,2009,India,EB-4,2015,saved,100.0,2061
Uncapped,2009,India,EB-4,2015,aged_out,0.0,2061
Uncapped,2009,India,EB-4,2015,exited,0.0,2061
Uncapped,2009,India,EB-4,2015,still_dependent,0.0,2061
Uncapped,2009,India,EB-5,2015,saved,100.0,2061
Uncapped,2009,India,EB-5,2015,aged_out,0.0,2061
Uncapped,2009,India,EB-5,2015,exited,0.0,2061
Uncapped,2009,India,EB-5,2015,still_dependent,0.0,2061
Uncapped,2009,ROW,EB-1,2015,saved,100.0,2061
Uncapped,2009,ROW,EB-1,2015,aged_out,0.0,2061
Uncapped,2009,ROW,EB-1,2015,exited,0.0,2061
Uncapped,2009,ROW,EB-1,2015,still_dependent,0.0,2061
Uncapped,2009,ROW,EB-2,2015,saved,100.0,2061
Uncapped,2009,ROW,EB-2,2015,aged_out,0.0,2061
Uncapped,2009,ROW,EB-2,2015,exited,0.0,2061
Uncapped,2009,ROW,EB-2,2015,still_dependent,0.0,2061
Uncapped,2009,ROW,EB-3,2015,saved,92.26084338744413,2061
Uncapped,2009,ROW,EB-3,2015,aged_out,0.20841534863256375,2061
Uncapped,2009,ROW,EB-3,2015,exited,7.530741263923304,2061
Uncapped,2009,ROW,EB-3,2015,still_dependent,0.0,2061
Uncapped,2009,ROW,EB-4,2015,saved,100.0,2061
Uncapped,2009,ROW,EB-4,2015,aged_out,0.0,2061
Uncapped,2009,ROW,EB-4,2015,exited,0.0,2061
Uncapped,2009,ROW,EB-4,2015,still_dependent,0.0,2061
Uncapped,2009,ROW,EB-5,2015,saved,100.0,2061
Uncapped,2009,ROW,EB-5,2015,aged_out,0.0,2061
Uncapped,2009,ROW,EB-5,2015,exited,0.0,2061
Uncapped,2009,ROW,EB-5,2015,still_dependent,0.0,2061
Uncapped,2010,China,EB-1,2015,saved,100.0,2061
Uncapped,2010,China,EB-1,2015,aged_out,0.0,2061
Uncapped,2010,China,EB-1,2015,exited,0.0,2061
Uncapped,2010,China,EB-1,2015,still_dependent,0.0,2061
Uncapped,2010,China,EB-2,2015,saved,93.88816644993499,2061
Uncapped,2010,China,EB-2,2015,aged_out,0.13003901170351106,2061
Uncapped,2010,China,EB-2,2015,exited,5.981794538361508,2061
Uncapped,2010,China,EB-2,2015,still_dependent,0.0,2061
Uncapped,2010,China,EB-3,2015,saved,50.51020408163265,2061
Uncapped,2010,China,EB-3,2015,aged_out,17.346938775510203,2061
Uncapped,2010,China,EB-3,2015,exited,32.142857142857146,2061
Uncapped,2010,China,EB-3,2015,still_dependent,0.0,2061
Uncapped,2010,China,EB-4,2015,saved,100.0,2061
Uncapped,2010,China,EB-4,2015,aged_out,0.0,2061
Uncapped,2010,China,EB-4,2015,exited,0.0,2061
Uncapped,2010,China,EB-4,2015,still_dependent,0.0,2061
Uncapped,2010,China,EB-5,2015,saved,100.0,2061
Uncapped,2010,China,EB-5,2015,aged_out,0.0,2061
Uncapped,2010,China,EB-5,2015,exited,0.0,2061
Uncapped,2010,China,EB-5,2015,still_dependent,0.0,2061
Uncapped,2010,India,EB-1,2015,saved,100.0,2061
Uncapped,2010,India,EB-1,2015,aged_out,0.0,2061
Uncapped,2010,India,EB-1,2015,exited,0.0,2061
Uncapped,2010,India,EB-1,2015,still_dependent,0.0,2061
Uncapped,2010,India,EB-2,2015,saved,94.63169339494428,2061
Uncapped,2010,India,EB-2,2015,aged_out,0.12231584669747214,2061
Uncapped,2010,India,EB-2,2015,exited,5.24599075835825,2061
Uncapped,2010,India,EB-2,2015,still_dependent,0.0,2061
Uncapped,2010,India,EB-3,2015,saved,49.901185770750985,2061
Uncapped,2010,India,EB-3,2015,aged_out,22.06851119894598,2061
Uncapped,2010,India,EB-3,2015,exited,28.03030303030303,2061
Uncapped,2010,India,EB-3,2015,still_dependent,0.0,2061
Uncapped,2010,India,EB-4,2015,saved,100.0,2061
Uncapped,2010,India,EB-4,2015,aged_out,0.0,2061
Uncapped,2010,India,EB-4,2015,exited,0.0,2061
Uncapped,2010,India,EB-4,2015,still_dependent,0.0,2061
Uncapped,2010,India,EB-5,2015,saved,100.0,2061
Uncapped,2010,India,EB-5,2015,aged_out,0.0,2061
Uncapped,2010,India,EB-5,2015,exited,0.0,2061
Uncapped,2010,India,EB-5,2015,still_dependent,0.0,2061
Uncapped,2010,ROW,EB-1,2015,saved,100.0,2061
Uncapped,2010,ROW,EB-1,2015,aged_out,0.0,2061
Uncapped,2010,ROW,EB-1,2015,exited,0.0,2061
Uncapped,2010,ROW,EB-1,2015,still_dependent,0.0,2061
Uncapped,2010,ROW,EB-2,2015,saved,99.96768634209393,2061
Uncapped,2010,ROW,EB-2,2015,aged_out,0.0,2061
Uncapped,2010,ROW,EB-2,2015,exited,0.03231365790607497,2061
Uncapped,2010,ROW,EB-2,2015,still_dependent,0.0,2061
Uncapped,2010,ROW,EB-3,2015,saved,85.26481384373362,2061
Uncapped,2010,ROW,EB-3,2015,aged_out,0.8390141583639223,2061
Uncapped,2010,ROW,EB-3,2015,exited,13.896171997902465,2061
Uncapped,2010,ROW,EB-3,2015,still_dependent,0.0,2061
Uncapped,2010,ROW,EB-4,2015,saved,99.06223358908781,2061
Uncapped,2010,ROW,EB-4,2015,aged_out,0.0,2061
Uncapped,2010,ROW,EB-4,2015,exited,0.9377664109121909,2061
Uncapped,2010,ROW,EB-4,2015,still_dependent,0.0,2061
Uncapped,2010,ROW,EB-5,2015,saved,100.0,2061
Uncapped,2010,ROW,EB-5,2015,aged_out,0.0,2061
Uncapped,2010,ROW,EB-5,2015,exited,0.0,2061
Uncapped,2010,ROW,EB-5,2015,still_dependent,0.0,2061
Uncapped,2011,China,EB-1,2015,saved,100.0,2061
Uncapped,2011,China,EB-1,2015,aged_out,0.0,2061
Uncapped,2011,China,EB-1,2015,exited,0.0,2061
Uncapped,2011,China,EB-1,2015,still_dependent,0.0,2061
Uncapped,2011,China,EB-2,2015,saved,90.95541401273886,2061
Uncapped,2011,China,EB-2,2015,aged_out,0.3821656050955414,2061
Uncapped,2011,China,EB-2,2015,exited,8.662420382165605,2061
Uncapped,2011,China,EB-2,2015,still_dependent,0.0,2061
Uncapped,2011,China,EB-3,2015,saved,52.0,2061
Uncapped,2011,China,EB-3,2015,aged_out,13.333333333333334,2061
Uncapped,2011,China,EB-3,2015,exited,34.666666666666664,2061
Uncapped,2011,China,EB-3,2015,still_dependent,0.0,2061
Uncapped,2011,China,EB-4,2015,saved,85.71428571428571,2061
Uncapped,2011,China,EB-4,2015,aged_out,0.0,2061
Uncapped,2011,China,EB-4,2015,exited,14.285714285714286,2061
Uncapped,2011,China,EB-4,2015,still_dependent,0.0,2061
Uncapped,2011,China,EB-5,2015,saved,100.0,2061
Uncapped,2011,China,EB-5,2015,aged_out,0.0,2061
Uncapped,2011,China,EB-5,2015,exited,0.0,2061
Uncapped,2011,China,EB-5,2015,still_dependent,0.0,2061
Uncapped,2011,India,EB-1,2015,saved,100.0,2061
Uncapped,2011,India,EB-1,2015,aged_out,0.0,2061
Uncapped,2011,India,EB-1,2015,exited,0.0,2061
Uncapped,2011,India,EB-1,2015,still_dependent,0.0,2061
Uncapped,2011,India,EB-2,2015,saved,81.44485259489498,2061
Uncapped,2011,India,EB-2,2015,aged_out,4.794197984364698,2061
Uncapped,2011,India,EB-2,2015,exited,13.760949420740323,2061
Uncapped,2011,India,EB-2,2015,still_dependent,0.0,2061
Uncapped,2011,India,EB-3,2015,saved,55.32761788120025,2061
Uncapped,2011,India,EB-3,2015,aged_out,17.881200244947948,2061
Uncapped,2011,India,EB-3,2015,exited,26.791181873851805,2061
Uncapped,2011,India,EB-3,2015,still_dependent,0.0,2061
Uncapped,2011,India,EB-4,2015,saved,95.77464788732394,2061
Uncapped,2011,India,EB-4,2015,aged_out,0.4694835680751174,2061
Uncapped,2011,India,EB-4,2015,exited,3.755868544600939,2061
Uncapped,2011,India,EB-4,2015,still_dependent,0.0,2061
Uncapped,2011,India,EB-5,2015,saved,100.0,2061
Uncapped,2011,India,EB-5,2015,aged_out,0.0,2061
Uncapped,2011,India,EB-5,2015,exited,0.0,2061
Uncapped,2011,India,EB-5,2015,still_dependent,0.0,2061
Uncapped,2011,ROW,EB-1,2015,saved,100.0,2061
Uncapped,2011,ROW,EB-1,2015,aged_out,0.0,2061
Uncapped,2011,ROW,EB-1,2015,exited,0.0,2061
Uncapped,2011,ROW,EB-1,2015,still_dependent,0.0,2061
Uncapped,2011,ROW,EB-2,2015,saved,99.44185102496448,2061
Uncapped,2011,ROW,EB-2,2015,aged_out,0.0,2061
Uncapped,2011,ROW,EB-2,2015,exited,0.5581489750355185,2061
Uncapped,2011,ROW,EB-2,2015,still_dependent,0.0,2061
Uncapped,2011,ROW,EB-3,2015,saved,87.67372977899294,2061
Uncapped,2011,ROW,EB-3,2015,aged_out,0.2961950330371383,2061
Uncapped,2011,ROW,EB-3,2015,exited,12.030075187969924,2061
Uncapped,2011,ROW,EB-3,2015,still_dependent,0.0,2061
Uncapped,2011,ROW,EB-4,2015,saved,95.53196741545297,2061
Uncapped,2011,ROW,EB-4,2015,aged_out,0.0,2061
Uncapped,2011,ROW,EB-4,2015,exited,4.468032584547025,2061
Uncapped,2011,ROW,EB-4,2015,still_dependent,0.0,2061
Uncapped,2011,ROW,EB-5,2015,saved,100.0,2061
Uncapped,2011,ROW,EB-5,2015,aged_out,0.0,2061
Uncapped,2011,ROW,EB-5,2015,exited,0.0,2061
Uncapped,2011,ROW,EB-5,2015,still_dependent,0.0,2061
Uncapped,2012,China,EB-1,2015,saved,100.0,2061
Uncapped,2012,China,EB-1,2015,aged_out,0.0,2061
Uncapped,2012,China,EB-1,2015,exited,0.0,2061
Uncapped,2012,China,EB-1,2015,still_dependent,0.0,2061
Uncapped,2012,China,EB-2,2015,saved,86.272040302267,2061
Uncapped,2012,China,EB-2,2015,aged_out,1.385390428211587,2061
Uncapped,2012,China,EB-2,2015,exited,12.34256926952141,2061
Uncapped,2012,China,EB-2,2015,still_dependent,0.0,2061
Uncapped,2012,China,EB-3,2015,saved,50.0,2061
Uncapped,2012,China,EB-3,2015,aged_out,8.620689655172415,2061
