seed,metric,period,dimension,group,scenario,value
2039,ageouts,historical,category,EB-5,Uncapped,0.9162135548229653
2039,ageouts,projection,category,EB-5,Uncapped,0.29130107796440213
2039,ageouts,full,category,EB-5,Uncapped,0.3568110517174056
2039,exits,historical,overall,All,Uncapped,100.0
2039,exits,projection,overall,All,Uncapped,100.0
2039,exits,full,overall,All,Uncapped,100.0
2039,exits,historical,nationality,India,Uncapped,40.17762122773996
2039,exits,projection,nationality,India,Uncapped,17.430575735222895
2039,exits,full,nationality,India,Uncapped,21.580767212949983
2039,exits,historical,nationality,China,Uncapped,13.628339266561218
2039,exits,projection,nationality,China,Uncapped,8.923262623778975
2039,exits,full,nationality,China,Uncapped,9.781702415063135
2039,exits,historical,nationality,ROW,Uncapped,46.19403950569882
2039,exits,projection,nationality,ROW,Uncapped,73.64616164099813
2039,exits,full,nationality,ROW,Uncapped,68.63753037198688
2039,exits,historical,category,EB-1,Uncapped,0.995363318044664
2039,exits,projection,category,EB-1,Uncapped,1.5379700620664476
2039,exits,full,category,EB-1,Uncapped,1.438971627938497
2039,exits,historical,category,EB-2,Uncapped,28.540425940378363
2039,exits,projection,category,EB-2,Uncapped,26.407671502335873
2039,exits,full,category,EB-2,Uncapped,26.79679189582875
2039,exits,historical,category,EB-3,Uncapped,35.49294481472052
2039,exits,projection,category,EB-3,Uncapped,23.29280014305832
2039,exits,full,category,EB-3,Uncapped,25.51871279883713
2039,exits,historical,category,EB-4,Uncapped,34.180818075964794
2039,exits,projection,category,EB-4,Uncapped,48.443402552696874
2039,exits,full,category,EB-4,Uncapped,45.841198386658334
2039,exits,historical,category,EB-5,Uncapped,0.7904478508916536
2039,exits,projection,category,EB-5,Uncapped,0.31815573984248685
2039,exits,full,category,EB-5,Uncapped,0.40432529073729595
2039,ageouts,historical,overall,All,Capped,100.0
2039,ageouts,projection,overall,All,Capped,100.0
2039,ageouts,full,overall,All,Capped,100.0
2039,ageouts,historical,nationality,India,Capped,60.51718970758231
2039,ageouts,projection,nationality,India,Capped,72.5893657815449
2039,ageouts,full,nationality,India,Capped,71.61663343383677
2039,ageouts,historical,nationality,China,Capped,8.883846384381556
2039,ageouts,projection,nationality,China,Capped,6.933891646686703
2039,ageouts,full,nationality,China,Capped,7.091011956919213
2039,ageouts,historical,nationality,ROW,Capped,30.598963908036136
2039,ageouts,projection,nationality,ROW,Capped,20.476742571768405
2039,ageouts,full,nationality,ROW,Capped,21.292354609244015
2039,ageouts,historical,category,EB-1,Capped,0.004281371751509184
2039,ageouts,projection,category,EB-1,Capped,0.8933764075087143
2039,ageouts,full,category,EB-1,Capped,0.8217363406169577
2039,ageouts,historical,category,EB-2,Capped,26.771417562186926
2039,ageouts,projection,category,EB-2,Capped,56.31798346822154
2039,ageouts,full,category,EB-2,Capped,53.9372278990182
2039,ageouts,historical,category,EB-3,Capped,40.998415892451945
2039,ageouts,projection,category,EB-3,Capped,23.70618009357752
2039,ageouts,full,category,EB-3,Capped,25.09952600095214
2039,ageouts,historical,category,EB-4,Capped,31.30967161878666
2039,ageouts,projection,category,EB-4,Capped,18.67723259679495
2039,ageouts,full,category,EB-4,Capped,19.695108909388217
2039,ageouts,historical,category,EB-5,Capped,0.9162135548229653
2039,ageouts,projection,category,EB-5,Capped,0.40522743389727484
2039,ageouts,full,category,EB-5,Capped,0.4464008500244934
2039,exits,historical,overall,All,Capped,100.0
2039,exits,projection,overall,All,Capped,100.0
2039,exits,full,overall,All,Capped,100.0
2039,exits,historical,nationality,India,Capped,40.17762122773996
2039,exits,projection,nationality,India,Capped,30.49917201123503
2039,exits,full,nationality,India,Capped,32.239398898861715
2039,exits,historical,nationality,China,Capped,13.628339266561218
2039,exits,projection,nationality,China,Capped,9.576216137089322
2039,exits,full,nationality,China,Capped,10.304805342254099
2039,exits,historical,nationality,ROW,Capped,46.19403950569882
2039,exits,projection,nationality,ROW,Capped,59.92461185167565
2039,exits,full,nationality,ROW,Capped,57.455795758884186
2039,exits,historical,category,EB-1,Capped,0.995363318044664
2039,exits,projection,category,EB-1,Capped,1.4343876085305716
2039,exits,full,category,EB-1,Capped,1.3554491487076972
2039,exits,historical,category,EB-2,Capped,28.540425940378363
2039,exits,projection,category,EB-2,Capped,28.23505731878025
2039,exits,full,category,EB-2,Capped,28.28996391322064
2039,exits,historical,category,EB-3,Capped,35.49294481472052
2039,exits,projection,category,EB-3,Capped,22.390463033275083
2039,exits,full,category,EB-3,Capped,24.746345735209037
2039,exits,historical,category,EB-4,Capped,34.180818075964794
2039,exits,projection,category,EB-4,Capped,47.59004949634495
2039,exits,full,category,EB-4,Capped,45.179011887100685
2039,exits,historical,category,EB-5,Capped,0.7904478508916536
2039,exits,projection,category,EB-5,Capped,0.35004254306913934
2039,exits,full,category,EB-5,Capped,0.42922931576194584
2040,ageouts,historical,overall,All,Uncapped,100.0
2040,ageouts,projection,overall,All,Uncapped,100.0
2040,ageouts,full,overall,All,Uncapped,100.0
2040,ageouts,historical,nationality,India,Uncapped,60.80273640457222
2040,ageouts,projection,nationality,India,Uncapped,36.93808269660221
2040,ageouts,full,nationality,India,Uncapped,39.411796386223486
2040,ageouts,historical,nationality,China,Uncapped,9.135781087634223
2040,ageouts,projection,nationality,China,Uncapped,7.405942378754043
2040,ageouts,full,nationality,China,Uncapped,7.585250477977147
2040,ageouts,historical,nationality,ROW,Uncapped,30.061482507793556
2040,ageouts,projection,nationality,ROW,Uncapped,55.65597492464375
2040,ageouts,full,nationality,ROW,Uncapped,53.002953135799366
2040,ageouts,historical,category,EB-1,Uncapped,0.008659508139937652
2040,ageouts,projection,category,EB-1,Uncapped,0.3995633843719645
2040,ageouts,full,category,EB-1,Uncapped,0.3590438661843511
2040,ageouts,historical,category,EB-2,Uncapped,27.307758919293384
2040,ageouts,projection,category,EB-2,Uncapped,54.371163340309835
2040,ageouts,full,category,EB-2,Uncapped,51.5658800613965
2040,ageouts,historical,category,EB-3,Uncapped,40.872878420505714
2040,ageouts,projection,category,EB-3,Uncapped,20.141399373116094
2040,ageouts,full,category,EB-3,Uncapped,22.290340822389975
2040,ageouts,historical,category,EB-4,Uncapped,30.914444059577416
2040,ageouts,projection,category,EB-4,Uncapped,24.7869495989345
2040,ageouts,full,category,EB-4,Uncapped,25.42210094518298
2040,ageouts,historical,category,EB-5,Uncapped,0.896259092483547
2040,ageouts,projection,category,EB-5,Uncapped,0.30092430326760733
2040,ageouts,full,category,EB-5,Uncapped,0.3626343048461946
2040,exits,historical,overall,All,Uncapped,100.0
2040,exits,projection,overall,All,Uncapped,100.0
2040,exits,full,overall,All,Uncapped,100.0
2040,exits,historical,nationality,India,Uncapped,40.14927680985595
2040,exits,projection,nationality,India,Uncapped,17.491066145466913
2040,exits,full,nationality,India,Uncapped,21.62212408529988
2040,exits,historical,nationality,China,Uncapped,13.555270449293108
2040,exits,projection,nationality,China,Uncapped,8.932084069085368
2040,exits,full,nationality,China,Uncapped,9.774986056632928
2040,exits,historical,nationality,ROW,Uncapped,46.29545274085095
2040,exits,projection,nationality,ROW,Uncapped,73.57684978544772
2040,exits,full,nationality,ROW,Uncapped,68.60288985806719
2040,exits,historical,category,EB-1,Uncapped,0.9770693769406612
2040,exits,projection,category,EB-1,Uncapped,1.552790111492641
2040,exits,full,category,EB-1,Uncapped,1.447824377577237
2040,exits,historical,category,EB-2,Uncapped,28.485040975899235
2040,exits,projection,category,EB-2,Uncapped,26.413459253702833
2040,exits,full,category,EB-2,Uncapped,26.79115121924459
2040,exits,historical,category,EB-3,Uncapped,35.39055611044478
2040,exits,projection,category,EB-3,Uncapped,23.309369947771312
2040,exits,full,category,EB-3,Uncapped,25.512018725256237
2040,exits,historical,category,EB-4,Uncapped,34.323636470013
2040,exits,projection,category,EB-4,Uncapped,48.4063494430027
2040,exits,full,category,EB-4,Uncapped,45.83878115161545
2040,exits,historical,category,EB-5,Uncapped,0.8236970667023281
2040,exits,projection,category,EB-5,Uncapped,0.31803124403050786
2040,exits,full,category,EB-5,Uncapped,0.41022452630648587
2040,ageouts,historical,overall,All,Capped,100.0
2040,ageouts,projection,overall,All,Capped,100.0
2040,ageouts,full,overall,All,Capped,100.0
2040,ageouts,historical,nationality,India,Capped,60.80273640457222
2040,ageouts,projection,nationality,India,Capped,72.49342417881743
2040,ageouts,full,nationality,India,Capped,71.56352565581703
2040,ageouts,historical,nationality,China,Capped,9.135781087634223
2040,ageouts,projection,nationality,China,Capped,7.103757665555419
2040,ageouts,full,nationality,China,Capped,7.265388496468214
2040,ageouts,historical,nationality,ROW,Capped,30.061482507793556
2040,ageouts,projection,nationality,ROW,Capped,20.402818155627145
2040,ageouts,full,nationality,ROW,Capped,21.171085847714757
2040,ageouts,historical,category,EB-1,Capped,0.008659508139937652
2040,ageouts,projection,category,EB-1,Capped,0.957095339117811
2040,ageouts,full,category,EB-1,Capped,0.8816550318050165
2040,ageouts,historical,category,EB-2,Capped,27.307758919293384
2040,ageouts,projection,category,EB-2,Capped,56.31858777926194
2040,ageouts,full,category,EB-2,Capped,54.01101379996763
2040,ageouts,historical,category,EB-3,Capped,40.872878420505714
2040,ageouts,projection,category,EB-3,Capped,23.70513381749337
2040,ageouts,full,category,EB-3,Capped,25.07068738096796
2040,ageouts,historical,category,EB-4,Capped,30.914444059577416
2040,ageouts,projection,category,EB-4,Capped,18.591894996389378
2040,ageouts,full,category,EB-4,Capped,19.57205291307777
2040,ageouts,historical,category,EB-5,Capped,0.896259092483547
2040,ageouts,projection,category,EB-5,Capped,0.42728806773750594
2040,ageouts,full,category,EB-5,Capped,0.4645908741816278
2040,exits,historical,overall,All,Capped,100.0
2040,exits,projection,overall,All,Capped,100.0
2040,exits,full,overall,All,Capped,100.0
2040,exits,historical,nationality,India,Capped,40.14927680985595
2040,exits,projection,nationality,India,Capped,30.60530257817277
2040,exits,full,nationality,India,Capped,32.31798499213309
2040,exits,historical,nationality,China,Capped,13.555270449293108
2040,exits,projection,nationality,China,Capped,9.553012529395044
2040,exits,full,nationality,China,Capped,10.271224522548547
2040,exits,historical,nationality,ROW,Capped,46.29545274085095
2040,exits,projection,nationality,ROW,Capped,59.841684892432184
2040,exits,full,nationality,ROW,Capped,57.41079048531836
2040,exits,historical,category,EB-1,Capped,0.9770693769406612
2040,exits,projection,category,EB-1,Capped,1.4513589124678858
2040,exits,full,category,EB-1,Capped,1.3662468483629486
2040,exits,historical,category,EB-2,Capped,28.485040975899235
2040,exits,projection,category,EB-2,Capped,28.2334092219784
2040,exits,full,category,EB-2,Capped,28.27856496834489
2040,exits,historical,category,EB-3,Capped,35.39055611044478
2040,exits,projection,category,EB-3,Capped,22.402382860803897
2040,exits,full,category,EB-3,Capped,24.73313264848504
2040,exits,historical,category,EB-4,Capped,34.323636470013
2040,exits,projection,category,EB-4,Capped,47.56326160927188
2040,exits,full,category,EB-4,Capped,45.18738835217941
2040,exits,historical,category,EB-5,Capped,0.8236970667023281
2040,exits,projection,category,EB-5,Capped,0.34958739547793855
2040,exits,full,category,EB-5,Capped,0.4346671826277116
2041,ageouts,historical,overall,All,Uncapped,100.0
2041,ageouts,projection,overall,All,Uncapped,100.0
2041,ageouts,full,overall,All,Uncapped,100.0
2041,ageouts,historical,nationality,India,Uncapped,60.931960876436165
2041,ageouts,projection,nationality,India,Uncapped,36.91658067941616
2041,ageouts,full,nationality,India,Uncapped,39.4373584990249
2041,ageouts,historical,nationality,China,Uncapped,9.08896766753513
2041,ageouts,projection,nationality,China,Uncapped,7.324611053786278
2041,ageouts,full,nationality,China,Uncapped,7.509806998273969
2041,ageouts,historical,nationality,ROW,Uncapped,29.979071456028702
2041,ageouts,projection,nationality,ROW,Uncapped,55.758808266797566
2041,ageouts,full,nationality,ROW,Uncapped,53.052834502701124
2041,ageouts,historical,category,EB-1,Uncapped,0.017084525690855508
2041,ageouts,projection,category,EB-1,Uncapped,0.346119554001663
2041,ageouts,full,category,EB-1,Uncapped,0.31158234516150723
2041,ageouts,historical,category,EB-2,Uncapped,26.92521248878828
2041,ageouts,projection,category,EB-2,Uncapped,54.451969024553954
2041,ageouts,full,category,EB-2,Uncapped,51.56261908497904
2041,ageouts,historical,category,EB-3,Uncapped,41.40007688036561
2041,ageouts,projection,category,EB-3,Uncapped,19.988279019444807
2041,ageouts,full,category,EB-3,Uncapped,22.235771446504227
2041,ageouts,historical,category,EB-4,Uncapped,30.82475547772605
2041,ageouts,projection,category,EB-4,Uncapped,24.917602508490198
2041,ageouts,full,category,EB-4,Uncapped,25.53764766537401
2041,ageouts,historical,category,EB-5,Uncapped,0.832870627429206
2041,ageouts,projection,category,EB-5,Uncapped,0.2960298935093818
2041,ageouts,full,category,EB-5,Uncapped,0.3523794579812154
2041,exits,historical,overall,All,Uncapped,100.0
2041,exits,projection,overall,All,Uncapped,100.0
2041,exits,full,overall,All,Uncapped,100.0
2041,exits,historical,nationality,India,Uncapped,40.30308859319723
2041,exits,projection,nationality,India,Uncapped,17.411362657563515
2041,exits,full,nationality,India,Uncapped,21.584215019666434
2041,exits,historical,nationality,China,Uncapped,13.433665916750998
2041,exits,projection,nationality,China,Uncapped,8.893657561650425
2041,exits,full,nationality,China,Uncapped,9.721239747537885
2041,exits,historical,nationality,ROW,Uncapped,46.263245490051766
2041,exits,projection,nationality,ROW,Uncapped,73.69497978078606
2041,exits,full,nationality,ROW,Uncapped,68.69454523279568
2041,exits,historical,category,EB-1,Uncapped,0.9726601376610995
2041,exits,projection,category,EB-1,Uncapped,1.543334744048429
2041,exits,full,category,EB-1,Uncapped,1.4393084733359758
2041,exits,historical,category,EB-2,Uncapped,28.52160677098579
2041,exits,projection,category,EB-2,Uncapped,26.363841445566596
2041,exits,full,category,EB-2,Uncapped,26.757172912156598
2041,exits,historical,category,EB-3,Uncapped,35.424733835693196
2041,exits,projection,category,EB-3,Uncapped,23.367128349593845
2041,exits,full,category,EB-3,Uncapped,25.565066926853067
2041,exits,historical,category,EB-4,Uncapped,34.266406844583464
2041,exits,projection,category,EB-4,Uncapped,48.41350483154384
2041,exits,full,category,EB-4,Uncapped,45.834680001219624
2041,exits,historical,category,EB-5,Uncapped,0.8145924110764495
2041,exits,projection,category,EB-5,Uncapped,0.3121906292472934
2041,exits,full,category,EB-5,Uncapped,0.4037716864347349
2041,ageouts,historical,overall,All,Capped,100.0
2041,ageouts,projection,overall,All,Capped,100.0
2041,ageouts,full,overall,All,Capped,100.0
2041,ageouts,historical,nationality,India,Capped,60.931960876436165
2041,ageouts,projection,nationality,India,Capped,72.585893081643
2041,ageouts,full,nationality,India,Capped,71.6446229103278
2041,ageouts,historical,nationality,China,Capped,9.08896766753513
2041,ageouts,projection,nationality,China,Capped,7.046704069952902
2041,ageouts,full,nationality,China,Capped,7.211654558124453
2041,ageouts,historical,nationality,ROW,Capped,29.979071456028702
2041,ageouts,projection,nationality,ROW,Capped,20.367402848404105
2041,ageouts,full,nationality,ROW,Capped,21.143722531547755
2041,ageouts,historical,category,EB-1,Capped,0.017084525690855508
2041,ageouts,projection,category,EB-1,Capped,0.926951006698816
2041,ageouts,full,category,EB-1,Capped,0.8534624911169526
2041,ageouts,historical,category,EB-2,Capped,26.92521248878828
2041,ageouts,projection,category,EB-2,Capped,56.24828776762426
2041,ageouts,full,category,EB-2,Capped,53.87990809926935
2041,ageouts,historical,category,EB-3,Capped,41.40007688036561
2041,ageouts,projection,category,EB-3,Capped,23.82376672358471
2041,ageouts,full,category,EB-3,Capped,25.243378248780523
2041,ageouts,historical,category,EB-4,Capped,30.82475547772605
2041,ageouts,projection,category,EB-4,Capped,18.603568949017696
2041,ageouts,full,category,EB-4,Capped,19.590655379159507
2041,ageouts,historical,category,EB-5,Capped,0.832870627429206
2041,ageouts,projection,category,EB-5,Capped,0.3974255530745126
2041,ageouts,full,category,EB-5,Capped,0.43259578167366963
2041,exits,historical,overall,All,Capped,100.0
2041,exits,projection,overall,All,Capped,100.0
2041,exits,full,overall,All,Capped,100.0
2041,exits,historical,nationality,India,Capped,40.30308859319723
2041,exits,projection,nationality,India,Capped,30.600440992562365
2041,exits,full,nationality,India,Capped,32.341035562483775
2041,exits,historical,nationality,China,Capped,13.433665916750998
2041,exits,projection,nationality,China,Capped,9.578972772548761
2041,exits,full,nationality,China,Capped,10.270480722922295
2041,exits,historical,nationality,ROW,Capped,46.263245490051766
2041,exits,projection,nationality,ROW,Capped,59.82058623488887
2041,exits,full,nationality,ROW,Capped,57.388483714593924
2041,exits,historical,category,EB-1,Capped,0.9726601376610995
2041,exits,projection,category,EB-1,Capped,1.4534288451552981
2041,exits,full,category,EB-1,Capped,1.3671819323438112
2041,exits,historical,category,EB-2,Capped,28.52160677098579
2041,exits,projection,category,EB-2,Capped,28.284498709200875
2041,exits,full,category,EB-2,Capped,28.327034419227118
2041,exits,historical,category,EB-3,Capped,35.424733835693196
2041,exits,projection,category,EB-3,Capped,22.44710648909951
2041,exits,full,category,EB-3,Capped,24.77521203510188
2041,exits,historical,category,EB-4,Capped,34.266406844583464
2041,exits,projection,category,EB-4,Capped,47.4687721684694
2041,exits,full,category,EB-4,Capped,45.10035002858142
2041,exits,historical,category,EB-5,Capped,0.8145924110764495
2041,exits,projection,category,EB-5,Capped,0.3461937880749175
2041,exits,full,category,EB-5,Capped,0.43022158474577543
2042,ageouts,historical,overall,All,Uncapped,100.0
2042,ageouts,projection,overall,All,Uncapped,100.0
2042,ageouts,full,overall,All,Uncapped,100.0
2042,ageouts,historical,nationality,India,Uncapped,61.56872808143016
2042,ageouts,projection,nationality,India,Uncapped,36.74394934965799
2042,ageouts,full,nationality,India,Uncapped,39.337399191296385
2042,ageouts,historical,nationality,China,Uncapped,9.041142759387563
2042,ageouts,projection,nationality,China,Uncapped,7.3201518711988545
2042,ageouts,full,nationality,China,Uncapped,7.499944150302706
2042,ageouts,historical,nationality,ROW,Uncapped,29.390129159182276
2042,ageouts,projection,nationality,ROW,Uncapped,55.93589877914315
2042,ageouts,full,nationality,ROW,Uncapped,53.16265665840091
2042,ageouts,historical,category,EB-1,Uncapped,0.0
2042,ageouts,projection,category,EB-1,Uncapped,0.384168275683146
2042,ageouts,full,category,EB-1,Uncapped,0.3440341353349865
2042,ageouts,historical,category,EB-2,Uncapped,27.401419895646224
2042,ageouts,projection,category,EB-2,Uncapped,54.24156700742892
2042,ageouts,full,category,EB-2,Uncapped,51.43757120836405
2042,ageouts,historical,category,EB-3,Uncapped,41.12992900521769
2042,ageouts,projection,category,EB-3,Uncapped,20.217229697704468
2042,ageouts,full,category,EB-3,Uncapped,22.401983781247907
2042,ageouts,historical,category,EB-4,Uncapped,30.484988452655887
2042,ageouts,projection,category,EB-4,Uncapped,24.878637749272823
2042,ageouts,full,category,EB-4,Uncapped,25.46433438330764
2042,ageouts,historical,category,EB-5,Uncapped,0.9836626464801984
2042,ageouts,projection,category,EB-5,Uncapped,0.27839726991064345
2042,ageouts,full,category,EB-5,Uncapped,0.3520764917454147
2042,exits,historical,overall,All,Uncapped,100.0
2042,exits,projection,overall,All,Uncapped,100.0
2042,exits,full,overall,All,Uncapped,100.0
2042,exits,historical,nationality,India,Uncapped,40.186314914797045
2042,exits,projection,nationality,India,Uncapped,17.47238669343756
2042,exits,full,nationality,India,Uncapped,21.61599095667859
2042,exits,historical,nationality,China,Uncapped,13.525995147962103
2042,exits,projection,nationality,China,Uncapped,8.906042550812677
2042,exits,full,nationality,China,Uncapped,9.748840638882626
2042,exits,historical,nationality,ROW,Uncapped,46.28768993724085
2042,exits,projection,nationality,ROW,Uncapped,73.62157075574976
2042,exits,full,nationality,ROW,Uncapped,68.63516840443879
2042,exits,historical,category,EB-1,Uncapped,1.0071527890866727
2042,exits,projection,category,EB-1,Uncapped,1.5463451674966575
2042,exits,full,category,EB-1,Uncapped,1.4479826202475334
2042,exits,historical,category,EB-2,Uncapped,28.627441155469818
2042,exits,projection,category,EB-2,Uncapped,26.415417798295916
2042,exits,full,category,EB-2,Uncapped,26.81894770839554
2042,exits,historical,category,EB-3,Uncapped,35.42071177141139
2042,exits,projection,category,EB-3,Uncapped,23.25797420118233
2042,exits,full,category,EB-3,Uncapped,25.476770120476054
2042,exits,historical,category,EB-4,Uncapped,34.1275309306977
2042,exits,projection,category,EB-4,Uncapped,48.46860864339587
2042,exits,full,category,EB-4,Uncapped,45.85242749803472
2042,exits,historical,category,EB-5,Uncapped,0.817163353334419
2042,exits,projection,category,EB-5,Uncapped,0.31165418962922936
2042,exits,full,category,EB-5,Uncapped,0.40387205284614774
2042,ageouts,historical,overall,All,Capped,100.0
2042,ageouts,projection,overall,All,Capped,100.0
2042,ageouts,full,overall,All,Capped,100.0
2042,ageouts,historical,nationality,India,Capped,61.56872808143016
2042,ageouts,projection,nationality,India,Capped,72.60737119217751
2042,ageouts,full,nationality,India,Capped,71.71514300924358
2042,ageouts,historical,nationality,China,Capped,9.041142759387563
2042,ageouts,projection,nationality,China,Capped,6.966904851447913
2042,ageouts,full,nationality,China,Capped,7.134560740039132
2042,ageouts,historical,nationality,ROW,Capped,29.390129159182276
2042,ageouts,projection,nationality,ROW,Capped,20.425723956374576
2042,ageouts,full,nationality,ROW,Capped,21.150296250717293
2042,ageouts,historical,category,EB-1,Capped,0.0
2042,ageouts,projection,category,EB-1,Capped,0.9112448288830387
2042,ageouts,full,category,EB-1,Capped,0.83759100116841
2042,ageouts,historical,category,EB-2,Capped,27.401419895646224
2042,ageouts,projection,category,EB-2,Capped,56.07634449040993
2042,ageouts,full,category,EB-2,Capped,53.75861616000996
2042,ageouts,historical,category,EB-3,Capped,41.12992900521769
2042,ageouts,projection,category,EB-3,Capped,23.967280932681458
2042,ageouts,full,category,EB-3,Capped,25.354498378744616
2042,ageouts,historical,category,EB-4,Capped,30.484988452655887
2042,ageouts,projection,category,EB-4,Capped,18.638585934561867
2042,ageouts,full,category,EB-4,Capped,19.59610345614314
2042,ageouts,historical,category,EB-5,Capped,0.9836626464801984
2042,ageouts,projection,category,EB-5,Capped,0.40654381346370816
2042,ageouts,full,category,EB-5,Capped,0.4531910039338777
2042,exits,historical,overall,All,Capped,100.0
2042,exits,projection,overall,All,Capped,100.0
2042,exits,full,overall,All,Capped,100.0
2042,exits,historical,nationality,India,Capped,40.186314914797045
2042,exits,projection,nationality,India,Capped,30.593281960990556
2042,exits,full,nationality,India,Capped,32.31701095128195
2042,exits,historical,nationality,China,Capped,13.525995147962103
2042,exits,projection,nationality,China,Capped,9.55790821576384
2042,exits,full,nationality,China,Capped,10.270915928127899
2042,exits,historical,nationality,ROW,Capped,46.28768993724085
2042,exits,projection,nationality,ROW,Capped,59.8488098232456
2042,exits,full,nationality,ROW,Capped,57.41207312059015
2042,exits,historical,category,EB-1,Capped,1.0071527890866727
2042,exits,projection,category,EB-1,Capped,1.455559874694167
2042,exits,full,category,EB-1,Capped,1.3749876201594824
2042,exits,historical,category,EB-2,Capped,28.627441155469818
2042,exits,projection,category,EB-2,Capped,28.30174010472641
2042,exits,full,category,EB-2,Capped,28.3602638631705
2042,exits,historical,category,EB-3,Capped,35.42071177141139
2042,exits,projection,category,EB-3,Capped,22.364530217455926
2042,exits,full,category,EB-3,Capped,24.71053681989658
2042,exits,historical,category,EB-4,Capped,34.1275309306977
2042,exits,projection,category,EB-4,Capped,47.53325863764206
2042,exits,full,category,EB-4,Capped,45.124443657470074
2042,exits,historical,category,EB-5,Capped,0.817163353334419
2042,exits,projection,category,EB-5,Capped,0.34491116548144424
2042,exits,full,category,EB-5,Capped,0.4297680393033676
2043,ageouts,historical,overall,All,Uncapped,100.0
2043,ageouts,projection,overall,All,Uncapped,100.0
2043,ageouts,full,overall,All,Uncapped,100.0
2043,ageouts,historical,nationality,India,Uncapped,61.34775941386948
2043,ageouts,projection,nationality,India,Uncapped,36.66861391131549
2043,ageouts,full,nationality,India,Uncapped,39.25786225358533
2043,ageouts,historical,nationality,China,Uncapped,8.877151133072074
2043,ageouts,projection,nationality,China,Uncapped,7.407518361518451
2043,ageouts,full,nationality,China,Uncapped,7.561707015136822
2043,ageouts,historical,nationality,ROW,Uncapped,29.775089453058442
2043,ageouts,projection,nationality,ROW,Uncapped,55.92386772716606
2043,ageouts,full,nationality,ROW,Uncapped,53.180430731277845
2043,ageouts,historical,category,EB-1,Uncapped,0.004259669449650707
2043,ageouts,projection,category,EB-1,Uncapped,0.36847860277707045
2043,ageouts,full,category,EB-1,Uncapped,0.3302660451646638
2043,ageouts,historical,category,EB-2,Uncapped,27.513204975293917
2043,ageouts,projection,category,EB-2,Uncapped,54.26271825367105
2043,ageouts,full,category,EB-2,Uncapped,51.45625427357112
2043,ageouts,historical,category,EB-3,Uncapped,40.9695007667405
2043,ageouts,projection,category,EB-3,Uncapped,20.22588037926334
2043,ageouts,full,category,EB-3,Uncapped,22.40222739643992
2043,ageouts,historical,category,EB-4,Uncapped,30.558868631794173
2043,ageouts,projection,category,EB-4,Uncapped,24.84684171896766
2043,ageouts,full,category,EB-4,Uncapped,25.44612730661113
2043,ageouts,historical,category,EB-5,Uncapped,0.9541659567217584
2043,ageouts,projection,category,EB-5,Uncapped,0.296081045320871
2043,ageouts,full,category,EB-5,Uncapped,0.36512497821316686
2043,exits,historical,overall,All,Uncapped,100.0
2043,exits,projection,overall,All,Uncapped,100.0
2043,exits,full,overall,All,Uncapped,100.0
2043,exits,historical,nationality,India,Uncapped,40.26606982241094
2043,exits,projection,nationality,India,Uncapped,17.441529433397644
2043,exits,full,nationality,India,Uncapped,21.60508430340373
2043,exits,historical,nationality,China,Uncapped,13.497604953249525
2043,exits,projection,nationality,China,Uncapped,8.882896455036677
2043,exits,full,nationality,China,Uncapped,9.724691808367917
2043,exits,historical,nationality,ROW,Uncapped,46.23632522433953
2043,exits,projection,nationality,ROW,Uncapped,73.67557411156568
2043,exits,full,nationality,ROW,Uncapped,68.67022388822835
2043,exits,historical,category,EB-1,Uncapped,0.9496517246428348
2043,exits,projection,category,EB-1,Uncapped,1.5528057564701017
2043,exits,full,category,EB-1,Uncapped,1.4427809820922994
2043,exits,historical,category,EB-2,Uncapped,28.519254502478717
2043,exits,projection,category,EB-2,Uncapped,26.336093399828815
2043,exits,full,category,EB-2,Uncapped,26.734336294801686
2043,exits,historical,category,EB-3,Uncapped,35.546677264835694
2043,exits,projection,category,EB-3,Uncapped,23.32111511540102
2043,exits,full,category,EB-3,Uncapped,25.55124978441467
2043,exits,historical,category,EB-4,Uncapped,34.18537034325517
2043,exits,projection,category,EB-4,Uncapped,48.46898915481481
2043,exits,full,category,EB-4,Uncapped,45.86343260688072
2043,exits,historical,category,EB-5,Uncapped,0.7990461647875834
2043,exits,projection,category,EB-5,Uncapped,0.3209965734852537
2043,exits,full,category,EB-5,Uncapped,0.4082003318106268
2043,ageouts,historical,overall,All,Capped,100.0
2043,ageouts,projection,overall,All,Capped,100.0
2043,ageouts,full,overall,All,Capped,100.0
2043,ageouts,historical,nationality,India,Capped,61.34775941386948
2043,ageouts,projection,nationality,India,Capped,72.48853283888405
2043,ageouts,full,nationality,India,Capped,71.5897023496541
2043,ageouts,historical,nationality,China,Capped,8.877151133072074
2043,ageouts,projection,nationality,China,Capped,7.062724530192185
2043,ageouts,full,nationality,China,Capped,7.20911131043821
2043,ageouts,historical,nationality,ROW,Capped,29.775089453058442
2043,ageouts,projection,nationality,ROW,Capped,20.448742630923764
2043,ageouts,full,nationality,ROW,Capped,21.20118633990769
2043,ageouts,historical,category,EB-1,Capped,0.004259669449650707
2043,ageouts,projection,category,EB-1,Capped,0.9487744062683409
2043,ageouts,full,category,EB-1,Capped,0.8725715601469521
2043,ageouts,historical,category,EB-2,Capped,27.513204975293917
2043,ageouts,projection,category,EB-2,Capped,56.12983779621163
2043,ageouts,full,category,EB-2,Capped,53.821066125046826
2043,ageouts,historical,category,EB-3,Capped,40.9695007667405
