Year,Scenario,Nationality,EB_Category,Count
2030,Capped,Overall,EB-1,37
2030,Capped,Overall,EB-5,8
2031,Capped,India,Overall,7035
2031,Capped,China,Overall,736
2031,Capped,Other,Overall,2141
2031,Capped,Overall,EB-3,2139
2031,Capped,Overall,EB-2,5679
2031,Capped,Overall,EB-4,2039
2031,Capped,Overall,EB-1,45
2031,Capped,Overall,EB-5,10
2032,Capped,India,Overall,7639
2032,Capped,China,Overall,836
2032,Capped,Other,Overall,2363
2032,Capped,Overall,EB-3,2261
2032,Capped,Overall,EB-2,6287
2032,Capped,Overall,EB-4,2230
2032,Capped,Overall,EB-1,53
2032,Capped,Overall,EB-5,7
2033,Capped,India,Overall,8394
2033,Capped,China,Overall,882
2033,Capped,Other,Overall,2586
2033,Capped,Overall,EB-3,2409
2033,Capped,Overall,EB-2,6965
2033,Capped,Overall,EB-4,2394
2033,Capped,Overall,EB-1,84
2033,Capped,Overall,EB-5,10
2034,Capped,India,Overall,9047
2034,Capped,China,Overall,1043
2034,Capped,Other,Overall,2653
2034,Capped,Overall,EB-3,2674
2034,Capped,Overall,EB-2,7602
2034,Capped,Overall,EB-4,2369
2034,Capped,Overall,EB-1,92
2034,Capped,Overall,EB-5,6
2035,Capped,India,Overall,9870
2035,Capped,China,Overall,1104
2035,Capped,Other,Overall,2754
2035,Capped,Overall,EB-2,8190
2035,Capped,Overall,EB-3,2975
2035,Capped,Overall,EB-4,2424
2035,Capped,Overall,EB-1,126
2035,Capped,Overall,EB-5,13
2036,Capped,India,Overall,10441
2036,Capped,China,Overall,1279
2036,Capped,Other,Overall,3034
2036,Capped,Overall,EB-2,8744
2036,Capped,Overall,EB-3,3180
2036,Capped,Overall,EB-4,2638
2036,Capped,Overall,EB-1,183
2036,Capped,Overall,EB-5,9
2037,Capped,India,Overall,10786
2037,Capped,China,Overall,1308
2037,Capped,Other,Overall,3013
2037,Capped,Overall,EB-2,8981
2037,Capped,Overall,EB-3,3356
2037,Capped,Overall,EB-4,2552
2037,Capped,Overall,EB-1,206
2037,Capped,Overall,EB-5,12
2038,Capped,India,Overall,10843
2038,Capped,China,Overall,1502
2038,Capped,Other,Overall,3250
2038,Capped,Overall,EB-2,9180
2038,Capped,Overall,EB-3,3443
2038,Capped,Overall,EB-4,2719
2038,Capped,Overall,EB-1,235
2038,Capped,Overall,EB-5,18
2039,Capped,India,Overall,11003
2039,Capped,China,Overall,1597
2039,Capped,Other,Overall,3363
2039,Capped,Overall,EB-2,9171
2039,Capped,Overall,EB-3,3679
2039,Capped,Overall,EB-4,2799
2039,Capped,Overall,EB-1,300
2039,Capped,Overall,EB-5,14
2040,Capped,India,Overall,10875
2040,Capped,China,Overall,1745
2040,Capped,Other,Overall,3613
2040,Capped,Overall,EB-2,9045
2040,Capped,Overall,EB-3,3913
2040,Capped,Overall,EB-4,2925
2040,Capped,Overall,EB-1,340
2040,Capped,Overall,EB-5,10
