Year,Scenario,Nationality,EB_Category,Count
2024,Capped,India,Overall,1542
2024,Capped,China,Overall,128
2024,Capped,Other,Overall,619
2024,Capped,Overall,EB-3,771
2024,Capped,Overall,EB-2,867
2024,Capped,Overall,EB-4,647
2024,Capped,Overall,EB-5,4
2025,Capped,India,Overall,2090
2025,Capped,China,Overall,154
2025,Capped,Other,Overall,763
2025,Capped,Overall,EB-3,991
2025,Capped,Overall,EB-2,1223
2025,Capped,Overall,EB-4,793
2026,Capped,India,Overall,2530
2026,Capped,China,Overall,249
2026,Capped,Other,Overall,810
2026,Capped,Overall,EB-3,1000
2026,Capped,Overall,EB-2,1741
2026,Capped,Overall,EB-4,848
2027,Capped,India,Overall,2950
2027,Capped,China,Overall,285
2027,Capped,Other,Overall,1057
2027,Capped,Overall,EB-3,1092
2027,Capped,Overall,EB-2,2116
2027,Capped,Overall,EB-4,1084
2028,Capped,India,Overall,3528
2028,Capped,China,Overall,366
2028,Capped,Other,Overall,1141
2028,Capped,Overall,EB-3,1207
2028,Capped,Overall,EB-2,2652
2028,Capped,Overall,EB-4,1176
2029,Capped,India,Overall,4241
2029,Capped,China,Overall,354
2029,Capped,Other,Overall,1256
2029,Capped,Overall,EB-3,1349
2029,Capped,Overall,EB-2,3229
2029,Capped,Overall,EB-4,1273
2030,Capped,India,Overall,4748
2030,Capped,China,Overall,359
2030,Capped,Other,Overall,1453
2030,Capped,Overall,EB-3,1435
2030,Capped,Overall,EB-2,3654
2030,Capped,Overall,EB-4,1470
2030,Capped,Overall,EB-1,1
2031,Capped,India,Overall,5484
2031,Capped,China,Overall,517
2031,Capped,Other,Overall,1579
2031,Capped,Overall,EB-3,1689
2031,Capped,Overall,EB-2,4316
2031,Capped,Overall,EB-4,1574
2031,Capped,Overall,EB-1,1
2032,Capped,India,Overall,6195
2032,Capped,China,Overall,594
2032,Capped,Other,Overall,1666
2032,Capped,Overall,EB-3,1772
2032,Capped,Overall,EB-2,5036
2032,Capped,Overall,EB-4,1642
2032,Capped,Overall,EB-1,5
2033,Capped,India,Overall,6955
2033,Capped,China,Overall,632
2033,Capped,Other,Overall,1758
2033,Capped,Overall,EB-3,1905
2033,Capped,Overall,EB-2,5703
2033,Capped,Overall,EB-4,1734
2033,Capped,Overall,EB-1,3
2034,Capped,India,Overall,7426
2034,Capped,China,Overall,680
2034,Capped,Other,Overall,1902
2034,Capped,Overall,EB-3,2101
2034,Capped,Overall,EB-2,6064
2034,Capped,Overall,EB-4,1838
2034,Capped,Overall,EB-1,5
2035,Capped,India,Overall,8248
2035,Capped,China,Overall,721
2035,Capped,Other,Overall,2062
2035,Capped,Overall,EB-2,6732
2035,Capped,Overall,EB-3,2297
2035,Capped,Overall,EB-4,1994
2035,Capped,Overall,EB-1,8
2036,Capped,India,Overall,8602
2036,Capped,China,Overall,865
2036,Capped,Other,Overall,2062
2036,Capped,Overall,EB-2,7082
2036,Capped,Overall,EB-3,2453
